8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	1369	nikD	-4.765541e-01	1	-1	2	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	1370	nikE	-5.168497e-01	1	-1	2	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	242	nikR	-2.373805e-01	1	2	2	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	1321	nirB	-1.575559e+00	1	-1	3	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	1323	nirC	-6.934486e-01	1	-1	3	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	1322	nirD	-1.044291e+00	1	-1	3	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	1641	nrdD	-9.296195e-01	1	2	3	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	1640	nrdG	-5.254513e-01	1	2	3	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	1587	nrfA	-1.151976e+00	1	1	2	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	1588	nrfB	-1.793164e+00	1	1	2	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	1589	nrfC	-7.438527e-01	1	1	2	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	1590	nrfD	-2.859640e-01	1	1	2	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	3990	nrfE	-2.557783e-01	1	1	2	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	3991	nrfF	-3.819446e-01	1	1	2	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	1032	nuoE	1	-1	2	2	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	1031	nuoF	1	-1	2	2	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	1024	nuoM	1	-1	2	2	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	1023	nuoN	1	-1	2	2	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	647	pflB	2	1	1	2	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	1107	purM	1.773993e-01	-1	2	2	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	2628	ydhT	-1.578890e-01	1	1	3	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	2632	ydhV	-8.194707e-01	1	1	3	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	2631	ydhW	-7.588566e-01	1	1	3	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	2633	ydhY	-1.035935e+00	1	1	3	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	3730	yhjA	-8.553096e-01	1	2	2	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	823	ynfE	-2.307309e+00	1	1	3	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	824	ynfF	-2.872019e+00	1	1	3	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	825	ynfG	-2.165442e+00	1	1	3	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	826	ynfH	-1.342656e+00	1	1	3	
8	2	Oxygen	arcB	WT-aerobic	KOappY-anaerobic	322	arcA	787	aldA	1.532370e+00	-1	2	3	
8	2	Oxygen	arcB	WT-aerobic	KOappY-anaerobic	322	arcA	581	cydA	4.910901e+00	1	2	2	
8	2	Oxygen	arcB	WT-aerobic	KOappY-anaerobic	322	arcA	582	cydB	3.000305e+00	1	2	2	
8	2	Oxygen	arcB	WT-aerobic	KOappY-anaerobic	322	arcA	1508	fadA	3.780788e-01	-1	2	2	
8	2	Oxygen	arcB	WT-aerobic	KOappY-anaerobic	322	arcA	1509	fadB	6.279328e-01	-1	2	2	
8	2	Oxygen	arcB	WT-aerobic	KOappY-anaerobic	322	arcA	889	fadD	4.648143e-02	-1	2	2	
8	2	Oxygen	arcB	WT-aerobic	KOappY-anaerobic	322	arcA	1055	fadI	5.703554e-01	-1	2	2	
8	2	Oxygen	arcB	WT-aerobic	KOappY-anaerobic	322	arcA	1054	fadJ	4.003607e-01	-1	2	2	
8	2	Oxygen	arcB	WT-aerobic	KOappY-anaerobic	322	arcA	1056	fadL	8.275597e-01	-1	2	2	
8	2	Oxygen	arcB	WT-aerobic	KOappY-anaerobic	322	arcA	1248	glcB	6.856357e-01	-1	2	2	
8	2	Oxygen	arcB	WT-aerobic	KOappY-anaerobic	322	arcA	1249	glcD	4.482265e-01	-1	2	2	
8	2	Oxygen	arcB	WT-aerobic	KOappY-anaerobic	322	arcA	1678	glcF	4.235368e-01	-1	2	2	
8	2	Oxygen	arcB	WT-aerobic	KOappY-anaerobic	322	arcA	3392	glcG	4.270589e-01	-1	2	2	
8	2	Oxygen	arcB	WT-aerobic	KOappY-anaerobic	322	arcA	713	icd	1.901158e+00	-1	2	2	
8	2	Oxygen	arcB	WT-aerobic	KOappY-anaerobic	322	arcA	1410	lldD	2.668003e-01	-1	2	2	
8	2	Oxygen	arcB	WT-aerobic	KOappY-anaerobic	322	arcA	256	lldR	1.064002e+00	-1	2	2	
8	2	Oxygen	arcB	WT-aerobic	KOappY-anaerobic	322	arcA	381	lpd	9.774073e-01	-1	2	2	
8	2	Oxygen	arcB	WT-aerobic	KOappY-anaerobic	322	arcA	195	rpoS	2.242915e-01	-1	2	2	
8	2	Oxygen	arcB	WT-aerobic	KOappY-anaerobic	322	arcA	573	sdhA	2.741584e+00	2	2	2	
8	2	Oxygen	arcB	WT-aerobic	KOappY-anaerobic	322	arcA	574	sdhB	2.008223e+00	2	2	2	
8	2	Oxygen	arcB	WT-aerobic	KOappY-anaerobic	322	arcA	571	sdhC	3.081743e+00	2	2	2	
8	2	Oxygen	arcB	WT-aerobic	KOappY-anaerobic	322	arcA	572	sdhD	2.957628e+00	2	2	2	
8	2	Oxygen	arcB	WT-aerobic	KOappY-anaerobic	322	arcA	3983	ssb	5.955222e-02	-1	2	2	
8	2	Oxygen	arcB	WT-aerobic	KOappY-anaerobic	322	arcA	575	sucA	2.036315e+00	2	2	2	
8	2	Oxygen	arcB	WT-aerobic	KOappY-anaerobic	322	arcA	576	sucB	2.238530e+00	2	2	2	
8	2	Oxygen	arcB	WT-aerobic	KOappY-anaerobic	322	arcA	577	sucC	2.345191e+00	2	2	2	
8	2	Oxygen	arcB	WT-aerobic	KOappY-anaerobic	322	arcA	578	sucD	1.909157e+00	2	2	2	
9	3	Oxygen	None	WT-aerobic	KOarcA-anaerobic	289	soxR	288	soxS	8.701234e-01	1	2	2	
9	3	Oxygen	None	WT-aerobic	KOarcA-anaerobic	89	fnr	1243	ansB	-1.074022e+00	1	2	2	
9	3	Oxygen	None	WT-aerobic	KOarcA-anaerobic	89	fnr	581	cydA	1	-2	2	2	
9	3	Oxygen	None	WT-aerobic	KOarcA-anaerobic	89	fnr	582	cydB	0	-2	2	2	
9	3	Oxygen	None	WT-aerobic	KOarcA-anaerobic	89	fnr	1324	cysG	-4.416095e-01	1	-1	3	
9	3	Oxygen	None	WT-aerobic	KOarcA-anaerobic	89	fnr	643	dmsA	-2.073806e+00	1	1	3	
9	3	Oxygen	None	WT-aerobic	KOarcA-anaerobic	89	fnr	644	dmsB	-2.175954e+00	1	1	3	
9	3	Oxygen	None	WT-aerobic	KOarcA-anaerobic	89	fnr	645	dmsC	-5.132305e-01	1	1	3	
9	3	Oxygen	None	WT-aerobic	KOarcA-anaerobic	89	fnr	89	fnr	7.100019e-01	-1	2	2	
9	3	Oxygen	None	WT-aerobic	KOarcA-anaerobic	89	fnr	648	focA	-1.040178e+00	1	1	2	
9	3	Oxygen	None	WT-aerobic	KOarcA-anaerobic	89	fnr	2131	hcp	-4.796365e-01	1	-1	3	
9	3	Oxygen	None	WT-aerobic	KOarcA-anaerobic	89	fnr	2130	hcr	-3.919215e-01	1	-1	3	
9	3	Oxygen	None	WT-aerobic	KOarcA-anaerobic	89	fnr	2341	hlyE	-1.648197e+00	1	2	2	
9	3	Oxygen	None	WT-aerobic	KOarcA-anaerobic	89	fnr	3247	hypB	-1.666242e+00	1	2	2	
9	3	Oxygen	None	WT-aerobic	KOarcA-anaerobic	89	fnr	3248	hypC	-1.220200e+00	1	2	2	
9	3	Oxygen	None	WT-aerobic	KOarcA-anaerobic	89	fnr	3249	hypD	-1.144728e+00	1	2	2	
9	3	Oxygen	None	WT-aerobic	KOarcA-anaerobic	89	fnr	3250	hypE	-3.114320e-01	1	2	2	
9	3	Oxygen	None	WT-aerobic	KOarcA-anaerobic	89	fnr	615	moeB	2.099100e-01	-1	2	2	
9	3	Oxygen	None	WT-aerobic	KOarcA-anaerobic	89	fnr	991	napC	-2.695890e-01	1	1	2	
