rhsE-ydcD	TU0-13276			(EG11760 EG10010)
rhtA	TU0-13058	(PM0-44634)		(EG12134)
rhtB	TU0-8501			(EG11469)
rhtC	TU0-14048	(PM0-45920)		(EG11468)
ribA	TU0-1741	(PM181)	(TERM0-1170)	(EG11331)
ribA	TU0-1742	(PM194)	(TERM0-1170)	(EG11331)
ribC	TU0-8504	(PM0-45027)		(EG11406)
ribE-nusB-thiL-pgpA	TU0-14466	(PM0-9711)		(EG10704 G6234 EG10666 EG11322)
ribF-ileS-lspA-fkpB-ispH	TU00291	(PM0-8866)	(TERM0-1039)	(EG11079 EG10492 EG10548 EG11080 EG11081)
ridA	TU0-14169	(PM0-10193)		(G7877)
rihA	TU0-13014	(PM0-44583)		(G6358)
rihB	TU862	(PM1022)		(EG12030)
rihC	TU0-12797			(EG11082)
rimJ	TU0-8281	(PM0-8661)		(EG10851)
rimK-ybjN	TU0-2121	(PM0-2301)		(G6447 EG10852)
rimL	TU0-6423	(PM00370)		(EG10853)
rimO	TU0-8632	(PM0-9998)		(G6435)
rimP-nusA-infB	TU00311	(PM0-8873)		(EG11179 EG10505 EG10665)
rlmA	TU0-13421	(PM0-45104)		(EG12207)
rlmD	TU0-13735	(PM0-10114)		(EG11247)
rlmE-ftsH	TU00414	(PM00441)	(TERM59)	(EG11506 EG11507)
rlmE-ftsH	TU00277	(PM00562)	(TERM59)	(EG11506 EG11507)
rlmF	TU0-41598	(PM0-44631)		(G6416)
rlmG	TU0-13855	(PM0-45623)		(G7603)
rlmI	TU0-13103	(PM0-44694)		(G6501)
rlmJ	TU0-13958	(PM0-10146)		(EG12234)
rlmL-uup	TU0-2001	(PM0-2181)		(G6488 G6489)
rlmM	TU0-14306			(EG11794)
rlmN	TU0-13650			(EG12401)
rlpA	TU0-41562	(PM0-44565)		(EG10854)
rlpA	TU0-41563	(PM0-44566)		(EG10854)
rluA	TU0-41437	(PM0-44350)		(EG12609)
rluB	TU0-13195			(EG12433)
rluC	TU0-13134			(EG11118)
rluD-yfiH	TU0-13675			(EG12098 EG12097)
rluE-nudJ	TU0-13145			(G6581 G6580)
rluF	TU0-42373	(PM0-45985)		(EG11921)
rluF	TU0-8505	(PM0-45984)		(EG11921)
rmf	TU0-13097	(PM0-44688)		(EG50004)
rmf	TU0-42483	(PM0-46188)	(TERM0-1164)	(EG50004)
rmf	TU0-41629	(PM0-44689)		(EG50004)
rmuC	TU0-14051			(EG11472)
rna	TU0-12997	(PM0-9991)		(EG10856)
rnb	TU582	(PM682)	(TERM168)	(EG11620)
rnb	TU583	(PM683)	(TERM168)	(EG11620)
rnc-era	TU00332	(PM583)		(EG10270 EG10857)
rnc-era-recO-pdxJ-acpS	TU483	(PM583)		(EG10247 EG10693 EG10832 EG10270 EG10857)
rnd	TU0-14354	(PM0-10401)		(EG10858)
rne	TU-8407	(PM0-9361)		(EG10859)
rne	TU0-14273	(PM0-9364)		(EG10859)
rne	TU0-14272	(PM0-9363)		(EG10859)
rne	TU0-14622	(PM0-10018)		(EG10859)
rnhA	TU0-6685	(PM00332)		(EG10860)
rnk	TU0-41554	(PM0-44551)		(G6337)
rnk	TU0-12996	(PM0-44550)		(G6337)
rnlA	TU0-14484	(PM0-9737)		(G7365)
rnlAB	TU0-14327	(PM0-10541)		(G7366 G7365)
rnlB	TU0-14812	(PM0-10542)		(G7366)
rnlB	TU-8431	(PM-8817)		(G7366)
rnpB	TU543	(PM643)	(TERM0281 TERM0282 TERM0283)	(EG30069)
rnt-lhr	TU00333		(TERM0-1171)	(EG11547 EG11548)
rob	TU0-7804	(PM0-8184)		(EG11366)
rodZ	TU0-42034	(PM0-45393)		(EG10015)
rpe-gph-trpS	TU877	(PM1037)		(EG11030 EG11871 M004)
rph	TU0-14696	(PM00455)	(TERM0-1095)	(EG10863)
rph-pyrE	TU00334	(PM00455)	(TERM0-1151)	(EG10808 EG10863)
rpiA	TU0-7341	(PM0-7681)	(TERM0661)	(EG11443)
rpiB	TU0-4483	(PM0-4723)	(TERM0183)	(EG11827)
rplJL-rpoBC	TU00335	(PM00497)	(TERM82)	(EG10871 EG10873 EG10894 EG10895)
rplKAJL-rpoBC	TU0-6512	(PM00496)	(TERM82)	(EG10895 EG10894 EG10873 EG10871 EG10864 EG10872)
rplL	TU0-8464	(PM0-8900)		(EG10873)
rplM-rpsI	TU00336	(PM404)	(TERM0641)	(EG10908 EG10874)
rplNXE-rpsNH-rplFR-rpsE-rpmD-rplO-secY-rpmJ	TU00337	(PM00443)		(EG11232 EG10766 EG10876 EG10888 EG10904 EG10879 EG10869 EG10907 EG10913 EG10868 EG10884 EG10875)
rplS	TU0-42056	(PM0-45429)		(EG10880)
rplT	TU0-6657	(PM00375)	(RPLT-T2)	(EG10881)
rplT-pheM	TU0-8855	(PM00375)	(PHEM-T3)	(EG11272 EG10881)
rplU-rpmA	TU00338	(PM0-36158)		(EG50002 EG50001)
rplY	TU0-41966	(PM0-45275)		(EG10885)
rplY	TU0-41965	(PM0-45274)		(EG10885)
rplY	TU0-13557	(PM0-45273)		(EG10885)
rpmA	TU0-42189	(PM0-45679)		(EG50002)
rpmBG	TU00339	(PM407)	(TERM85)	(EG10891 EG10886)
rpmBG-mutM	TU0-5543	(PM407)		(EG10329 EG10891 EG10886)
rpmE	TU0-8506	(PM0-9844)		(EG10889)
rpmF-plsX-fabHDG	TU0-1	(PM0-10020)		(EG11318 EG11317 EG10277 EG11437 EG10890)
rpmH-rnpA	TU682	(PM00469)		(EG10862 EG10892)
rpmH-rnpA	TU00340	(PM00468)		(EG10892 EG10862)
rpmH-rnpA	TU743	(PM00467)		(EG10862 EG10892)
rpmI-rplT	TU0-14255	(PM0-9339)	(RPLT-T2)	(EG10881 EG11231)
rpoBC	TU0-7002	(PM00498)	(TERM82)	(EG10895 EG10894)
rpoD	TU0-14460	(PM0-9704)		(EG10896)
rpoD	TU00436	(PM00435)	(TERM72)	(EG10896)
rpoD	TU00437	(PM00436)	(TERM72)	(EG10896)
rpoD	TU00438	(PM00437)	(TERM72)	(EG10896)
rpoE-rseABC	TU281	(PM361)		(G7347 G7348 EG12341 EG11897)
rpoE-rseABC	TU00342	(PM00637)		(G7347 G7348 EG12341 EG11897)
rpoH	TU00084	(PM00114)	(TERM5)	(EG10897)
rpoH	TU00083	(PM00088)	(TERM5)	(EG10897)
rpoH	TU221	(PM421)	(TERM5)	(EG10897)
rpoH	TU00427	(PM00571)	(TERM5)	(EG10897)
rpoH	TU00426	(PM00570)	(TERM5)	(EG10897)
rpoN-hpf-ptsN-yhbJ-npr	TU00487	(PM00639)	(TERM0601)	(EG10898 EG11681 EG11682 EG12146 EG12147)
rpoS	TU00442	(PM00590)		(EG10510)
rpoS	TU0-14651	(PM0-10110)		(EG10510)
rpoS	TU0-14650	(PM0-10109)		(EG10510)
rpoS	TU0-14649	(PM0-10108)		(EG10510)
rpoS	TU0-14652	(PM0-10111)		(EG10510)
rpoZ-spoT-trmH-recG	TU00344	(PM0-10343)		(EG10899 EG10966 EG10967 EG10829)
rppH-ptsP	TU0-13746	(PM0-36250)		(G7459 EG12188)
rprA	TU0-13370	(PM0-9596)		(G0-8863)
rpsA-ihfB	TU564	(PM664)		(EG10441 EG10900)
rpsA-ihfB	TU565	(PM00355)		(EG10441 EG10900)
rpsB-tsf	TU00345	(PM0-9963)	(TERM0-1132)	(G0-8895 EG10901 EG11033)
rpsF-priB-rpsR-rplI	TU00346	(PM0-10188)		(EG10905 EG10764 EG10917 EG10870)
rpsI	TU0-42202	(PM0-45696)	(TERM0641)	(EG10908)
rpsJ-rplCDWB-rpsS-rplV-rpsC-rplP-rpmC-rpsQ	TU00347	(PM00444)	(TERM87)	(EG10916 EG10887 EG10877 EG10902 EG10882 EG10918 EG10865 EG10883 EG10867 EG10866 EG10909)
rpsLG-fusA-tufA	TU00348	(PM00445)		(EG11036 EG10360 EG10906 EG10911)
rpsMKD-rpoA-rplQ	TU0-14658	(PM0-10138)	(TERM84)	(EG10910 EG10903 EG10893 EG10878 EG10912)
rpsMKD-rpoA-rplQ	TU00349	(PM406)	(TERM84)	(EG10878 EG10893 EG10903 EG10910 EG10912)
rpsO	TU0-8474	(PM00439)	(RPSOT1)	(EG10914)
rpsO-pnp	TU0-6660	(PM00439)	(TERM86)	(EG10743 EG10914)
rpsP-rimM-trmD-rplS	TU00351	(PM0-7821)		(EG10880 EG11023 EG11153 EG10915)
rpsT	TU0-7844	(PM0-8224)	(TERM-RPST)	(EG10919)
rpsT	TU0-7842	(PM0-8222)	(TERM-RPST)	(EG10919)
rpsU	TU00472	(PM00433)	(TERM43)	(EG10920)
rpsU-dnaG-rpoD	TU00434	(PM00434)	(TERM72)	(EG10920 EG10239 EG10896)
rpsU-dnaG-rpoD	TU00352	(PM00433)	(TERM72)	(EG10920 EG10239 EG10896)
rpsU-dnaG-rpoD	TU00435	(PM00583)	(TERM72)	(EG10920 EG10239 EG10896)
rraA	TU0-14264	(PM0-9350)		(EG11879)
rraB	TU0-14772	(PM0-10454)		(G7885)
rrfG	TU0-14510	(PM0-9790)		(EG30075)
rrlA-rrfA	TU0-14533	(PM0-9816)		(EG30070 EG30077)
rrlB-rrfB	TU0-14528	(PM0-9811)	(TERM0-1115 TERM0-1116)	(EG30071 EG30078)
rrlE-rrfE	TU0-14530	(PM0-9813)		(EG30074 EG30081)
rrlH-rrfH	TU0-14524	(PM0-9807)		(EG30076 EG30083)
rrsA-ileT-alaT-rrlA-rrfA	TU0-1181	(PM0-1341)		(EG30070 EG30077 EG30008 EG30043 EG30084)
rrsA-ileT-alaT-rrlA-rrfA	TU0-14486	(PM0-9739)		(EG30070 EG30077 EG30008 EG30043 EG30084)
rrsB-gltT-rrlB-rrfB	TU0-3364	(PM0-3564)	(TERM0-1115 TERM0-1116)	(EG30071 EG30078 EG30032 EG30085)
rrsB-gltT-rrlB-rrfB	TU0-1182	(PM00514)	(TERM0-1116 TERM0-1115)	(EG30071 EG30078 EG30032 EG30085)
rrsC-gltU-rrlC-rrfC	TU0-1184	(PM0-1344)	(TERM0-1117)	(EG30072 EG30079 EG30033 EG30086)
rrsC-gltU-rrlC-rrfC	TU0-1183	(PM0-1343)	(TERM0-1117)	(EG30072 EG30079 EG30033 EG30086)
rrsD-ileU-alaU-rrlD-rrfD-thrV-rrfF	TU0-1192	(PM0-1352)		(EG30091 EG30103 EG30073 EG30080 EG30009 EG30044 EG30087)
rrsD-ileU-alaU-rrlD-rrfD-thrV-rrfF	TU0-1191	(PM0-1351)		(EG30091 EG30103 EG30073 EG30080 EG30009 EG30044 EG30087)
rrsE-gltV-rrlE-rrfE	TU0-1186	(PM0-1346)		(EG30074 EG30081 EG30034 EG30088)
rrsE-gltV-rrlE-rrfE	TU0-14487	(PM0-9740)		(EG30074 EG30081 EG30034 EG30088)
rrsG-gltW-rrlG-rrfG	TU0-1188	(PM0-1348)		(EG30075 EG30082 EG30035 EG30089)
rrsG-gltW-rrlG-rrfG	TU0-1187	(PM0-1347)		(EG30075 EG30082 EG30035 EG30089)
rrsH-ileV-alaV-rrlH-rrfH	TU0-1190	(PM0-1350)		(EG30076 EG30083 EG30010 EG30045 EG30090)
rrsH-ileV-alaV-rrlH-rrfH	TU0-1189	(PM0-1349)		(EG30076 EG30083 EG30010 EG30045 EG30090)
rsd	TU784	(PM929)		(EG11738)
rsd	TU787	(PM932)		(EG11738)
rseABC	TU00526	(PM00638)		(G7347 G7348 EG12341)
rseP	TU0-4222	(PM0-4462)		(EG12436)
rseX	TU0-14332	(PM0-9468)	(TERM0-1031)	(G0-10574)
rsfS-rlmH-mrdAB-rlpA	TU0-13009	(PM0-9993)		(EG11255 EG11254 EG10606 EG10607 EG10854)
rsgA	TU0-14150	(PM0-46024)		(G7841)
rsmA-apaGH	TU0-5186	(PM0-5426)		(EG10048 EG10047 EG10523)
rsmB	TU0-14355	(PM0-45728)		(EG12163)
rsmC	TU0-14215	(PM0-46104)		(G7950)
rsmC	TU0-42442	(PM0-46105)		(G7950)
rsmD-yhhL	TU0-13942	(PM0-45783)		(EG12212 EG10343)
rsmD-yhhL	TU0-42262	(PM0-45785)		(EG12212 EG10343)
rsmD-yhhL	TU0-42261	(PM0-45784)		(EG12212 EG10343)
rsmE-gshB	TU0-13805	(PM0-45543)		(EG10419 EG12366)
rsmE-gshB	TU0-42110	(PM0-45544)		(EG10419 EG12366)
rsmF	TU0-13428			(G7008)
rsmG	TU0-42479	(PM0-46182)		(EG10376)
rsmI	TU0-42181	(PM0-45663)		(G7641)
rspA-rspB	TU0-13333			(G6839 G6838)
rssAB	TU0-8367	(PM0-8749)		(EG12121 EG12120)
rssB	TU0-8364	(PM0-8746)		(EG12121)
rstAB	TU0-7784	(PM0-8164)		(EG11233 G6864)
rsuA	TU0-41964	(PM0-45272)		(EG12044)
rsuA	TU0-13555	(PM0-45271)		(EG12044)
rsxABCDGE-nth	TU0-8458	(PM0-8845)		(EG10662 G6876 G6875 G6874 G6873 G6872 G6871)
rtcA	TU0-42248	(PM0-45765)		(G7750)
rtcA	TU0-42247	(PM0-45764)		(G7750)
rtcA	TU0-42249	(PM0-45766)		(G7750)
rtcBA	TU61	(PM333)		(G7750 G7751)
rtcR	TU0-8341	(PM0-8721)		(EG12356)
rtn	TU0-13551	(PM0-45268)		(G7148)
rttR	TU0-13181			(G0-9609)
rutABCDEFG	TU0-3645	(PM0-3847)		(G6523 G6522 G6521 G6520 G6519 G6518 G6517)
rutG	TU0-41645	(PM0-44713)		(G6517)
rutR	TU0-14540	(PM0-9823)		(EG12301)
rutR	TU-8423	(PM-8809)		(EG12301)
ruvAB	TU0-6661	(PM00385)	(TERM0923 TERM0921)	(RUVB RUVA)
ruvAB	TU00353	(PM00386)	(TERM0923 TERM0921)	(RUVB RUVA)
ruvB	TU0-41886	(PM0-45135)	(TERM0921 TERM0923)	(RUVB)
ruvB	TU0-41885	(PM0-45134)	(TERM0923 TERM0921)	(RUVB)
ruvB	TU0-41884	(PM0-45133)	(TERM0921 TERM0923)	(RUVB)
ruvC	TU0-8242	(PM0-8622)	(TERM01001)	(EG10925)
rybA-mntS	TU0-42460	(PM0-46156)		(G0-8881 G0-10715)
rybB	TU0-13070	(PM0-9587)		(G0-8880)
rydB	TU0-13367	(PM0-45039)		(G0-8876)
rydB	TU0-41834	(PM0-45040)		(G0-8876)
rydC	TU0-14392	(PM0-9545)		(G0-10592)
ryeA	TU0-8508	(PM0-9597)		(G0-8865)
ryeB	TU0-13431	(PM0-9630)		(G0-8883)
ryfA	TU0-13654	(PM0-45397)		(G0-8879)
ryfD	TU0-14423	(PM0-9624)		(G0-10600)
ryhB	TU0-3401	(PM0-3601)		(G0-8872)
ryjA	TU0-8519	(PM0-9601)	(TERM45)	(G0-8875)
ryjB	TU0-14424	(PM0-9625)		(G0-10609)
rzoD	TU0-12978			(G0-10436)
rzoR	TU0-13232			(G0-10449)
sad	TU0-13304	(PM0-44968)		(G6811)
safA-ydeO	TU0-14545	(PM0-9828)		(G6789 G6790)
sanA-yeiS	TU0-13537	(PM0-45248)		(G7144 EG12025)
sapABCDF	TU0-13206			(G2002 G2001 G2000 EG12304 EG12305)
sapF	TU0-41737	(PM0-44858)		(EG12305)
sbcB	TU0-6513	(PM00396)		(EG10926)
sbcC	TU0-41513	(PM0-44473)		(EG10927)
sbcDC	TU0-12917	(PM0-9646)		(EG11094 EG10927)
sbmA-yaiW	TU0-3426	(PM0-3626)		(G6227 EG10928)
sbmC	TU0-13487	(PM0-10073)		(EG11892)
sbmC	TU0-14637	(PM0-10074)		(EG11892)
sbp	TU0-14080			(EG10929)
scpA-argK-scpBC	TU0-8343			(G7517 G7516 EG11445 EG11444)
sdaA	TU00223	(PM00307)	(TERM0-1048)	(EG10930)
sdaCB	TU00454	(PM0-9650)		(EG12142 EG11623)
sdhCDAB-sucABCD	TU00524	(PM00143)		(EG10933 EG10934 EG10931 EG10932 EG10979 EG10980 EG10981 EG10982)
sdhDAB	TU0-6702	(PM00350)	(TERM01023)	(EG10932 EG10931 EG10934)
sdiA	TU0-42465	(PM0-46164)		(EG10935)
sdiA	TU0-41902	(PM0-45159)		(EG10935)
sdiA	TU0-13452	(PM0-45157)		(EG10935)
sdiA	TU0-41901	(PM0-45158)		(EG10935)
sdiA	TU0-42467	(PM0-46166)		(EG10935)
sdiA	TU0-42466	(PM0-46165)		(EG10935)
secB-gpsA	TU0-13995			(EG10937 EG20091)
secE-nusG	TU00354	(PM0-9584)	(TERM0-1043)	(EG10939 EG10667)
secG	TU0-14328			(EG12095)
secG-leuU	TU0-14573	(PM0-9880)	(TERM0-1066)	(EG30050 EG12095)
secG-leuU	TU0-14574	(PM0-9881)	(TERM0-1066)	(EG30050 EG12095)
secMA-mutT	TU0-4343			(EG10626 EG10936 EG11087)
selAB	TU00355	(PM0-10509)		(EG10942 EG10941)
selB	TU0-42301	(PM0-45856)		(EG10942)
selC	TU0-14007	(PM0-10514)		(EG30092)
selD-topB	TU0-14527	(PM0-9810)	(TERM0-1143)	(EG11014 EG10943)
selD-topB	TU0-14798	(PM0-10512)	(TERM0-1144)	(EG11014 EG10943)
seqA-pgm	TU0-4444	(PM0-4684)	(TERM0681)	(EG12144 EG12197)
serA	TU0-2342	(PM0-2522)		(EG10944)
serA	TU00224	(PM00308)		(EG10944)
serB	TU0-14224			(EG10945)
serB-radA	TU0-6514	(PM00509)		(EG11296 EG10945)
serC	TU0-5964	(PM921)		(EG10946)
serC-aroA	TU00357	(PM921)		(EG10946 EG10073)
serS	TU0-13080	(PM0-10004)		(EG10947)
serT	TU00509	(PM00664)		(EG30093)
serU	TU00513	(PM00668)		(EG30094)
serV-argVYZQ	TU00515	(PM00670)		(EG30013 EG30019 EG30018 EG30015 EG30095)
serW	TU00508	(PM00663)		(EG30096)
serX	TU00510	(PM00665)		(EG30097)
setB	TU0-14239	(PM0-45261)		(EG12034)
setB	TU0-41959	(PM0-45262)		(EG12034)
setC	TU0-14008	(PM0-45878)		(EG11687)
setC	TU0-42315	(PM0-45880)		(EG11687)
setC	TU0-42314	(PM0-45879)		(EG11687)
setC	TU0-42316	(PM0-45881)		(EG11687)
sfmA	TU0-41541	(PM0-44518)		(G6290)
sfmA	TU0-12966	(PM0-44517)		(G6290)
sfmCD	TU0-12967	(PM0-44519)		(G6292 G6291)
sfmCD	TU0-41542	(PM0-44520)		(G6292 G6291)
sfmHF	TU0-12968			(EG12388 G6293)
sfsA-dksA	TU00358	(PM0-3841)		(EG10230 EG10949)
sfsB	TU0-13886	(PM0-45680)		(EG10656)
sfsB	TU0-42190	(PM0-45681)		(EG10656)
sgcXBCQAER	TU0-14193			(EG12557 G0-10241 EG12556 G7915 EG12554 G7914 G7913)
sgrR-sroA-tbpA-thiPQ	TU0-12805	(PM0-9592)		(EG12094 G0-9381 EG11574 EG11573 EG11572)
sgrST-setA	TU0-12806	(PM0-9591)		(G0-10617 EG11754 G0-9941)
shiA	TU0-13474	(PM0-45179)		(G7067)
shiA	TU0-42474	(PM0-46175)		(G7067)
shoB	TU0-14422	(PM0-9623)		(G0-10634)
sibA	TU0-13502	(PM0-10277)		(G0-8884)
sibB	TU0-13503	(PM0-10281)		(G0-8885)
sibC	TU0-14717	(PM0-10280)		(G0-8886)
sibD	TU0-13845	(PM0-10278)		(G0-8913)
sibE	TU0-14716	(PM0-10279)		(G0-10602)
sieB	TU0-8509			(EG12154)
sixA	TU0-3481	(PM0-3681)		(G7211)
slp-dctR	TU00096	(PM00137)		(EG11889 EG11890)
slt	TU0-14226	(PM0-46112)		(EG10950)
slyA	TU0-41822	(PM0-45018)		(G6882)
slyA	TU0-8511	(PM0-45017)		(G6882)
slyA	TU0-41823	(PM0-45019)		(G6882)
slyB	TU0-7803	(PM0-8183)		(G6881)
slyB	TU0-7802	(PM0-8182)		(G6881)
slyD	TU0-42227	(PM0-45735)		(EG11663)
slyD	TU0-13917	(PM0-45734)		(EG11663)
slyD	TU0-42228	(PM0-45736)		(EG11663)
slyX	TU0-8512	(PM0-45733)		(EG11664)
smf	TU0-7282	(PM0-9369)		(EG11604)
smg	TU0-14274			(EG11605)
smpA	TU0-3423	(PM0-3623)		(EG10952)
smpB	TU0-13686	(PM0-45433)		(EG11782)
smrB	TU0-41998	(PM0-45333)		(G7202)
smtA-mukFEB	TU261	(PM341)		(EG10618 EG11252 EG12165 EG12167)
sodA	TU00064	(PM00089)		(EG10953)
sodB	TU0-1681	(PM00372)		(EG10954)
sodC	TU0-13356	(PM0-10053)		(G6886)
sohA-yhaV	TU0-13872	(PM0-9689)		(G7629 EG10955)
sohB	TU0-961	(PM0-1121)		(EG10956)
sohB	TU0-962	(PM0-1122)		(EG10956)
sokB	TU0-13257	(PM0-44915)		(G0-9611)
sokC	TU0-12795			(G0-9581)
solA-yceO	TU0-13127	(PM0-10016)		(G6556 G6555)
soxR	TU00456	(PM00606)	(TERM45)	(EG10957)
soxS	TU00211	(PM00297)		(EG10958)
speAB	TU00204	(PM00288)		(EG10960 EG10959)
speB	TU0-6625	(PM00429)		(EG10960)
speC	TU00124	(PM00167)		(EG10961)
speF-potE	TU00360			(EG10753 EG10964)
spf	TU797	(PM00483)		(EG30098)
sppA	TU0-13391	(PM0-45073)		(EG10968)
spr	TU0-13550	(PM0-10083)		(G7147)
spy	TU-8381	(PM-8764)	(SPY-TERMINATOR)	(G6939)
sra	TU0-3901	(PM0-4141)		(EG11508)
sraA	TU0-8514			(G0-8861)
sraB	TU0-14333	(PM0-9595)	(TERM0-1044)	(G0-8862)
sraG	TU0-8516	(PM0-9599)		(G0-8870)
srlAEBD-gutM-srlR-gutQ	TU00133	(PM00178)		(G8210 EG10969 EG10970 EG10971 EG10972 EG10974 EG10973)
srlR	TU0-7042	(PM00640)		(EG10974)
srmB	TU0-8521	(PM0-45413)		(EG10975)
sroA	TU0-14425	(PM0-9626)		(G0-9381)
sroG-ribB	TU0-13839	(PM0-10126)		(G0-9387 EG10465)
sroH	TU0-14101	(PM0-9634)		(G0-9388)
ssb	TU0-6564	(PM00500)		(EG10976)
ssb	TU0-6563	(PM00499)		(EG10976)
ssb	TU00065	(PM00091)		(EG10976)
sseA	TU0-8526	(PM0-10101)		(EG11600)
sseB	TU0-13655			(EG11601)
sspAB	TU00361	(PM00641)	(TERM0-1079)	(EG10978 EG10977)
ssrA	TU0-42503	(PM0-46217)		(EG30100)
ssrA	TU0-13687	(PM0-45434)		(EG30100)
ssrS	TU0-36423	(PM0-10229)	(TERM0-1158)	(EG30099)
ssrS	TU0-36424	(PM0-10228)	(TERM0-1158)	(EG30099)
ssrS-ygfA	TU0-14689	(PM0-10229)		(EG11158 EG30099)
ssrS-ygfA	TU0-13794	(PM0-10228)		(EG11158 EG30099)
sstT	TU0-13860	(PM0-10129)		(EG12732)
ssuB	TU0-41625	(PM0-44681)		(EG12358)
ssuEADCB	TU0-6629	(PM169)		(EG12358 G6476 G6477 G6478 G6479)
stfE-tfaE	TU0-13152			(G6599 EG11120)
sthA	TU0-7521	(PM0-7881)		(EG11428)
stpA	TU00395	(PM00539)		(EG11554)
stpA	TU00394	(PM00538)		(EG11554)
stpA	TU00393	(PM00537)		(EG11554)
sucAB	TU0-42509	(PM00144)	(TERM01022)	(EG10980 EG10979)
sucABCD	TU00103	(PM00144)		(EG10979 EG10980 EG10981 EG10982)
sufABCDSE	TU0-2621	(PM0-2801)		(G6905 G6906 G6907 G6908 G6909 EG11378)
sufE	TU0-41833	(PM0-45038)		(G6905)
sugE	TU0-1241	(PM0-1401)		(EG11616)
suhB	TU0-13658			(EG10983)
sulA	TU00066	(PM00092)		(EG10984)
surA-pdxA-rsmA-apaGH	TU00362	(PM191)		(EG10048 EG10047 EG10523 EG10691 EG10985)
surE-pcm	TU00363	(PM0-9657)		(EG10689 EG11817)
syd	TU0-13737	(PM0-45479)		(G7451)
symE	TU0-8264	(PM0-9611)		(G7940)
symR	TU0-14420	(PM0-9618)		(G0-10610)
tabA	TU0-42407	(PM0-46049)		(G7883)
tabA	TU0-14173	(PM0-46048)		(G7883)
tag-yiaC	TU0-13978			(EG12270 EG10986)
talA	TU0-14644	(PM0-10095)		(EG11797)
talA-tktB	TU0-8143	(PM0-8523)		(EG12100 EG11797)
talA-tktB	TU0-6921	(PM0-7261)		(EG12100 EG11797)
talB	TU0-8121	(PM0-9956)	(TERM0941)	(EG11556)
tam	TU0-13300	(PM0-9760)		(G6806)
tamAB-ytfP	TU0-14165	(PM0-46041)		(G7876 G7875 G7874)
tar-tap-cheRBYZ	TU0-1547	(PM0-1728)		(EG10151 EG10150 EG10147 EG10148 EG10987 EG10988)
tas	TU0-13750	(PM0-45493)		(G7462)
tatABC	TU0-42519	(PM0-45926)	(TERM0-1042)	(EG11479 G7808 G7806)
tatABC	TU0-14052	(PM0-45926)		(EG11481 EG11479 G7808 G7806)
tatD	TU0-14053			(EG11481)
tatE	TU0-13003	(PM0-44556)		(EG11305)
tauABCD	TU302	(PM502)		(EG12423 G6219 G6218 G6217)
tcdA	TU0-13742			(G7456)
tdcABCDEFG	TU00125	(PM00168)		(G7624 G7626 G7627 EG11172 EG10991 EG10990 EG10989)
tdcBCDEFG	TU0-14551	(PM0-9834)		(G7624 G7626 G7627 EG11172 EG10991 EG10990)
tdcG	TU0-42169	(PM0-45647)		(G7624)
tdcR	TU0-42170	(PM0-45649)		(EG10992)
tdcR	TU0-13870	(PM0-45648)		(EG10992)
tdcR	TU0-42172	(PM0-45651)		(EG10992)
tdcR	TU0-42173	(PM0-45652)		(EG10992)
tdcR	TU0-42171	(PM0-45650)		(EG10992)
tdk	TU0-41713	(PM0-44827)		(EG10994)
tdk	TU0-8527	(PM0-44826)		(EG10994)
tehAB	TU00364	(PM-8830)		(EG11883 EG11884)
tesA-ybbO	TU0-6623	(PM00584)		(G6269 EG11542)
tesB	TU0-8528	(PM0-9982)		(EG10995)
tfaD	TU0-12982			(G6315)
tfaE	TU0-41694	(PM0-44783)		(EG11120)
tfaE	TU0-41695	(PM0-44784)		(EG11120)
tfaQ	TU0-41804	(PM0-44981)		(G6820)
tfaS	TU0-13602			(G7222)
tfaX	TU0-12983			(G6317)
tgt-yajC	TU870	(PM1030)	(TERM202)	(EG11096 EG10996)
thiCEFSGH	TU00365			(G1 EG11590 EG11589 EG11587 EG11586 EG11585)
thiD	TU0-41941	(PM0-45227)		(G7135)
thiI	TU0-8529	(PM0-46120)		(G6238)
thiMD	TU0-13512	(PM0-10080)		(M007 G7135)
thiQ	TU0-41438	(PM0-44351)		(EG11572)
thrL	TU0-42486	(PM00249)	(TERM0-1059)	(EG11277)
thrLABC	TU00178	(PM00249)		(EG11277 EG10998 EG10999 EG11000)
thrS-infC	TU00366	(PM0-8891)		(EG10506 EG11001)
thrS-infC-rpmI-rplT-pheMST-ihfA	TU0-14257	(PM0-8891)		(EG10440 EG10710 EG10709 EG11272 EG10881 EG11231 EG10506 EG11001)
thrU-tyrU-glyT-thrT-tufB	TU00504	(PM00659)		(EG11037 EG30102 EG30107 EG30036 EG30101)
thrV-rrfF	TU0-42221	(PM0-45725)		(EG30103 EG30091)
thrW	TU00490	(PM00645)		(EG30104)
thyA	TU0-42080	(PM0-45488)		(EG11002)
tig	TU0-14252	(PM0-9326)		(EG11003)
tig	TU0-12928	(PM0-9980)		(EG11003)
tig	TU0-14614	(PM0-9981)		(EG11003)
tilS	TU0-12833			(G6096)
tisB	TU0-6241	(PM0-6541)	(TERM0-1099)	(G0-9962)
tktA	TU0-13802	(PM0-10120)		(EG11427)
tktB	TU0-7342	(PM0-7682)		(EG12100)
tldD	TU0-13902	(PM0-45710)		(G7689)
tldD	TU0-42213	(PM0-45711)		(G7689)
tmcA	TU0-42027	(PM0-45382)		(G7297)
