"id"	"stoichiometry"	"direction"	"catalyzed_by"	
"TRANS-RXN0-601-BORATE//BORATE.15."	{"BORATE[CCO-PERI-BAC]":-1,"BORATE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-BR-//BR-.9."	{"BR-[CCO-PERI-BAC]":-1,"BR-[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-CA+2//CA+2.11."	{"CA+2[CCO-PERI-BAC]":-1,"CA+2[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-CD+2//CD+2.11."	{"CD+2[CCO-PERI-BAC]":-1,"CD+2[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-CL-//CL-.9."	{"CL-[CCO-PERI-BAC]":-1,"CL-[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-CO+2//CO+2.11."	{"CO+2[CCO-PERI-BAC]":-1,"CO+2[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-CPD-13584//CPD-13584.21."	{"CPD-13584[CCO-PERI-BAC]":-1,"CPD-13584[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-CPD-13593//CPD-13593.21."	{"CPD-13593[CCO-PERI-BAC]":-1,"CPD-13593[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-CPD-13595//CPD-13595.21."	{"CPD-13595[CCO-PERI-BAC]":-1,"CPD-13595[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-CPD-14//CPD-14.15."	{"CPD-14[CCO-PERI-BAC]":-1,"CPD-14[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-CPD-1484//CPD-1484.19."	{"CPD-1484[CCO-PERI-BAC]":-1,"CPD-1484[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-CPD-1486//CPD-1486.19."	{"CPD-1486[CCO-PERI-BAC]":-1,"CPD-1486[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-CPD-1490//CPD-1490.19."	{"CPD-1490[CCO-PERI-BAC]":-1,"CPD-1490[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-CPD-1492//CPD-1492.19."	{"CPD-1492[CCO-PERI-BAC]":-1,"CPD-1492[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-CPD-16459//CPD-16459.21."	{"CPD-16459[CCO-PERI-BAC]":-1,"CPD-16459[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-CPD-2//CPD-2.13."	{"CPD-2[CCO-PERI-BAC]":-1,"CPD-2[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-CPD-20888//CPD-20888.21."	{"CPD-20888[CCO-PERI-BAC]":-1,"CPD-20888[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-CPD-21//CPD-21.15."	{"CPD-21[CCO-PERI-BAC]":-1,"CPD-21[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-CPD-27//CPD-27.15."	{"CPD-27[CCO-PERI-BAC]":-1,"CPD-27[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-CPD-3//CPD-3.13."	{"CPD-3[CCO-PERI-BAC]":-1,"CPD-3[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-CPD-387//CPD-387.17."	{"CPD-387[CCO-PERI-BAC]":-1,"CPD-387[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-CPD-4422//CPD-4422.19."	{"CPD-4422[CCO-PERI-BAC]":-1,"CPD-4422[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-CPD-4584//CPD-4584.19."	{"CPD-4584[CCO-PERI-BAC]":-1,"CPD-4584[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-CPD-552//CPD-552.17."	{"CPD-552[CCO-PERI-BAC]":-1,"CPD-552[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-CPD-610//CPD-610.17."	{"CPD-610[CCO-PERI-BAC]":-1,"CPD-610[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-CPD-7046//CPD-7046.19."	{"CPD-7046[CCO-PERI-BAC]":-1,"CPD-7046[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-CPD0-1385//CPD0-1385.21."	{"CPD0-1385[CCO-PERI-BAC]":-1,"CPD0-1385[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-CPD0-2009//CPD0-2009.21."	{"CPD0-2009[CCO-PERI-BAC]":-1,"CPD0-2009[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-CPD0-2356//CPD0-2356.21."	{"CPD0-2356[CCO-PERI-BAC]":-1,"CPD0-2356[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-CPD0-2516//CPD0-2516.21."	{"CPD0-2516[CCO-PERI-BAC]":-1,"CPD0-2516[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-CPD0-2517//CPD0-2517.21."	{"CPD0-2517[CCO-PERI-BAC]":-1,"CPD0-2517[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-CR+3//CR+3.11."	{"CR+3[CCO-PERI-BAC]":-1,"CR+3[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-CR+6//CR+6.11."	{"CR+6[CCO-PERI-BAC]":-1,"CR+6[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-CU+//CU+.9."	{"CU+[CCO-PERI-BAC]":-1,"CU+[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-CU+2//CU+2.11."	{"CU+2[CCO-PERI-BAC]":-1,"CU+2[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-F-//F-.7."	{"F-[CCO-PERI-BAC]":-1,"F-[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-FE+2//FE+2.11."	{"FE+2[CCO-PERI-BAC]":-1,"FE+2[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-FE+3//FE+3.11."	{"FE+3[CCO-PERI-BAC]":-1,"FE+3[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-HCO3//HCO3.11."	{"HCO3[CCO-PERI-BAC]":-1,"HCO3[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-HG+2//HG+2.11."	{"HG+2[CCO-PERI-BAC]":-1,"HG+2[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-HSO3//HSO3.11."	{"HSO3[CCO-PERI-BAC]":-1,"HSO3[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-K+//K+.7."	{"K+[CCO-PERI-BAC]":-1,"K+[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-LI+//LI+.9."	{"LI+[CCO-PERI-BAC]":-1,"LI+[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-MG+2//MG+2.11."	{"MG+2[CCO-PERI-BAC]":-1,"MG+2[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-MN+2//MN+2.11."	{"MN+2[CCO-PERI-BAC]":-1,"MN+2[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-MO+2//MO+2.11."	{"MO+2[CCO-PERI-BAC]":-1,"MO+2[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-NA+//NA+.9."	{"NA+[CCO-PERI-BAC]":-1,"NA+[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-NI+2//NI+2.11."	{"NI+2[CCO-PERI-BAC]":-1,"NI+2[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-NITRATE//NITRATE.17."	{"NITRATE[CCO-PERI-BAC]":-1,"NITRATE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-NITRITE//NITRITE.17."	{"NITRITE[CCO-PERI-BAC]":-1,"NITRITE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-OH//OH.7."	{"OH[CCO-PERI-BAC]":-1,"OH[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-P3I//P3I.9."	{"P3I[CCO-PERI-BAC]":-1,"P3I[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-P4I//P4I.9."	{"P4I[CCO-PERI-BAC]":-1,"P4I[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-PB+2//PB+2.11."	{"PB+2[CCO-PERI-BAC]":-1,"PB+2[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-PHOSPHONATE//PHOSPHONATE.25."	{"PHOSPHONATE[CCO-PERI-BAC]":-1,"PHOSPHONATE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-Pi//Pi.7."	{"Pi[CCO-PERI-BAC]":-1,"Pi[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-PPI//PPI.9."	{"PPI[CCO-PERI-BAC]":-1,"PPI[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-PROTON//PROTON.15."	{"PROTON[CCO-PERI-BAC]":-1,"PROTON[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-RB+//RB+.9."	{"RB+[CCO-PERI-BAC]":-1,"RB+[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-S2O3//S2O3.11."	{"S2O3[CCO-PERI-BAC]":-1,"S2O3[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-SE-2//SE-2.11."	{"SE-2[CCO-PERI-BAC]":-1,"SE-2[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-SELENATE//SELENATE.19."	{"SELENATE[CCO-PERI-BAC]":-1,"SELENATE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-SELENITE//SELENITE.19."	{"SELENITE[CCO-PERI-BAC]":-1,"SELENITE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-SO3//SO3.9."	{"SO3[CCO-PERI-BAC]":-1,"SO3[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-SULFATE//SULFATE.17."	{"SULFATE[CCO-PERI-BAC]":-1,"SULFATE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-SUPER-OXIDE//SUPER-OXIDE.25."	{"SUPER-OXIDE[CCO-PERI-BAC]":-1,"SUPER-OXIDE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-TRIMETHYLSULFONIUM//TRIMETHYLSULFONIUM.39."	{"TRIMETHYLSULFONIUM[CCO-PERI-BAC]":-1,"TRIMETHYLSULFONIUM[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-TUNGSTATE//TUNGSTATE.21."	{"TUNGSTATE[CCO-PERI-BAC]":-1,"TUNGSTATE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-V+5//V+5.9."	{"V+5[CCO-PERI-BAC]":-1,"V+5[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-601-ZN+2//ZN+2.11."	{"ZN+2[CCO-PERI-BAC]":-1,"ZN+2[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-603"	{"WATER[CCO-PERI-BAC]":-1,"WATER[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-3-SULFINOALANINE//3-SULFINOALANINE.35."	{"3-SULFINOALANINE[CCO-PERI-BAC]":-1,"3-SULFINOALANINE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD-10246//CPD-10246.21."	{"CPD-10246[CCO-PERI-BAC]":-1,"CPD-10246[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD-10427//CPD-10427.21."	{"CPD-10427[CCO-PERI-BAC]":-1,"CPD-10427[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD-10434//CPD-10434.21."	{"CPD-10434[CCO-PERI-BAC]":-1,"CPD-10434[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD-10435//CPD-10435.21."	{"CPD-10435[CCO-PERI-BAC]":-1,"CPD-10435[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD-11281//CPD-11281.21."	{"CPD-11281[CCO-PERI-BAC]":-1,"CPD-11281[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD-11725//CPD-11725.21."	{"CPD-11725[CCO-PERI-BAC]":-1,"CPD-11725[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD-13575//CPD-13575.21."	{"CPD-13575[CCO-PERI-BAC]":-1,"CPD-13575[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD-13892//CPD-13892.21."	{"CPD-13892[CCO-PERI-BAC]":-1,"CPD-13892[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD-13908//CPD-13908.21."	{"CPD-13908[CCO-PERI-BAC]":-1,"CPD-13908[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD-15579//CPD-15579.21."	{"CPD-15579[CCO-PERI-BAC]":-1,"CPD-15579[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD-16501//CPD-16501.21."	{"CPD-16501[CCO-PERI-BAC]":-1,"CPD-16501[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD-16502//CPD-16502.21."	{"CPD-16502[CCO-PERI-BAC]":-1,"CPD-16502[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD-16503//CPD-16503.21."	{"CPD-16503[CCO-PERI-BAC]":-1,"CPD-16503[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD-19217//CPD-19217.21."	{"CPD-19217[CCO-PERI-BAC]":-1,"CPD-19217[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD-19512//CPD-19512.21."	{"CPD-19512[CCO-PERI-BAC]":-1,"CPD-19512[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD-19763//CPD-19763.21."	{"CPD-19763[CCO-PERI-BAC]":-1,"CPD-19763[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD-19809//CPD-19809.21."	{"CPD-19809[CCO-PERI-BAC]":-1,"CPD-19809[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD-20940//CPD-20940.21."	{"CPD-20940[CCO-PERI-BAC]":-1,"CPD-20940[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD-21029//CPD-21029.21."	{"CPD-21029[CCO-PERI-BAC]":-1,"CPD-21029[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD-21030//CPD-21030.21."	{"CPD-21030[CCO-PERI-BAC]":-1,"CPD-21030[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD-21032//CPD-21032.21."	{"CPD-21032[CCO-PERI-BAC]":-1,"CPD-21032[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD-21033//CPD-21033.21."	{"CPD-21033[CCO-PERI-BAC]":-1,"CPD-21033[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD-21160//CPD-21160.21."	{"CPD-21160[CCO-PERI-BAC]":-1,"CPD-21160[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD-21685//CPD-21685.21."	{"CPD-21685[CCO-PERI-BAC]":-1,"CPD-21685[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD-239//CPD-239.17."	{"CPD-239[CCO-PERI-BAC]":-1,"CPD-239[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD-3736//CPD-3736.19."	{"CPD-3736[CCO-PERI-BAC]":-1,"CPD-3736[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD-3740//CPD-3740.19."	{"CPD-3740[CCO-PERI-BAC]":-1,"CPD-3740[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD-3744//CPD-3744.19."	{"CPD-3744[CCO-PERI-BAC]":-1,"CPD-3744[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD-3745//CPD-3745.19."	{"CPD-3745[CCO-PERI-BAC]":-1,"CPD-3745[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD-3746//CPD-3746.19."	{"CPD-3746[CCO-PERI-BAC]":-1,"CPD-3746[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD-397//CPD-397.17."	{"CPD-397[CCO-PERI-BAC]":-1,"CPD-397[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD-548//CPD-548.17."	{"CPD-548[CCO-PERI-BAC]":-1,"CPD-548[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD-7038//CPD-7038.19."	{"CPD-7038[CCO-PERI-BAC]":-1,"CPD-7038[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD-7670//CPD-7670.19."	{"CPD-7670[CCO-PERI-BAC]":-1,"CPD-7670[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD-7671//CPD-7671.19."	{"CPD-7671[CCO-PERI-BAC]":-1,"CPD-7671[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD-7673//CPD-7673.19."	{"CPD-7673[CCO-PERI-BAC]":-1,"CPD-7673[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD-8876//CPD-8876.19."	{"CPD-8876[CCO-PERI-BAC]":-1,"CPD-8876[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD-9275//CPD-9275.19."	{"CPD-9275[CCO-PERI-BAC]":-1,"CPD-9275[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD-9300//CPD-9300.19."	{"CPD-9300[CCO-PERI-BAC]":-1,"CPD-9300[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD0-1294//CPD0-1294.21."	{"CPD0-1294[CCO-PERI-BAC]":-1,"CPD0-1294[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD0-1309//CPD0-1309.21."	{"CPD0-1309[CCO-PERI-BAC]":-1,"CPD0-1309[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD0-1313//CPD0-1313.21."	{"CPD0-1313[CCO-PERI-BAC]":-1,"CPD0-1313[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD0-1354//CPD0-1354.21."	{"CPD0-1354[CCO-PERI-BAC]":-1,"CPD0-1354[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD0-1433//CPD0-1433.21."	{"CPD0-1433[CCO-PERI-BAC]":-1,"CPD0-1433[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
"TRANS-RXN0-604-CPD0-1455//CPD0-1455.21."	{"CPD0-1455[CCO-PERI-BAC]":-1,"CPD0-1455[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7534", "CPLX0-7533"]	
