"id"	"stoichiometry"	"direction"	"catalyzed_by"	
"ABC-22-RXN-ATP/L-GAMMA-GLUTAMYLCYSTEINE/WATER//ADP/L-GAMMA-GLUTAMYLCYSTEINE/Pi/PROTON.75."	{"ATP[CCO-CYTOSOL]":-1,"L-GAMMA-GLUTAMYLCYSTEINE[CCO-PERI-BAC]":-1,"WATER[CCO-CYTOSOL]":-1,"ADP[CCO-CYTOSOL]":1,"L-GAMMA-GLUTAMYLCYSTEINE[CCO-CYTOSOL]":1,"Pi[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	[]	
"ACP-S-ACETYLTRANSFER-RXN"	{"ACP[CCO-CYTOSOL]":-1,"ACETYL-COA[CCO-CYTOSOL]":-1,"ACETYL-ACP[CCO-CYTOSOL]":1,"CO-A[CCO-CYTOSOL]":1}	"BOTH"	["CPLX0-252"]	
"ACYLGPEACYLTRANS-RXN"	{"ACYL-ACP[CCO-CYTOSOL]":-1,"2-ACYL-GPE[CCO-CYTOSOL]":-1,"ACP[CCO-CYTOSOL]":1,"L-1-PHOSPHATIDYL-ETHANOLAMINE[CCO-CYTOSOL]":1}	"BOTH"	["AAS-MONOMER"]	
"ADPREDUCT-RXN"	{"DADP[CCO-CYTOSOL]":-1,"Ox-Thioredoxin[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"ADP[CCO-CYTOSOL]":1,"Red-Thioredoxin[CCO-CYTOSOL]":1}	"R2L"	["RIBONUCLEOSIDE-DIP-REDUCTI-CPLX"]	
"ADPREDUCT-RXN-DADP/Ox-thioredoxins-1/WATER//ADP/Red-thioredoxins-1.53."	{"DADP[CCO-CYTOSOL]":-1,"Ox-thioredoxins-1[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"ADP[CCO-CYTOSOL]":1,"Red-thioredoxins-1[CCO-CYTOSOL]":1}	"R2L"	["RIBONUCLEOSIDE-DIP-REDUCTI-CPLX"]	
"ADPREDUCT-RXN-DADP/Oxidized-CcmG-Proteins/WATER//ADP/Reduced-CcmG-Proteins.61."	{"DADP[CCO-CYTOSOL]":-1,"Oxidized-CcmG-Proteins[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"ADP[CCO-CYTOSOL]":1,"Reduced-CcmG-Proteins[CCO-CYTOSOL]":1}	"R2L"	["RIBONUCLEOSIDE-DIP-REDUCTI-CPLX"]	
"ADPREDUCT-RXN-DADP/Oxidized-CcmH-Proteins/WATER//ADP/Reduced-CcmH-Proteins.61."	{"DADP[CCO-CYTOSOL]":-1,"Oxidized-CcmH-Proteins[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"ADP[CCO-CYTOSOL]":1,"Reduced-CcmH-Proteins[CCO-CYTOSOL]":1}	"R2L"	["RIBONUCLEOSIDE-DIP-REDUCTI-CPLX"]	
"ARCBTRANS-RXN"	{"PHOSPHO-ARCB-HIS[CCI-PM-BAC-NEG-GN]":-1,"PHOSPHO-ARCB-ASP[CCI-PM-BAC-NEG-GN]":1}	"L2R"	[]	
"ATOC-RXN"	{"PHOSPHO-ATOS[CCO-PM-BAC-NEG]":-1,"ATOC-MONOMER[CCO-CYTOSOL]":-1,"ATOS-MONOMER[CCO-PM-BAC-NEG]":1,"PHOSPHO-ATOC[CCO-CYTOSOL]":1,"CPLX0-7870[CCO-PM-BAC-NEG]":1}	"L2R"	[]	
"BAER-RXN"	{"BAER-MONOMER[CCO-CYTOSOL]":-1,"PHOSPHO-BAES[CCI-PM-BAC-NEG-GN]":-1,"PHOSPHO-BAER[CCO-CYTOSOL]":1,"BAES-MONOMER[CCI-PM-BAC-NEG-GN]":1}	"L2R"	[]	
"BAES-RXN"	{"BAES-MONOMER[CCO-PM-BAC-NEG]":-1,"ATP[CCO-CYTOSOL]":-1,"PHOSPHO-BAES[CCO-PM-BAC-NEG]":1,"ADP[CCO-CYTOSOL]":1}	"L2R"	[]	
"BARA-RXN"	{"CPLX0-8302[CCO-PM-BAC-NEG]":-1,"ATP[CCO-CYTOSOL]":-1,"MONOMER0-4210[CCO-PM-BAC-NEG]":1,"ADP[CCO-CYTOSOL]":1}	"L2R"	[]	
"BASR-RXN"	{"PHOSPHO-BASS[CCO-PM-BAC-NEG]":-1,"BASR-MONOMER[CCO-CYTOSOL]":-1,"BASS-MONOMER[CCO-PM-BAC-NEG]":1,"PHOSPHO-BASR[CCO-CYTOSOL]":1}	"L2R"	[]	
"BASS-RXN"	{"ATP[CCO-CYTOSOL]":-1,"BASS-MONOMER[CCO-PM-BAC-NEG]":-1,"ADP[CCO-CYTOSOL]":1,"PHOSPHO-BASS[CCO-PM-BAC-NEG]":1}	"L2R"	[]	
"BIOTIN-CARBOXYL-RXN"	{"biotin-L-lysine-in-BCCP-dimers[CCO-CYTOSOL]":-1,"HCO3[CCO-CYTOSOL]":-1,"ATP[CCO-CYTOSOL]":-1,"carboxybiotin-L-lysine-in-BCCP-dimers[CCO-CYTOSOL]":1,"ADP[CCO-CYTOSOL]":1,"Pi[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["BIOTIN-CARBOXYL-CPLX"]	
"BIOTINLIG-RXN"	{"BCCP-L-lysine[CCO-CYTOSOL]":-1,"BIOTIN[CCO-CYTOSOL]":-1,"ATP[CCO-CYTOSOL]":-1,"AMP[CCO-CYTOSOL]":1,"BCCP-biotin-L-lysine[CCO-CYTOSOL]":1,"PPI[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["BIOTINLIG-MONOMER"]	
"BUTYRYL-COA-DEHYDROGENASE-RXN"	{"BUTYRYL-COA[CCO-CYTOSOL]":-1,"ETF-Oxidized[CCO-CYTOSOL]":-1,"PROTON[CCO-CYTOSOL]":-1,"CROTONYL-COA[CCO-CYTOSOL]":1,"ETF-Reduced[CCO-CYTOSOL]":1}	"BOTH"	["ACYLCOADEHYDROG-MONOMER"]	
"CDPREDUCT-RXN"	{"DCDP[CCO-CYTOSOL]":-1,"Ox-Thioredoxin[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"CDP[CCO-CYTOSOL]":1,"Red-Thioredoxin[CCO-CYTOSOL]":1}	"R2L"	["RIBONUCLEOSIDE-DIP-REDUCTI-CPLX", "RIBONUCLEOSIDE-DIP-REDUCTII-CPLX"]	
"CDPREDUCT-RXN-DCDP/Ox-thioredoxins-1/WATER//CDP/Red-thioredoxins-1.53."	{"DCDP[CCO-CYTOSOL]":-1,"Ox-thioredoxins-1[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"CDP[CCO-CYTOSOL]":1,"Red-thioredoxins-1[CCO-CYTOSOL]":1}	"R2L"	["RIBONUCLEOSIDE-DIP-REDUCTI-CPLX", "RIBONUCLEOSIDE-DIP-REDUCTII-CPLX"]	
"CDPREDUCT-RXN-DCDP/Oxidized-CcmG-Proteins/WATER//CDP/Reduced-CcmG-Proteins.61."	{"DCDP[CCO-CYTOSOL]":-1,"Oxidized-CcmG-Proteins[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"CDP[CCO-CYTOSOL]":1,"Reduced-CcmG-Proteins[CCO-CYTOSOL]":1}	"R2L"	["RIBONUCLEOSIDE-DIP-REDUCTI-CPLX", "RIBONUCLEOSIDE-DIP-REDUCTII-CPLX"]	
"CDPREDUCT-RXN-DCDP/Oxidized-CcmH-Proteins/WATER//CDP/Reduced-CcmH-Proteins.61."	{"DCDP[CCO-CYTOSOL]":-1,"Oxidized-CcmH-Proteins[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"CDP[CCO-CYTOSOL]":1,"Reduced-CcmH-Proteins[CCO-CYTOSOL]":1}	"R2L"	["RIBONUCLEOSIDE-DIP-REDUCTI-CPLX", "RIBONUCLEOSIDE-DIP-REDUCTII-CPLX"]	
"CHEBDEAMID-RXN"	{"Protein-L-glutamine[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"Protein-alpha-L-Glutamates[CCO-CYTOSOL]":1,"AMMONIUM[CCO-CYTOSOL]":1}	"L2R"	["PHOSPHO-CHEB"]	
"CHEBDEP-RXN"	{"PHOSPHO-CHEB[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"CHEB-MONOMER[CCO-CYTOSOL]":1,"Pi[CCO-CYTOSOL]":1}	"L2R"	[]	
"CHEBTAPD-RXN"	{"TAP-GLN[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"AMMONIA[CCO-CYTOSOL]":1,"TAP-GLU[CCO-CYTOSOL]":1}	"L2R"	["PHOSPHO-CHEB"]	
"CHEBTARD-RXN"	{"TAR-GLN[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"AMMONIA[CCO-CYTOSOL]":1,"TAR-GLU[CCO-CYTOSOL]":1}	"L2R"	["PHOSPHO-CHEB"]	
"CHEBTRGD-RXN"	{"TRG-GLN[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"AMMONIA[CCO-CYTOSOL]":1,"TRG-GLU[CCO-CYTOSOL]":1}	"L2R"	["PHOSPHO-CHEB"]	
"CHEBTSRD-RXN"	{"TSR-GLN[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"AMMONIA[CCO-CYTOSOL]":1,"TSR-GLU[CCO-CYTOSOL]":1}	"L2R"	["PHOSPHO-CHEB"]	
"CHER-RXN"	{"S-ADENOSYLMETHIONINE[CCO-CYTOSOL]":-1,"Protein-alpha-L-Glutamates[CCO-CYTOSOL]":-1,"protein-L-glutamate-O4-methyl-ester[CCO-CYTOSOL]":1,"ADENOSYL-HOMO-CYS[CCO-CYTOSOL]":1}	"L2R"	["CHER-MONOMER"]	
"CHERTAPM-RXN"	{"S-ADENOSYLMETHIONINE[CCO-CYTOSOL]":-1,"TAP-GLU[CCO-CYTOSOL]":-1,"ADENOSYL-HOMO-CYS[CCO-CYTOSOL]":1,"TAP-GLUME[CCO-CYTOSOL]":1}	"L2R"	["CHER-MONOMER"]	
"CHERTARM-RXN"	{"S-ADENOSYLMETHIONINE[CCO-CYTOSOL]":-1,"TAR-GLU[CCO-CYTOSOL]":-1,"ADENOSYL-HOMO-CYS[CCO-CYTOSOL]":1,"TAR-GLUME[CCO-CYTOSOL]":1}	"L2R"	["CHER-MONOMER"]	
"CHERTRGM-RXN"	{"S-ADENOSYLMETHIONINE[CCO-CYTOSOL]":-1,"TRG-GLU[CCO-CYTOSOL]":-1,"ADENOSYL-HOMO-CYS[CCO-CYTOSOL]":1,"TRG-GLUME[CCO-CYTOSOL]":1}	"L2R"	["CHER-MONOMER"]	
"CHERTSRM-RXN"	{"S-ADENOSYLMETHIONINE[CCO-CYTOSOL]":-1,"TSR-GLU[CCO-CYTOSOL]":-1,"ADENOSYL-HOMO-CYS[CCO-CYTOSOL]":1,"TSR-GLUME[CCO-CYTOSOL]":1}	"L2R"	["CHER-MONOMER"]	
"CHEYDEPHOS-RXN"	{"PHOSPHO-CHEY[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"CHEY-MONOMER[CCO-CYTOSOL]":1,"Pi[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["CHEZ-CPLX"]	
"CITC-RXN"	{"HOLO-CITRATE-LYASE[CCO-CYTOSOL]":-1,"ACET[CCO-CYTOSOL]":-1,"ATP[CCO-CYTOSOL]":-1,"CITRATE-LYASE[CCO-CYTOSOL]":1,"AMP[CCO-CYTOSOL]":1,"PPI[CCO-CYTOSOL]":1}	"L2R"	["CITC-MONOMER"]	
"CITRYLY-RXN"	{"Citrate-Lyase-Citryl-Form[CCO-CYTOSOL]":-1,"OXALACETIC_ACID[CCO-CYTOSOL]":1,"CITRATE-LYASE[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["ACECITLY-CPLX"]	
"CITTRANS-RXN"	{"CIT[CCO-CYTOSOL]":-1,"CITRATE-LYASE[CCO-CYTOSOL]":-1,"PROTON[CCO-CYTOSOL]":-1,"Citrate-Lyase-Citryl-Form[CCO-CYTOSOL]":1,"ACET[CCO-CYTOSOL]":1}	"L2R"	["ACECITLY-CPLX"]	
"CPXA-RXN"	{"ATP[CCO-CYTOSOL]":-1,"CPLX0-8270[CCO-PM-BAC-ACT]":-1,"PHOSPHO-CPXA[CCO-PM-BAC-ACT]":1,"ADP[CCO-CYTOSOL]":1}	"L2R"	[]	
"CPXR-RXN"	{"CPXR-MONOMER[CCO-CYTOSOL]":-1,"PHOSPHO-CPXA[CCO-PM-BAC-ACT]":-1,"CPLX0-7748[CCO-CYTOSOL]":1,"CPLX0-8270[CCO-PM-BAC-ACT]":1}	"L2R"	[]	
"CREB-RXN"	{"PHOSPHO-CREC[CCO-PM-BAC-NEG]":-1,"CREB-MONOMER[CCO-CYTOSOL]":-1,"PHOSPHO-CREB[CCO-CYTOSOL]":1,"CREC-CPLX[CCO-PM-BAC-NEG]":1}	"L2R"	[]	
"CREC-RXN"	{"ATP[CCO-CYTOSOL]":-1,"CREC-CPLX[CCO-PM-BAC-NEG]":-1,"ADP[CCO-CYTOSOL]":1,"PHOSPHO-CREC[CCO-PM-BAC-NEG]":1}	"L2R"	[]	
"CYT-ACC-RXN"	{"Cytochromes-B-Reduced[CCO-CYTOSOL]":-1,"Acceptor[CCO-CYTOSOL]":-1,"Cytochromes-B-Oxidized[CCO-CYTOSOL]":1,"Donor-H2[CCO-CYTOSOL]":1}	"L2R"	[]	
"CYTD-RED-RXN"	{"Cytochromes-B-Reduced[CCO-CYTOSOL]":-1,"Cytochromes-D-Oxidized[CCO-CYTOSOL]":-1,"Cytochromes-B-Oxidized[CCO-CYTOSOL]":1,"Cytochromes-D-Reduced[CCO-CYTOSOL]":1}	"L2R"	[]	
"CYTD-RED-RXN-Cytochromes-B561-Red/Cytochromes-D-Oxidized//Cytochromes-B561-Ox/Cytochromes-D-Reduced.87."	{"Cytochromes-B561-Red[CCO-CYTOSOL]":-1,"Cytochromes-D-Oxidized[CCO-CYTOSOL]":-1,"Cytochromes-B561-Ox[CCO-CYTOSOL]":1,"Cytochromes-D-Reduced[CCO-CYTOSOL]":1}	"L2R"	[]	
"CYTD-RED-RXN-FERROCYTOCHROME-B5/Cytochromes-D-Oxidized//FERRICYTOCHROME-B5/Cytochromes-D-Reduced.84."	{"FERROCYTOCHROME-B5[CCO-CYTOSOL]":-1,"Cytochromes-D-Oxidized[CCO-CYTOSOL]":-1,"FERRICYTOCHROME-B5[CCO-CYTOSOL]":1,"Cytochromes-D-Reduced[CCO-CYTOSOL]":1}	"L2R"	[]	
"DCUS-RXN"	{"ATP[CCO-CYTOSOL]":-1,"CPLX0-8307[CCO-PM-BAC-NEG]":-1,"PHOSPHO-DCUS-MONOMER[CCO-PM-BAC-NEG]":1,"ADP[CCO-CYTOSOL]":1}	"L2R"	[]	
"DEPHOSICITDEHASE-RXN"	{"Iso-Cit[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"isocitrate-dehydrogenase[CCO-CYTOSOL]":1,"Pi[CCO-CYTOSOL]":1}	"L2R"	["CPLX0-230"]	
"DISULFOXRED-RXN[CCO-CYTOSOL]-MONOMER0-4152/MONOMER0-4438//MONOMER0-4438/MONOMER0-4152.70."	{"MONOMER0-4152[CCO-CYTOSOL]":-1,"MONOMER0-4438[CCO-CYTOSOL]":-1,"MONOMER0-4438[CCO-CYTOSOL]":1,"MONOMER0-4152[CCO-CYTOSOL]":1}	"L2R"	["CPLX0-8191"]	
"DISULFOXRED-RXN[CCO-CYTOSOL]-MONOMER0-4152/Protein-Red-Disulfides//MONOMER0-4438/Protein-Ox-Disulfides.87."	{"MONOMER0-4152[CCO-CYTOSOL]":-1,"Protein-Red-Disulfides[CCO-CYTOSOL]":-1,"MONOMER0-4438[CCO-CYTOSOL]":1,"Protein-Ox-Disulfides[CCO-CYTOSOL]":1}	"L2R"	["CPLX0-8191"]	
"DISULFOXRED-RXN[CCO-CYTOSOL]-Oxidized-Disulfide-Carrier-Proteins/MONOMER0-4438//Reduced-Disulfide-Carrier-Proteins/MONOMER0-4152.113."	{"Oxidized-Disulfide-Carrier-Proteins[CCO-CYTOSOL]":-1,"MONOMER0-4438[CCO-CYTOSOL]":-1,"Reduced-Disulfide-Carrier-Proteins[CCO-CYTOSOL]":1,"MONOMER0-4152[CCO-CYTOSOL]":1}	"L2R"	["CPLX0-8191"]	
"DISULFOXRED-RXN[CCO-CYTOSOL]-Oxidized-Disulfide-Carrier-Proteins/Protein-Red-Disulfides//Reduced-Disulfide-Carrier-Proteins/Protein-Ox-Disulfides.130."	{"Oxidized-Disulfide-Carrier-Proteins[CCO-CYTOSOL]":-1,"Protein-Red-Disulfides[CCO-CYTOSOL]":-1,"Reduced-Disulfide-Carrier-Proteins[CCO-CYTOSOL]":1,"Protein-Ox-Disulfides[CCO-CYTOSOL]":1}	"L2R"	["CPLX0-8191"]	
"DISULFOXRED-RXN[CCO-PERI-BAC]-MONOMER0-4152/MONOMER0-4438//MONOMER0-4438/MONOMER0-4152.71."	{"MONOMER0-4152[CCO-PERI-BAC]":-1,"MONOMER0-4438[CCO-PERI-BAC]":-1,"MONOMER0-4438[CCO-PERI-BAC]":1,"MONOMER0-4152[CCO-PERI-BAC]":1}	"L2R"	["CPLX0-8191"]	
"DISULFOXRED-RXN[CCO-PERI-BAC]-MONOMER0-4152/Protein-Red-Disulfides//MONOMER0-4438/Protein-Ox-Disulfides.88."	{"MONOMER0-4152[CCO-PERI-BAC]":-1,"Protein-Red-Disulfides[CCO-PERI-BAC]":-1,"MONOMER0-4438[CCO-PERI-BAC]":1,"Protein-Ox-Disulfides[CCO-PERI-BAC]":1}	"L2R"	["CPLX0-8191"]	
"DISULFOXRED-RXN[CCO-PERI-BAC]-Oxidized-Disulfide-Carrier-Proteins/MONOMER0-4438//Reduced-Disulfide-Carrier-Proteins/MONOMER0-4152.114."	{"Oxidized-Disulfide-Carrier-Proteins[CCO-PERI-BAC]":-1,"MONOMER0-4438[CCO-PERI-BAC]":-1,"Reduced-Disulfide-Carrier-Proteins[CCO-PERI-BAC]":1,"MONOMER0-4152[CCO-PERI-BAC]":1}	"L2R"	["CPLX0-8191"]	
"DISULFOXRED-RXN[CCO-PERI-BAC]-Oxidized-Disulfide-Carrier-Proteins/Protein-Red-Disulfides//Reduced-Disulfide-Carrier-Proteins/Protein-Ox-Disulfides.131."	{"Oxidized-Disulfide-Carrier-Proteins[CCO-PERI-BAC]":-1,"Protein-Red-Disulfides[CCO-PERI-BAC]":-1,"Reduced-Disulfide-Carrier-Proteins[CCO-PERI-BAC]":1,"Protein-Ox-Disulfides[CCO-PERI-BAC]":1}	"L2R"	["CPLX0-8191"]	
"DSBD-RXN-an-oxidized-DsbG-protein/a-reduced-DsbD-protein//a-reduced-DsbG-protein/an-oxidized-DsbD-protein.97."	{"an-oxidized-DsbG-protein[CCO-PERI-BAC]":-1,"a-reduced-DsbD-protein[CCO-PM-BAC-NEG]":-1,"a-reduced-DsbG-protein[CCO-PERI-BAC]":1,"an-oxidized-DsbD-protein[CCO-PM-BAC-NEG]":1}	"L2R"	[]	
"DSBDC-RXN-a-reduced-DsbD-protein/an-oxidized-DsbC-protein//an-oxidized-DsbD-protein/a-reduced-DsbC-protein.97."	{"a-reduced-DsbD-protein[CCO-PM-BAC-NEG]":-1,"an-oxidized-DsbC-protein[CCO-PERI-BAC]":-1,"an-oxidized-DsbD-protein[CCO-PM-BAC-NEG]":1,"a-reduced-DsbC-protein[CCO-PERI-BAC]":1}	"L2R"	[]	
"ENOYL-ACP-REDUCT-NADH-RXN-Arachidoyl-ACPs/NAD//trans-delta2-arachidoyl-ACPs/NADH/PROTON.62."	{"Arachidoyl-ACPs[CCO-CYTOSOL]":-1,"NAD[CCO-CYTOSOL]":-1,"trans-delta2-arachidoyl-ACPs[CCO-CYTOSOL]":1,"NADH[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"R2L"	["CPLX0-8006"]	
"ENOYL-ACP-REDUCT-NADH-RXN-Butanoyl-ACPs/NAD//POLYMER-INST-TRANS-D2-ENOYL-ACP-C0-H0/NADH/PROTON.69."	{"Butanoyl-ACPs[CCO-CYTOSOL]":-1,"NAD[CCO-CYTOSOL]":-1,"POLYMER-INST-TRANS-D2-ENOYL-ACP-C0-H0[CCO-CYTOSOL]":1,"NADH[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"R2L"	["CPLX0-8006"]	
"ENOYL-ACP-REDUCT-NADH-RXN-POLYMER-INST-Saturated-Fatty-Acyl-ACPs-C4-H8/NAD//POLYMER-INST-TRANS-D2-ENOYL-ACP-C4-H8/NADH/PROTON.100."	{"POLYMER-INST-Saturated-Fatty-Acyl-ACPs-C4-H8[CCO-CYTOSOL]":-1,"NAD[CCO-CYTOSOL]":-1,"POLYMER-INST-TRANS-D2-ENOYL-ACP-C4-H8[CCO-CYTOSOL]":1,"NADH[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"R2L"	["CPLX0-8006"]	
"ENOYL-ACP-REDUCT-NADH-RXN-Stearoyl-ACPs/NAD//Octadec-2-enoyl-ACPs/NADH/PROTON.52."	{"Stearoyl-ACPs[CCO-CYTOSOL]":-1,"NAD[CCO-CYTOSOL]":-1,"Octadec-2-enoyl-ACPs[CCO-CYTOSOL]":1,"NADH[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"R2L"	["CPLX0-8006"]	
"ENOYL-ACP-REDUCT-NADPH-RXN-Arachidoyl-ACPs/NADP//NADPH/trans-delta2-arachidoyl-ACPs/PROTON.64."	{"Arachidoyl-ACPs[CCO-CYTOSOL]":-1,"NADP[CCO-CYTOSOL]":-1,"NADPH[CCO-CYTOSOL]":1,"trans-delta2-arachidoyl-ACPs[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"R2L"	["CPLX0-8006"]	
"ENOYL-ACP-REDUCT-NADPH-RXN-Butanoyl-ACPs/NADP//NADPH/POLYMER-INST-TRANS-D2-ENOYL-ACP-C0-H0/PROTON.71."	{"Butanoyl-ACPs[CCO-CYTOSOL]":-1,"NADP[CCO-CYTOSOL]":-1,"NADPH[CCO-CYTOSOL]":1,"POLYMER-INST-TRANS-D2-ENOYL-ACP-C0-H0[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"R2L"	["CPLX0-8006"]	
"ENOYL-ACP-REDUCT-NADPH-RXN-Decanoyl-ACPs/NADP//NADPH/Trans-D2-decenoyl-ACPs/PROTON.56."	{"Decanoyl-ACPs[CCO-CYTOSOL]":-1,"NADP[CCO-CYTOSOL]":-1,"NADPH[CCO-CYTOSOL]":1,"Trans-D2-decenoyl-ACPs[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"R2L"	["CPLX0-8006"]	
"ENOYL-ACP-REDUCT-NADPH-RXN-Dodecanoyl-ACPs/NADP//NADPH/Dodec-2-enoyl-ACPs/PROTON.54."	{"Dodecanoyl-ACPs[CCO-CYTOSOL]":-1,"NADP[CCO-CYTOSOL]":-1,"NADPH[CCO-CYTOSOL]":1,"Dodec-2-enoyl-ACPs[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"R2L"	["CPLX0-8006"]	
"ENOYL-ACP-REDUCT-NADPH-RXN-Hexanoyl-ACPs/NADP//NADPH/Hex-2-enoyl-ACPs/PROTON.50."	{"Hexanoyl-ACPs[CCO-CYTOSOL]":-1,"NADP[CCO-CYTOSOL]":-1,"NADPH[CCO-CYTOSOL]":1,"Hex-2-enoyl-ACPs[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"R2L"	["CPLX0-8006"]	
"ENOYL-ACP-REDUCT-NADPH-RXN-Myristoyl-ACPs/NADP//NADPH/Tetradec-2-enoyl-ACPs/PROTON.56."	{"Myristoyl-ACPs[CCO-CYTOSOL]":-1,"NADP[CCO-CYTOSOL]":-1,"NADPH[CCO-CYTOSOL]":1,"Tetradec-2-enoyl-ACPs[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"R2L"	["CPLX0-8006"]	
"ENOYL-ACP-REDUCT-NADPH-RXN-Palmitoyl-ACPs/NADP//NADPH/2-Hexadecenoyl-ACPs/PROTON.54."	{"Palmitoyl-ACPs[CCO-CYTOSOL]":-1,"NADP[CCO-CYTOSOL]":-1,"NADPH[CCO-CYTOSOL]":1,"2-Hexadecenoyl-ACPs[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"R2L"	["CPLX0-8006"]	
"ENOYL-ACP-REDUCT-NADPH-RXN-POLYMER-INST-Saturated-Fatty-Acyl-ACPs-C4-H8/NADP//NADPH/POLYMER-INST-TRANS-D2-ENOYL-ACP-C4-H8/PROTON.102."	{"POLYMER-INST-Saturated-Fatty-Acyl-ACPs-C4-H8[CCO-CYTOSOL]":-1,"NADP[CCO-CYTOSOL]":-1,"NADPH[CCO-CYTOSOL]":1,"POLYMER-INST-TRANS-D2-ENOYL-ACP-C4-H8[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"R2L"	["CPLX0-8006"]	
"ENOYL-ACP-REDUCT-NADPH-RXN-Stearoyl-ACPs/NADP//NADPH/Octadec-2-enoyl-ACPs/PROTON.54."	{"Stearoyl-ACPs[CCO-CYTOSOL]":-1,"NADP[CCO-CYTOSOL]":-1,"NADPH[CCO-CYTOSOL]":1,"Octadec-2-enoyl-ACPs[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"R2L"	["CPLX0-8006"]	
"ENTDB-RXN"	{"Apo-EntB[CCO-CYTOSOL]":-1,"CO-A[CCO-CYTOSOL]":-1,"Holo-EntB[CCO-CYTOSOL]":1,"3-5-ADP[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["ENTD-MONOMER", "HOLO-ACP-SYNTH-CPLX", "EG12221-MONOMER"]	
"ENVZ-RXN"	{"ENVZ-CPLX[CCO-PM-BAC-NEG]":-1,"ATP[CCO-CYTOSOL]":-1,"ADP[CCO-CYTOSOL]":1,"PHOSPHO-ENVZ[CCO-PM-BAC-NEG]":1}	"L2R"	[]	
"EVGA-RXN"	{"EVGA-MONOMER[CCO-CYTOSOL]":-1,"PHOSPHO-EVGS[CCO-PM-BAC-NEG]":-1,"PHOSPHO-EVGA[CCO-CYTOSOL]":1,"CPLX0-8314[CCO-PM-BAC-NEG]":1}	"L2R"	[]	
"FAD-OX-RXN"	{"Red-FADH2-Flavoproteins[CCO-CYTOSOL]":-1,"FeS-Proteins-Oxidized[CCO-CYTOSOL]":-1,"Ox-FAD-Flavoproteins[CCO-CYTOSOL]":1,"FeS-Proteins-Reduced[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":2}	"L2R"	[]	
"FAD-RED-RXN-Ox-FAD-Flavoproteins/NADH/PROTON//Red-FADH2-Flavoproteins/NAD.62."	{"Ox-FAD-Flavoproteins[CCO-CYTOSOL]":-1,"NADH[CCO-CYTOSOL]":-1,"PROTON[CCO-CYTOSOL]":-2,"Red-FADH2-Flavoproteins[CCO-CYTOSOL]":1,"NAD[CCO-CYTOSOL]":1}	"L2R"	[]	
