Object ID	Display Name	Synonyms
G7808_TRANSLATION	tatB translation	['tatB translation', 'ysgB translation', 'mttA2 translation', 'b3838 translation', 'ECK3831 translation']
EG11080_TRANSLATION	fkpB translation	['fkpB translation', 'slpA translation', 'yaaD translation', 'b0028 translation', 'ECK0029 translation']
EG11481_TRANSLATION	tatD translation	['tatD translation', 'b3841 (obsolete) translation', 'yigX translation', 'b3840 (obsolete) translation', 'mttC translation', 'yigW translation', 'b4483 translation', 'ECK3833 translation']
EG11773_TRANSLATION	nuoM translation	['nuoM translation', 'nuoA translation', 'b2277 translation', 'ECK2271 translation']
G7670_TRANSLATION	yhcD translation	['yhcD translation', 'b3216 translation', 'ECK3206 translation']
EG10473_TRANSLATION	hyaF translation	['hyaF translation', 'b0977 translation', 'ECK0968 translation']
EG11714_TRANSLATION	cbrA translation	['cbrA translation', 'yidS translation', 'b3690 translation', 'ECK3682 translation']
EG11094_TRANSLATION	sbcD translation	['sbcD translation', 'yajA translation', 'b0398 translation', 'ECK0392 translation']
G6815_TRANSLATION	ydfZ translation	['ydfZ translation', 'b1541 translation', 'ECK1534 translation']
G6317_TRANSLATION	tfaX translation	['tfaX translation', 'ylcE translation', 'b0563 translation', 'ECK0555 translation']
EG11479_TRANSLATION	tatC translation	['tatC translation', 'mttB translation', 'yigU translation', 'yigV translation', 'b3839 translation', 'ECK3832 translation']
G7716_TRANSLATION	fkpA translation	['fkpA translation', 'yzzS translation', 'b3347 translation', 'ECK3334 translation']
EG10926_TRANSLATION	sbcB translation	['sbcB translation', 'exoI translation', 'rmuA translation', 'cpeA translation', 'xonA translation', 'b2011 translation', 'ECK2005 translation']
EG10178_TRANSLATION	cyoA translation	['cyoA translation', 'b0432 translation', 'ECK0426 translation']
G6792_TRANSLATION	ydeQ translation	['ydeQ translation', 'b1502 translation', 'ECK1495 translation']
G6353_TRANSLATION	djlB translation	['djlB translation', 'ybeS translation', 'b0646 translation', 'ECK0639 translation']
EG11547_TRANSLATION	rnt translation	['rnt translation', 'b1652 translation', 'ECK1648 translation']
G6730_TRANSLATION	ynbD translation	['ynbD translation', 'b1411 translation', 'ECK1404 translation']
G6134_TRANSLATION	insH-1 translation	['insH-1 translation', 'trs5 translation', 'trs5-1 translation', 'yi52_1 translation', 'b0259 translation', 'ECK0261 translation']
EG12193_TRANSLATION	cbpA translation	['cbpA translation', 'b1000 translation', 'ECK0991 translation']
EG10651_TRANSLATION	nfo translation	['nfo translation', 'b2159 translation', 'ECK2152 translation']
EG12091_TRANSLATION	nuoK translation	['nuoK translation', 'b2279 translation', 'ECK2273 translation']
G6614_TRANSLATION	ycgJ translation	['ycgJ translation', 'b1177 translation', 'ECK1165 translation']
EG11949_TRANSLATION	nrfF translation	['nrfF translation', 'yjcM translation', 'b4075 translation', 'ECK4068 translation']
EG11072_TRANSLATION	xseA translation	['xseA translation', 'xse translation', 'b2509 translation', 'ECK2505 translation']
G6453_TRANSLATION	ybjS translation	['ybjS translation', 'b0868 translation', 'ECK0859 translation']
G0-10452_TRANSLATION	ynfO translation	['ynfO translation', 'b4533 translation', 'ECK1542 translation']
EG10985_TRANSLATION	surA translation	['surA translation', 'b0053 translation', 'ECK0054 translation']
EG10927_TRANSLATION	sbcC translation	['sbcC translation', 'b0397 translation', 'ECK0391 translation']
EG12088_TRANSLATION	nuoH translation	['nuoH translation', 'b2282 translation', 'ECK2276 translation']
G6228_TRANSLATION	yaiY translation	['yaiY translation', 'b0379 translation', 'ECK0374 translation']
EG10455_TRANSLATION	skp translation	['skp translation', 'ompH translation', 'hlpA translation', 'b0178 translation', 'ECK0177 translation']
EG11915_TRANSLATION	nfi translation	['nfi translation', 'yjaF translation', 'b3998 translation', 'ECK3990 translation']
G6107_TRANSLATION	yafJ translation	['yafJ translation', 'b0223 translation', 'ECK0224 translation']
EG11120_TRANSLATION	tfaE translation	['tfaE translation', 'ycfA translation', 'b1156 translation', 'ECK1142 translation']
EG11468_TRANSLATION	rhtC translation	['rhtC translation', 'yigJ translation', 'b3823 translation', 'ECK3817 translation']
G6291_TRANSLATION	sfmC translation	['sfmC translation', 'b0531 translation', 'ECK0524 translation']
EG11336_TRANSLATION	endA translation	['endA translation', 'b2945 translation', 'ECK2940 translation']
EG10707_TRANSLATION	pheA translation	['pheA translation', 'b2599 translation', 'ECK2596 translation']
G0-10654_TRANSLATION	ykgR translation	['ykgR translation', 'b4671 translation', 'ECK4486 translation']
EG11805_TRANSLATION	hybG translation	['hybG translation', 'b2990 translation', 'ECK2984 translation']
EG11073_TRANSLATION	xthA translation	['xthA translation', 'xth translation', 'b1749 translation', 'ECK1747 translation']
G0-10589_TRANSLATION	ymgI translation	['ymgI translation', 'b4593 translation', 'ECK4403 translation']
G7380_TRANSLATION	yfjZ translation	['yfjZ translation', 'b2645 translation', 'ECK2642 translation']
EG10999_TRANSLATION	thrB translation	['thrB translation', 'b0003 translation', 'ECK0003 translation']
EG10741_TRANSLATION	pmbA translation	['pmbA translation', 'mcb translation', 'tldE translation', 'b4235 translation', 'ECK4230 translation']
EG10830_TRANSLATION	recJ translation	['recJ translation', 'b2892 translation', 'ECK2887 translation']
EG11039_TRANSLATION	tyrA translation	['tyrA translation', 'b2600 translation', 'ECK2597 translation']
EG12707_TRANSLATION	ygbE translation	['ygbE translation', 'b2749 translation', 'ECK2744 translation']
EG10284_TRANSLATION	fdhE translation	['fdhE translation', 'b3891 translation', 'ECK3884 translation']
EG10565_TRANSLATION	malZ translation	['malZ translation', 'b0403 translation', 'ECK0397 translation']
EG10109_TRANSLATION	betA translation	['betA translation', 'b0311 translation', 'ECK0309 translation']
EG12295_TRANSLATION	yibN translation	['yibN translation', 'b3611 translation', 'ECK3601 translation']
G7363_TRANSLATION	abpA translation	['abpA translation', 'yfjL translation', 'b2628 translation', 'ECK2624 translation']
EG12732_TRANSLATION	sstT translation	['sstT translation', 'ygjU translation', 'b3089 translation', 'ECK3080 translation']
G7207_TRANSLATION	yfcS translation	['yfcS translation', 'b2336 translation', 'ECK2330 translation']
EG10110_TRANSLATION	betB translation	['betB translation', 'b0312 translation', 'ECK0310 translation']
EG11096_TRANSLATION	yajC translation	['yajC translation', 'b0407 translation', 'ECK0401 translation']
EG12120_TRANSLATION	rssA translation	['rssA translation', 'ychK translation', 'b1234 translation', 'ECK1229 translation']
G6154_TRANSLATION	paoD translation	['paoD translation', 'yagQ translation', 'b0283 translation', 'ECK0282 translation']
EG12198_TRANSLATION	chbG translation	['chbG translation', 'celG translation', 'ydjC translation', 'b1733 translation', 'ECK1731 translation']
EG10112_TRANSLATION	betT translation	['betT translation', 'b0314 translation', 'ECK0312 translation']
EG11833_TRANSLATION	yihG translation	['yihG translation', 'b3862 translation', 'ECK3854 translation']
G7230_TRANSLATION	yfdR translation	['yfdR translation', 'b2361 translation', 'ECK2355 translation']
EG11000_TRANSLATION	thrC translation	['thrC translation', 'b0004 translation', 'ECK0004 translation']
EG12059_TRANSLATION	ccmA translation	['ccmA translation', 'yejW translation', 'b2201 translation', 'ECK2193 translation']
G6303_TRANSLATION	ybcN translation	['ybcN translation', 'b0547 translation', 'ECK0538 translation']
EG10938_TRANSLATION	secD translation	['secD translation', 'b0408 translation', 'ECK0402 translation']
EG11581_TRANSLATION	hcxB translation	['hcxB translation', 'ybiC translation', 'b0801 translation', 'ECK0790 translation']
EG11663_TRANSLATION	slyD translation	['slyD translation', 'b3349 translation', 'ECK3336 translation']
EG11316_TRANSLATION	malS translation	['malS translation', 'b3571 translation', 'ECK3560 translation']
EG11061_TRANSLATION	uvrA translation	['uvrA translation', 'dar translation', 'dinE translation', 'b4058 translation', 'ECK4050 translation']
EG11290_TRANSLATION	yeiB translation	['yeiB translation', 'b2152 translation', 'ECK2145 translation']
G6827_TRANSLATION	rrrQ translation	['rrrQ translation', 'ydfQ translation', 'b1554 translation', 'ECK1548 translation']
EG10991_TRANSLATION	tdcC translation	['tdcC translation', 'b3116 translation', 'ECK3105 translation']
EG10645_TRANSLATION	narW translation	['narW translation', 'chlZ translation', 'b1466 translation', 'ECK1460 translation']
EG10736_TRANSLATION	phr translation	['phr translation', 'phrB translation', 'b0708 translation', 'ECK0697 translation']
EG10766_TRANSLATION	secY translation	['secY translation', 'prlA translation', 'b3300 translation', 'ECK3287 translation']
EG11059_TRANSLATION	usg translation	['usg translation', 'usg-1 translation', 'b2319 translation', 'ECK2313 translation']
EG10241_TRANSLATION	dnaK translation	['dnaK translation', 'groPF translation', 'groPC translation', 'seg translation', 'grpF translation', 'grpC translation', 'groPAB translation', 'b0014 translation', 'ECK0014 translation']
EG10560_TRANSLATION	malP translation	['malP translation', 'malA translation', 'blu translation', 'b3417 translation', 'ECK3404 translation']
EG11808_TRANSLATION	yebG translation	['yebG translation', 'b1848 translation', 'ECK1849 translation']
G7580_TRANSLATION	yqiB translation	['yqiB translation', 'yzzH translation', 'b3033 translation', 'ECK3024 translation']
G6692_TRANSLATION	lomR_1 translation	['lomR_1 translation', 'b1369 translation', 'ECK1366 translation']
EG10729_TRANSLATION	phoE translation	['phoE translation', 'ompE translation', 'b0241 translation', 'ECK0242 translation']
G6787_TRANSLATION	ydeM translation	['ydeM translation', 'b1497 translation', 'ECK1491 translation']
EG10625_TRANSLATION	mutS translation	['mutS translation', 'ant translation', 'plm translation', 'fdv translation', 'b2733 translation', 'ECK2728 translation']
EG12095_TRANSLATION	secG translation	['secG translation', 'prlH translation', 'b3175 translation', 'ECK3164 translation']
G7489_TRANSLATION	ygeW translation	['ygeW translation', 'b2870 translation', 'ECK2866 translation']
EG12397_TRANSLATION	ycbF translation	['ycbF translation', 'b0944 translation', 'ECK0935 translation']
EG12258_TRANSLATION	bcsZ translation	['bcsZ translation', 'bcsC translation', 'yhjM translation', 'b3531 translation', 'ECK3516 translation']
G7117_TRANSLATION	yegP translation	['yegP translation', 'b2080 translation', 'ECK2076 translation']
G7440_TRANSLATION	ygcW translation	['ygcW translation', 'b2774 translation', 'ECK2768 translation']
G6597_TRANSLATION	ymfQ translation	['ymfQ translation', 'b1153 translation', 'ECK1139 translation']
G7814_TRANSLATION	ompL translation	['ompL translation', 'yshA translation', 'b3875 translation', 'ECK3868 translation']
EG12055_TRANSLATION	ccmE translation	['ccmE translation', 'yejS translation', 'b2197 translation', 'ECK2189 translation']
EG10533_TRANSLATION	lexA translation	['lexA translation', 'exrA translation', 'spr translation', 'tsl translation', 'umuA translation', 'b4043 translation', 'ECK4035 translation']
EG10939_TRANSLATION	secE translation	['secE translation', 'mbrC translation', 'prlG translation', 'b3981 translation', 'ECK3972 translation']
G7269_TRANSLATION	ypeA translation	['ypeA translation', 'b2434 translation', 'ECK2429 translation']
EG11433_TRANSLATION	msrA translation	['msrA translation', 'pms translation', 'pmsR translation', 'b4219 translation', 'ECK4215 translation']
EG11387_TRANSLATION	amyA translation	['amyA translation', 'yedC translation', 'b1927 translation', 'ECK1926 translation']
G6937_TRANSLATION	cho translation	['cho translation', 'ydjQ translation', 'b1741 translation', 'ECK1739 translation']
G7134_TRANSLATION	yegX translation	['yegX translation', 'b2102 translation', 'ECK2095 translation']
G6594_TRANSLATION	ymfR translation	['ymfR translation', 'b1150 translation', 'ECK1136 translation']
EG10669_TRANSLATION	ompA translation	['ompA translation', 'con translation', 'tolG translation', 'tut translation', 'b0957 translation', 'ECK0948 translation']
EG10599_TRANSLATION	groL translation	['groL translation', 'groEL translation', 'mopA translation', 'b4143 translation', 'ECK4137 translation']
EG11222_TRANSLATION	alkA translation	['alkA translation', 'aidA translation', 'b2068 translation', 'ECK2062 translation']
EG10936_TRANSLATION	secA translation	['secA translation', 'azi translation', 'pea translation', 'prlD translation', 'b0098 translation', 'ECK0099 translation']
G7954_TRANSLATION	yjjY translation	['yjjY translation', 'b4402 translation', 'ECK4394 translation']
EG10157_TRANSLATION	clpB translation	['clpB translation', 'htpM translation', 'b2592 translation', 'ECK2590 translation']
EG10561_TRANSLATION	malQ translation	['malQ translation', 'malA translation', 'b3416 translation', 'ECK3403 translation']
EG10037_TRANSLATION	alkB translation	['alkB translation', 'aidD translation', 'b2212 translation', 'ECK2204 translation']
G7019_TRANSLATION	yecN translation	['yecN translation', 'b1869 translation', 'ECK1870 translation']
G6314_TRANSLATION	ybcW translation	['ybcW translation', 'b0559 translation', 'ECK0551 translation']
G6657_TRANSLATION	ompG translation	['ompG translation', 'b1319 translation', 'ECK1315 translation']
G7865_TRANSLATION	fklB translation	['fklB translation', 'ytfC translation', 'b4207 translation', 'ECK4203 translation']
G6306_TRANSLATION	rusA translation	['rusA translation', 'ybcP translation', 'rus translation', 'b0550 translation', 'ECK0541 translation']
EG10940_TRANSLATION	secF translation	['secF translation', 'b0409 translation', 'ECK0403 translation']
G7804_TRANSLATION	ysgA translation	['ysgA translation', 'b3830 translation', 'ECK3824 translation']
G6481_TRANSLATION	elfD translation	['elfD translation', 'ycbR translation', 'b0939 translation', 'ECK0930 translation']
G6647_TRANSLATION	ycjM translation	['ycjM translation', 'ggaP translation', 'b1309 translation', 'ECK1304 translation']
EG11068_TRANSLATION	vsr translation	['vsr translation', 'b1960 translation', 'ECK1958 translation']
G6931_TRANSLATION	yniB translation	['yniB translation', 'b1726 translation', 'ECK1724 translation']
G6295_TRANSLATION	ybcC translation	['ybcC translation', 'b0539 translation', 'ECK0531 translation']
EG10302_TRANSLATION	fhuA translation	['fhuA translation', 'T1 translation', 'T5rec translation', 'tonA translation', 'b0150 translation', 'ECK0149 translation']
EG12311_TRANSLATION	iscX translation	['iscX translation', 'yfhJ translation', 'b2524 translation', 'ECK2521 translation']
EG12717_TRANSLATION	mug translation	['mug translation', 'ygjF translation', 'b3068 translation', 'ECK3058 translation']
EG10937_TRANSLATION	secB translation	['secB translation', 'b3609 translation', 'ECK3599 translation']
G6772_TRANSLATION	yddK translation	['yddK translation', 'b1471 translation', 'ECK1465 translation']
EG11989_TRANSLATION	yehC translation	['yehC translation', 'b2110 translation', 'ECK2103 translation']
EG11862_TRANSLATION	frvX translation	['frvX translation', 'yiiI translation', 'b3898 translation', 'ECK3891 translation']
EG11062_TRANSLATION	uvrB translation	['uvrB translation', 'dar-1 translation', 'dar-6 translation', 'b0779 translation', 'ECK0768 translation']
G6703_TRANSLATION	ydbH translation	['ydbH translation', 'b1381 translation', 'ECK1378 translation']
G6131_TRANSLATION	insI-1 translation	['insI-1 translation', 'tra8-1 translation', 'b0256 translation', 'ECK0258 translation']
G6370_TRANSLATION	chiP translation	['chiP translation', 'ybfM translation', 'b0681 translation', 'ECK0669 translation']
EG11197_TRANSLATION	yidC translation	['yidC translation', 'b3705 translation', 'ECK3698 translation']
EG11871_TRANSLATION	gph translation	['gph translation', 'yhfE translation', 'b3385 translation', 'ECK3372 translation']
EG11026_TRANSLATION	trpC translation	['trpC translation', 'trpF translation', 'trpCF translation', 'b1262 translation', 'ECK1256 translation']
G6607_TRANSLATION	ymgC translation	['ymgC translation', 'b1167 translation', 'ECK1154 translation']
EG10484_TRANSLATION	hypB translation	['hypB translation', 'hydB translation', 'b2727 translation', 'ECK2722 translation']
EG12033_TRANSLATION	psuG translation	['psuG translation', 'yeiN translation', 'pscG translation', 'b2165 translation', 'ECK2158 translation']
EG10627_TRANSLATION	mutY translation	['mutY translation', 'micA translation', 'b2961 translation', 'ECK2956 translation']
G6446_TRANSLATION	ybjM translation	['ybjM translation', 'b0848 translation', 'ECK0839 translation']
G0-10435_TRANSLATION	ylcG translation	['ylcG translation', 'b4509 translation', 'ECK0542 translation']
EG10280_TRANSLATION	fadL translation	['fadL translation', 'ttr translation', 'b2344 translation', 'ECK2338 translation']
EG10090_TRANSLATION	aslB translation	['aslB translation', 'gppB translation', 'atsB translation', 'b3800 translation', 'ECK3793 translation']
G7425_TRANSLATION	cas1 translation	['cas1 translation', 'ygbT translation', 'b2755 translation', 'ECK2750 translation']
EG11274_TRANSLATION	trpL translation	['trpL translation', 'trpEE translation', 'b1265 translation', 'ECK1259 translation']
G6214_TRANSLATION	yaiX_1 translation	['yaiX_1 translation', 'yaiF translation', 'b0362 translation', 'ECK0359 translation']
G7744_TRANSLATION	hslO translation	['hslO translation', 'yrfI translation', 'b3401 translation', 'ECK3388 translation']
EG11237_TRANSLATION	chiA translation	['chiA translation', 'yheB translation', 'b3338 translation', 'ECK3325 translation']
EG11491_TRANSLATION	dinF translation	['dinF translation', 'b4044 translation', 'ECK4036 translation']
G6101_TRANSLATION	yafT translation	['yafT translation', 'b0217 translation', 'ECK0217 translation']
EG11899_TRANSLATION	recT translation	['recT translation', 'b1349 translation', 'ECK1346 translation']
EG11124_TRANSLATION	ompW translation	['ompW translation', 'yciD translation', 'b1256 translation', 'ECK1250 translation']
G6356_TRANSLATION	djlC translation	['djlC translation', 'hscD translation', 'ybeV translation', 'hsc56 translation', 'b0649 translation', 'ECK0642 translation']
EG10534_TRANSLATION	ligA translation	['ligA translation', 'dnaL translation', 'lig translation', 'lop translation', 'pdeC translation', 'b2411 translation', 'ECK2406 translation']
EG11027_TRANSLATION	trpD translation	['trpD translation', 'trpGD translation', 'b1263 translation', 'ECK1257 translation']
G0-10646_TRANSLATION	ynbG translation	['ynbG translation', 'b4674 translation', 'ECK4489 translation']
EG12194_TRANSLATION	cbpM translation	['cbpM translation', 'yccD translation', 'b0999 translation', 'ECK0990 translation']
G6992_TRANSLATION	yoaA translation	['yoaA translation', 'b1808 translation', 'ECK1806 translation']
G0-10585_TRANSLATION	ylcI translation	['ylcI translation', 'b4589 translation', 'ECK4399 translation']
G7377_TRANSLATION	yfjW translation	['yfjW translation', 'b2642 translation', 'ECK2638 translation']
EG11008_TRANSLATION	tolB translation	['tolB translation', 'lky translation', 'lkyA translation', 'tol-3 translation', 'b0740 translation', 'ECK0729 translation']
EG11950_TRANSLATION	nrfG translation	['nrfG translation', 'yjcN translation', 'aidC translation', 'b4076 translation', 'ECK4069 translation']
EG11281_TRANSLATION	mutL translation	['mutL translation', 'b4170 translation', 'ECK4166 translation']
EG11024_TRANSLATION	trpA translation	['trpA translation', 'try translation', 'tryp translation', 'b1260 translation', 'ECK1254 translation']
EG12689_TRANSLATION	yceK translation	['yceK translation', 'b1050 translation', 'ECK1036 translation']
EG11003_TRANSLATION	tig translation	['tig translation', 'b0436 translation', 'ECK0430 translation']
G6383_TRANSLATION	nei translation	['nei translation', 'b0714 translation', 'ECK0703 translation']
EG12271_TRANSLATION	yiaD translation	['yiaD translation', 'b3552 translation', 'ECK3539 translation']
G7360_TRANSLATION	yfjI translation	['yfjI translation', 'b2625 translation', 'ECK2621 translation']
EG10670_TRANSLATION	ompC translation	['ompC translation', 'meoA translation', 'par translation', 'b2215 translation', 'ECK2207 translation']
EG10461_TRANSLATION	htpG translation	['htpG translation', 'b0473 translation', 'ECK0467 translation']
EG11098_TRANSLATION	xseB translation	['xseB translation', 'yajE translation', 'b0422 translation', 'ECK0416 translation']
EG10080_TRANSLATION	aroH translation	['aroH translation', 'b1704 translation', 'ECK1702 translation']
EG12036_TRANSLATION	yeiQ translation	['yeiQ translation', 'b2172 translation', 'ECK2166 translation']
EG10520_TRANSLATION	waaA translation	['waaA translation', 'kdtA translation', 'b3633 translation', 'ECK3623 translation']
EG10827_TRANSLATION	recE translation	['recE translation', 'rmuB translation', 'rac translation', 'sbcA translation', 'b1350 translation', 'ECK1347 translation']
EG11786_TRANSLATION	yfiF translation	['yfiF translation', 'b2581 translation', 'ECK2579 translation']
G7081_TRANSLATION	yeeR translation	['yeeR translation', 'b2001 translation', 'ECK1994 translation']
G6700_TRANSLATION	ompN translation	['ompN translation', 'ynaG translation', 'b1377 translation', 'ECK1372 translation']
EG11409_TRANSLATION	lpxK translation	['lpxK translation', 'ycaH translation', 'b0915 translation', 'ECK0906 translation']
G6251_TRANSLATION	atl translation	['atl translation', 'ybaZ translation', 'b0454 translation', 'ECK0448 translation']
EG11028_TRANSLATION	trpE translation	['trpE translation', 'anth translation', 'tryD translation', 'tryp-4 translation', 'b1264 translation', 'ECK1258 translation']
EG11523_TRANSLATION	ybfC translation	['ybfC translation', 'b0704 translation', 'ECK0692 translation']
G7414_TRANSLATION	hycI translation	['hycI translation', 'b2717 translation', 'ECK2712 translation']
EG11063_TRANSLATION	uvrC translation	['uvrC translation', 'b1913 translation', 'ECK1912 translation']
EG11209_TRANSLATION	psiE translation	['psiE translation', 'yjbA translation', 'b4030 translation', 'ECK4022 translation']
G6824_TRANSLATION	ynfN translation	['ynfN translation', 'b1551 translation', 'ECK1545 translation']
G6414_TRANSLATION	fiu translation	['fiu translation', 'ybiL translation', 'b0805 translation', 'ECK0794 translation']
G6427_TRANSLATION	ybiY translation	['ybiY translation', 'pflE translation', 'b0824 translation', 'ECK0814 translation']
EG11058_TRANSLATION	ung translation	['ung translation', 'b2580 translation', 'ECK2578 translation']
EG11025_TRANSLATION	trpB translation	['trpB translation', 'b1261 translation', 'ECK1255 translation']
EG10434_TRANSLATION	hemY translation	['hemY translation', 'b3802 translation', 'ECK3796 translation']
EG11826_TRANSLATION	etk translation	['etk translation', 'yccC translation', 'b0981 translation', 'ECK0972 translation']
G7593_TRANSLATION	yqjH translation	['yqjH translation', 'b3070 translation', 'ECK3060 translation']
EG10662_TRANSLATION	nth translation	['nth translation', 'b1633 translation', 'ECK1629 translation']
G7543_TRANSLATION	glcG translation	['glcG translation', 'yghC translation', 'b2977 translation', 'ECK2971 translation']
G6688_TRANSLATION	ynaK translation	['ynaK translation', 'b1365 translation', 'ECK1363 translation']
EG10286_TRANSLATION	fecA translation	['fecA translation', 'b4291 translation', 'ECK4281 translation']
EG11367_TRANSLATION	barA translation	['barA translation', 'airS(S.t.) translation', 'b2786 translation', 'ECK2780 translation']
EG11619_TRANSLATION	mfd translation	['mfd translation', 'b1114 translation', 'ECK1100 translation']
EG12236_TRANSLATION	arsB translation	['arsB translation', 'arsF translation', 'b3502 translation', 'ECK3487 translation']
G7479_TRANSLATION	ygeO translation	['ygeO translation', 'b2859 translation', 'ECK2857 translation']
EG10516_TRANSLATION	kdpD translation	['kdpD translation', 'kac translation', 'b0695 translation', 'ECK0683 translation']
G7949_TRANSLATION	fhuF translation	['fhuF translation', 'yjjS translation', 'b4367 translation', 'ECK4357 translation']
EG10986_TRANSLATION	tag translation	['tag translation', 'tagA translation', 'b3549 translation', 'ECK3536 translation']
G7420_TRANSLATION	ygbM translation	['ygbM translation', 'b2739 translation', 'ECK2734 translation']
G6591_TRANSLATION	ymfL translation	['ymfL translation', 'b1147 translation', 'ECK1133 translation']
EG11364_TRANSLATION	bglH translation	['bglH translation', 'yieC translation', 'b3720 translation', 'ECK3713 translation']
G7345_TRANSLATION	glrK translation	['glrK translation', 'yfhZ translation', 'yfhK translation', 'qseE translation', 'b2556 translation', 'ECK2553 translation']
EG10624_TRANSLATION	mutH translation	['mutH translation', 'mutR translation', 'prv translation', 'b2831 translation', 'ECK2827 translation']
G6421_TRANSLATION	ybiR translation	['ybiR translation', 'b0818 translation', 'ECK0808 translation']
G7252_TRANSLATION	ypeC translation	['ypeC translation', 'b2390 translation', 'ECK2386 translation']
G6340_TRANSLATION	citX translation	['citX translation', 'ybdU translation', 'b0614 translation', 'ECK0607 translation']
EG10113_TRANSLATION	bfr translation	['bfr translation', 'b3336 translation', 'ECK3323 translation']
G7016_TRANSLATION	exoX translation	['exoX translation', 'yobC translation', 'b1844 translation', 'ECK1845 translation']
G7122_TRANSLATION	yegR translation	['yegR translation', 'b2085 translation', 'ECK2081 translation']
G6311_TRANSLATION	rzpD translation	['rzpD translation', 'ybcT translation', 'b0556 translation', 'ECK0547 translation']
EG11009_TRANSLATION	tolC translation	['tolC translation', 'weeA translation', 'colE1-i translation', 'mtcB translation', 'mukA translation', 'refI translation', 'toc translation', 'b3035 translation', 'ECK3026 translation']
EG11679_TRANSLATION	aas translation	['aas translation', 'b2836 translation', 'ECK2832 translation']
EG10329_TRANSLATION	mutM translation	['mutM translation', 'fpg translation', 'b3635 translation', 'ECK3625 translation']
EG10449_TRANSLATION	hisG translation	['hisG translation', 'b2019 translation', 'ECK2014 translation']
G7937_TRANSLATION	yjiS translation	['yjiS translation', 'b4341 translation', 'ECK4332 translation']
EG11132_TRANSLATION	ppsR translation	['ppsR translation', 'ydiA translation', 'b1703 translation', 'ECK1701 translation']
G0-10437_TRANSLATION	ybdZ translation	['ybdZ translation', 'b4511 translation', 'ECK0578 translation']
G6558_TRANSLATION	dinI translation	['dinI translation', 'b1061 translation', 'ECK1046 translation']
G6990_TRANSLATION	yeaY translation	['yeaY translation', 'b1806 translation', 'ECK1804 translation']
G6150_TRANSLATION	yagM translation	['yagM translation', 'b0279 translation', 'ECK0278 translation']
EG10671_TRANSLATION	ompF translation	['ompF translation', 'nfxB translation', 'tolF translation', 'cmlB translation', 'cry translation', 'b0929 translation', 'ECK0920 translation']
EG10486_TRANSLATION	hypD translation	['hypD translation', 'hydF translation', 'b2729 translation', 'ECK2724 translation']
EG11193_TRANSLATION	dinD translation	['dinD translation', 'pcsA translation', 'yicD translation', 'b3645 translation', 'ECK3635 translation']
EG10446_TRANSLATION	hisC translation	['hisC translation', 'b2021 translation', 'ECK2016 translation']
G6911_TRANSLATION	ydiH translation	['ydiH translation', 'b1685 translation', 'ECK1682 translation']
G7201_TRANSLATION	epmC translation	['epmC translation', 'yfcM translation', 'b2326 translation', 'ECK2320 translation']
EG10921_TRANSLATION	ftnA translation	['ftnA translation', 'ftn translation', 'gen-165 translation', 'rsgA translation', 'b1905 translation', 'ECK1904 translation']
EG10029_TRANSLATION	ada translation	['ada translation', 'b2213 translation', 'ECK2205 translation']
G6767_TRANSLATION	yncI translation	['yncI translation', 'b1458 translation', 'ECK1452 translation']
G6128_TRANSLATION	ykfA translation	['ykfA translation', 'b0253 translation', 'ECK0255 translation']
G6762_TRANSLATION	yncD translation	['yncD translation', 'b1451 translation', 'ECK1445 translation']
EG12658_TRANSLATION	qseC translation	['qseC translation', 'ygiY translation', 'b3026 translation', 'ECK3017 translation']
G7748_TRANSLATION	nfuA translation	['nfuA translation', 'yhgI translation', 'gntY translation', 'b3414 translation', 'ECK3401 translation']
EG11269_TRANSLATION	hisL translation	['hisL translation', 'b2018 translation', 'ECK2013 translation']
G6659_TRANSLATION	ycjX translation	['ycjX translation', 'b1321 translation', 'ECK1317 translation']
EG11614_TRANSLATION	basS translation	['basS translation', 'pmrB translation', 'b4112 translation', 'ECK4105 translation']
G7033_TRANSLATION	ftnB translation	['ftnB translation', 'yecI translation', 'b1902 translation', 'ECK1900 translation']
EG12131_TRANSLATION	hscB translation	['hscB translation', 'yfhE translation', 'b2527 translation', 'ECK2524 translation']
G6601_TRANSLATION	ycgX translation	['ycgX translation', 'b1161 translation', 'ECK1148 translation']
EG12370_TRANSLATION	intE translation	['intE translation', 'int(Lambda) translation', 'ycfI translation', 'b1140 translation', 'ECK1126 translation']
EG10528_TRANSLATION	lamB translation	['lamB translation', 'malL translation', 'malB translation', 'b4036 translation', 'ECK4028 translation']
EG10852_TRANSLATION	rimK translation	['rimK translation', 'nek translation', 'b0852 translation', 'ECK0843 translation']
EG11415_TRANSLATION	dps translation	['dps translation', 'pexB translation', 'vtm translation', 'b0812 translation', 'ECK0801 translation']
EG10450_TRANSLATION	hisH translation	['hisH translation', 'b2023 translation', 'ECK2018 translation']
G6402_TRANSLATION	ybhK translation	['ybhK translation', 'b0780 translation', 'ECK0769 translation']
EG10387_TRANSLATION	glnL translation	['glnL translation', 'glnR translation', 'ntrB translation', 'b3869 translation', 'ECK3862 translation']
G7060_TRANSLATION	msrQ translation	['msrQ translation', 'yedZ translation', 'b1972 translation', 'ECK1968 translation']
EG10299_TRANSLATION	fes translation	['fes translation', 'b0585 translation', 'ECK0577 translation']
