5.0092	4.4804	4.7037	5.4449	4.8545	5.2555	4.8883	5.782	4.9822	5.0575	6.1447	5.3726	8.0475	8.0518	8.0475	8.0518	8.0967	7.9039	8.0967	7.9039	7.2905	7.0523	7.2905	7.0523	6.9479	6.8519	6.9479	6.8519	6.5841	6.6885	6.5841	6.6885	6.4469	6.5768	6.4469	6.5768	6.8303	6.6782	6.8303	6.6782	6.9746	6.984	6.9746	6.984	5.4964	5.3642	5.4964	5.3642	5.4362	5.229	5.4362	5.229	5.1659	5.4515	5.1659	5.4515	5.5135	5.5696	5.5135	5.5696	5.6621	5.3344	5.6621	5.3344	6.3523	6.717	6.3523	6.717	5.8269	6.0002	5.8269	6.0002	6.8967	7.0836	6.8967	7.0836
2.8155	3.104	3.0562	3.2157	3.3618	3.5632	7.2806	7.5968	7.6494	7.6278	8.0147	8.0914	7.1552	6.8922	7.1552	6.8922	8.005	7.4177	8.005	7.4177	6.6084	6.4433	6.6084	6.4433	5.1475	4.7499	5.1475	4.7499	3.557	3.448	3.557	3.448	3.2199	3.3683	3.2199	3.3683	4.5207	4.2919	4.5207	4.2919	4.2365	4.3068	4.2365	4.3068	3.6735	3.5795	3.6735	3.5795	3.3239	3.4364	3.3239	3.4364	3.5736	4.0033	3.5736	4.0033	3.7942	4.0512	3.7942	4.0512	3.2775	3.3111	3.2775	3.3111	4.9691	4.9438	4.9691	4.9438	2.7872	2.9581	2.7872	2.9581	6.0719	6.0031	6.0719	6.0031
5.8534	5.6241	5.6815	6.4323	6.1071	6.1477	5.8148	5.7144	5.6041	6.3646	6.2232	6.1018	7.2444	7.1916	7.2444	7.1916	6.8744	6.8053	6.8744	6.8053	6.2531	6.2052	6.2531	6.2052	5.8185	5.3345	5.8185	5.3345	5.7469	5.7027	5.7469	5.7027	6.0262	5.9041	6.0262	5.9041	5.7098	5.9506	5.7098	5.9506	6.0073	6.1512	6.0073	6.1512	6.9243	7.0375	6.9243	7.0375	7.0576	7.0401	7.0576	7.0401	6.9913	7.0362	6.9913	7.0362	7.1513	7.033	7.1513	7.033	7.1265	7.1511	7.1265	7.1511	6.3422	6.7776	6.3422	6.7776	6.8897	6.8342	6.8897	6.8342	6.5026	6.7346	6.5026	6.7346
8.0324	7.671	7.6415	8.6438	8.2294	8.2943	7.3735	7.2942	7.3496	7.832	7.8124	7.9238	8.3925	8.3265	8.3925	8.3265	8.5962	8.1666	8.5962	8.1666	7.917	7.6806	7.917	7.6806	7.7019	7.6371	7.7019	7.6371	8.1639	7.8114	8.1639	7.8114	8.55	8.3701	8.55	8.3701	8.1343	8.1239	8.1343	8.1239	8.0127	7.9837	8.0127	7.9837	8.7119	8.752	8.7119	8.752	8.7565	8.7803	8.7565	8.7803	8.7952	8.6212	8.7952	8.6212	8.7661	8.7646	8.7661	8.7646	8.5849	8.5465	8.5849	8.5465	8.401	8.3158	8.401	8.3158	8.4898	8.5446	8.4898	8.5446	8.4051	8.5451	8.4051	8.5451
7.0093	6.7525	6.7887	7.2504	6.8353	7.0897	6.2341	6.6825	6.4709	6.4418	6.8226	6.648	6.6896	7.0706	6.6896	7.0706	7.0647	7.0502	7.0647	7.0502	6.3811	6.4148	6.3811	6.4148	5.5031	5.3337	5.5031	5.3337	6.995	7.2054	6.995	7.2054	7.5039	7.301	7.5039	7.301	7.1836	7.1778	7.1836	7.1778	6.8542	7.1329	6.8542	7.1329	7.6132	7.5288	7.6132	7.5288	7.5136	7.5118	7.5136	7.5118	7.4566	7.4914	7.4566	7.4914	7.5963	7.3669	7.5963	7.3669	7.3064	7.2513	7.3064	7.2513	7.3633	7.1017	7.3633	7.1017	7.1933	7.2147	7.1933	7.2147	7.5207	7.3593	7.5207	7.3593
4.8784	4.5514	4.5458	5.4656	4.9537	4.9855	4.0942	4.4995	4.5184	4.7398	4.9565	4.9709	7.146	6.4042	7.146	6.4042	6.7109	6.7174	6.7109	6.7174	6.0638	5.9165	6.0638	5.9165	5.2871	5.6146	5.2871	5.6146	6.2533	6.2072	6.2533	6.2072	6.4316	6.3383	6.4316	6.3383	6.1803	6.1587	6.1803	6.1587	6.2349	6.2658	6.2349	6.2658	5.6356	5.5729	5.6356	5.5729	5.5564	5.6003	5.5564	5.6003	5.6298	5.5077	5.6298	5.5077	5.6553	5.7476	5.6553	5.7476	5.3579	5.4854	5.3579	5.4854	5.5478	5.6695	5.5478	5.6695	5.4284	5.7173	5.4284	5.7173	5.5143	5.6624	5.5143	5.6624
6.0128	5.1885	4.8708	6.5668	5.7276	5.4666	4.7884	4.319	4.3056	5.193	4.6479	4.7463	7.6494	7.852	7.6494	7.852	8.2281	8.2629	8.2281	8.2629	7.6632	7.644	7.6632	7.644	7.8991	7.8771	7.8991	7.8771	9.3541	9.2816	9.3541	9.2816	8.8534	8.7362	8.8534	8.7362	9.3202	9.1871	9.3202	9.1871	9.8441	9.8844	9.8441	9.8844	7.5825	7.7576	7.5825	7.7576	7.5198	7.6142	7.5198	7.6142	7.7769	7.8204	7.7769	7.8204	7.7072	7.8186	7.7072	7.8186	6.6679	6.7339	6.6679	6.7339	9.3233	9.6329	9.3233	9.6329	7.3321	7.3188	7.3321	7.3188	9.2973	9.3559	9.2973	9.3559
8.0592	7.329	7.1277	9.0476	8.2182	8.0888	7.6941	7.458	7.208	8.587	8.2956	8.0682	7.2029	7.5226	7.2029	7.5226	7.2956	7.9036	7.2956	7.9036	8.1971	8.1978	8.1971	8.1978	8.4222	8.4736	8.4222	8.4736	8.7083	8.6927	8.7083	8.6927	8.7443	8.6283	8.7443	8.6283	8.2629	8.4091	8.2629	8.4091	8.7131	8.6899	8.7131	8.6899	8.6049	8.5133	8.6049	8.5133	8.7529	8.7099	8.7529	8.7099	8.5646	8.6501	8.5646	8.6501	8.6732	8.0945	8.6732	8.0945	8.5036	8.3715	8.5036	8.3715	8.5605	8.1422	8.5605	8.1422	8.6391	8.7478	8.6391	8.7478	8.7008	8.0421	8.7008	8.0421
7.7246	8.1316	8.0552	8.7517	8.9366	8.8906	8.1807	8.1083	7.9872	9.2469	8.8627	8.7618	8.5563	8.3908	8.5563	8.3908	8.2074	8.296	8.2074	8.296	8.0592	7.6364	8.0592	7.6364	8.2084	8.1319	8.2084	8.1319	7.8191	8.0446	7.8191	8.0446	8.7982	8.8447	8.7982	8.8447	8.1063	8.0765	8.1063	8.0765	7.9556	8.1678	7.9556	8.1678	10.002	9.9321	10.002	9.9321	9.9961	9.869	9.9961	9.869	9.9974	10.005	9.9974	10.005	9.962	10.088	9.962	10.088	9.8256	9.7593	9.8256	9.7593	8.1748	7.9724	8.1748	7.9724	8.2352	8.4149	8.2352	8.4149	8.3873	8.2302	8.3873	8.2302
4.9376	5.3624	5.7225	5.1985	5.5741	6.1039	6.662	7.3416	6.8019	7.1606	7.56	7.0576	12.152	12.243	12.152	12.243	12.338	12.357	12.338	12.357	11.377	11.254	11.377	11.254	11.194	11.191	11.194	11.191	5.1848	4.6405	5.1848	4.6405	6.3042	6.1051	6.3042	6.1051	4.8312	4.3553	4.8312	4.3553	4.9475	5.0854	4.9475	5.0854	9.8492	9.9514	9.8492	9.9514	9.7514	9.8522	9.7514	9.8522	10.714	10.467	10.714	10.467	10.043	10.227	10.043	10.227	10.143	10.142	10.143	10.142	4.8943	5.0112	4.8943	5.0112	5.4254	5.3511	5.4254	5.3511	5.1213	5.4813	5.1213	5.4813
7.9277	7.0357	6.9287	8.608	7.4622	7.4401	6.4808	7.0088	6.9532	7.1137	7.4063	7.3654	8.959	9.3725	8.959	9.3725	9.9662	10.158	9.9662	10.158	10.111	9.8696	10.111	9.8696	9.023	9.0175	9.023	9.0175	10.928	10.93	10.928	10.93	10.604	10.579	10.604	10.579	11.048	10.997	11.048	10.997	11.272	11.272	11.272	11.272	10.28	10.318	10.28	10.318	10.155	10.127	10.155	10.127	10.272	10.282	10.272	10.282	10.173	10.143	10.173	10.143	9.1413	9.0764	9.1413	9.0764	11.063	11.121	11.063	11.121	9.3284	9.4061	9.3284	9.4061	11.111	10.919	11.111	10.919
6.8559	6.7783	6.7538	7.7431	7.4182	7.4424	6.6644	7.133	7.089	7.5185	7.7592	7.7056	7.4334	7.279	7.4334	7.279	7.6416	7.726	7.6416	7.726	7.7702	7.6583	7.7702	7.6583	7.0312	6.952	7.0312	6.952	8.2702	8.2824	8.2702	8.2824	8.5434	8.5573	8.5434	8.5573	8.2095	8.2431	8.2095	8.2431	8.3219	8.3116	8.3219	8.3116	8.1501	8.2386	8.1501	8.2386	8.2762	8.2342	8.2762	8.2342	8.1109	8.2476	8.1109	8.2476	8.1537	8.0773	8.1537	8.0773	7.839	7.8727	7.839	7.8727	8.1844	8.1665	8.1844	8.1665	8.0144	8.0288	8.0144	8.0288	8.2785	8.0228	8.2785	8.0228
8.8599	8.8139	8.5943	9.6857	9.4983	9.3781	8.3811	8.44	8.4985	9.1293	9.1098	9.195	8.5848	8.9125	8.5848	8.9125	9.2671	9.4318	9.2671	9.4318	9.6129	9.379	9.6129	9.379	9.6949	9.6374	9.6949	9.6374	9.7468	9.6762	9.7468	9.6762	9.5017	9.5521	9.5017	9.5521	9.7614	9.7391	9.7614	9.7391	9.9599	9.9983	9.9599	9.9983	9.7778	9.8093	9.7778	9.8093	9.8371	9.8107	9.8371	9.8107	9.7115	9.7407	9.7115	9.7407	9.7137	9.8023	9.7137	9.8023	9.758	9.8103	9.758	9.8103	10.29	10.461	10.29	10.461	9.6302	9.6324	9.6302	9.6324	10.175	10.236	10.175	10.236
12.782	14.219	13.587	14.251	15.534	14.871	12.622	13.641	13.561	14.002	14.864	14.798	16.904	15.854	16.904	15.854	15.823	16.331	15.823	16.331	16.521	17.069	16.521	17.069	16.46	16.426	16.46	16.426	14.469	14.68	14.469	14.68	13.932	14.241	13.932	14.241	14.491	14.649	14.491	14.649	14.889	14.677	14.889	14.677	13.606	13.459	13.606	13.459	13.583	13.35	13.583	13.35	13.554	13.506	13.554	13.506	13.371	13.36	13.371	13.36	14.513	14.584	14.513	14.584	13.324	13.356	13.324	13.356	14.215	14.281	14.215	14.281	13.806	13.262	13.806	13.262
7.9142	6.985	7.0005	8.8423	7.4468	7.521	6.738	6.2304	6.5877	7.5065	6.6373	7.0649	6.6933	6.802	6.6933	6.802	7.0473	7.8242	7.0473	7.8242	8.2204	7.9981	8.2204	7.9981	7.7145	8.0084	7.7145	8.0084	9.1457	9.2174	9.1457	9.2174	7.7477	7.8869	7.7477	7.8869	9.0702	8.9596	9.0702	8.9596	9.175	9.1846	9.175	9.1846	6.7082	6.6228	6.7082	6.6228	6.3642	6.5012	6.3642	6.5012	6.2762	6.1832	6.2762	6.1832	6.4563	6.3711	6.4563	6.3711	5.8959	6.1398	5.8959	6.1398	9.6391	9.5864	9.6391	9.5864	8.5778	8.5026	8.5778	8.5026	9.3838	9.4234	9.3838	9.4234
8.267	7.3066	7.427	8.9109	7.8949	8.1335	6.8425	6.5048	6.9301	7.339	7.0688	7.5264	7.9871	8.2521	7.9871	8.2521	8.7309	8.499	8.7309	8.499	8.9924	8.7521	8.9924	8.7521	8.9655	9.3002	8.9655	9.3002	9.9248	10.077	9.9248	10.077	8.6992	8.5971	8.6992	8.5971	9.9338	9.9953	9.9338	9.9953	10.067	10.082	10.067	10.082	7.3977	7.439	7.3977	7.439	7.2898	7.3024	7.2898	7.3024	6.8399	6.9812	6.8399	6.9812	7.202	7.0533	7.202	7.0533	6.2402	6.471	6.2402	6.471	10.454	10.438	10.454	10.438	9.1145	9.1623	9.1145	9.1623	10.257	10.168	10.257	10.168
8.4497	7.2979	7.4562	8.946	7.7455	8.0901	7.4274	6.8474	6.9495	7.6974	7.3468	7.4748	7.7173	7.9536	7.7173	7.9536	8.5437	8.6824	8.5437	8.6824	8.8679	8.5795	8.8679	8.5795	9.1562	9.1485	9.1562	9.1485	9.4851	9.5073	9.4851	9.5073	8.3025	8.3946	8.3025	8.3946	9.5491	9.5308	9.5491	9.5308	9.5472	9.5176	9.5472	9.5176	7.171	7.1755	7.171	7.1755	6.9785	7.1162	6.9785	7.1162	6.6749	6.749	6.6749	6.749	6.9452	6.894	6.9452	6.894	6.2994	6.142	6.2994	6.142	9.949	10.037	9.949	10.037	8.7918	8.812	8.7918	8.812	9.8005	9.8712	9.8005	9.8712
8.224	7.1276	7.4696	8.9981	7.7677	8.1904	6.9193	7.0179	7.0609	7.6476	7.6327	7.7033	7.9025	8.1465	7.9025	8.1465	8.5104	8.5793	8.5104	8.5793	8.8679	8.7917	8.8679	8.7917	9.6468	9.7202	9.6468	9.7202	9.9235	9.8861	9.9235	9.8861	8.4666	8.3599	8.4666	8.3599	9.7708	9.7885	9.7708	9.7885	9.8385	9.8571	9.8385	9.8571	7.2478	7.2292	7.2478	7.2292	7.0914	6.9534	7.0914	6.9534	6.7098	6.7382	6.7098	6.7382	7.0342	6.7661	7.0342	6.7661	6.0684	5.8895	6.0684	5.8895	10.377	10.275	10.377	10.275	8.826	8.8855	8.826	8.8855	10.193	9.9592	10.193	9.9592
9.2496	7.6295	7.86	9.134	7.614	8.1561	7.7064	7.5834	7.569	7.2023	7.5742	7.6089	7.617	7.8232	7.617	7.8232	7.9685	8.2392	7.9685	8.2392	8.5007	8.5404	8.5007	8.5404	9.4956	9.6595	9.4956	9.6595	11.41	11.271	11.41	11.271	9.7663	9.7536	9.7663	9.7536	11.44	11.371	11.44	11.371	11.462	11.546	11.462	11.546	7.0432	7.0189	7.0432	7.0189	6.9065	7.001	6.9065	7.001	6.8738	6.4238	6.8738	6.4238	6.8115	7.0655	6.8115	7.0655	5.0082	5.4382	5.0082	5.4382	10.578	10.778	10.578	10.778	8.8037	8.7126	8.8037	8.7126	10.094	10.73	10.094	10.73
3.2214	2.6534	2.7993	1.3391	1.0704	0.67807	2.097	2.0404	2.3981	0	0	0.37851	2.4149	1.1313	2.4149	1.1313	3.3669	1.2925	3.3669	1.2925	7.8057	7.682	7.8057	7.682	8.2285	7.8556	8.2285	7.8556	2.0049	1.5915	2.0049	1.5915	3.0876	2.6841	3.0876	2.6841	1.9343	1.3515	1.9343	1.3515	2.3218	2.4307	2.3218	2.4307	2.1988	1.1745	2.1988	1.1745	2.1006	2.3614	2.1006	2.3614	2.0006	1.8902	2.0006	1.8902	2.3179	0.91426	2.3179	0.91426	1.5387	1.9032	1.5387	1.9032	1.9233	2.1287	1.9233	2.1287	2.3585	2.4541	2.3585	2.4541	2.4265	1.6395	2.4265	1.6395
5.7567	5.1941	5.3975	6.6256	5.8664	6.105	3.9264	4.6963	4.7998	4.7377	5.3423	5.4269	4.6069	5.6808	4.6069	5.6808	4.9738	4.9439	4.9738	4.9439	7.6212	7.5894	7.6212	7.5894	7.843	7.9437	7.843	7.9437	6.4448	6.3651	6.4448	6.3651	6.8717	7.044	6.8717	7.044	6.7076	6.6884	6.7076	6.6884	6.3467	6.5726	6.3467	6.5726	6.7451	6.7896	6.7451	6.7896	6.5039	6.788	6.5039	6.788	6.617	6.6498	6.617	6.6498	6.857	6.6836	6.857	6.6836	6.5886	6.6061	6.5886	6.6061	6.9495	6.7768	6.9495	6.7768	6.7501	6.8457	6.7501	6.8457	6.7221	6.5627	6.7221	6.5627
1.8999	1.4732	1.3923	2.568	1.8875	1.8032	1.2767	1.267	1.226	1.7991	1.757	1.6369	3.8577	3.9664	3.8577	3.9664	2.8096	2.6422	2.8096	2.6422	2.7111	2.6918	2.7111	2.6918	1.8937	2.8833	1.8937	2.8833	2.9555	3.2042	2.9555	3.2042	3.2264	3.3747	3.2264	3.3747	2.5184	2.5367	2.5184	2.5367	2.809	2.6714	2.809	2.6714	2.8756	2.697	2.8756	2.697	2.4909	2.8429	2.4909	2.8429	2.6383	2.3585	2.6383	2.3585	2.7817	2.2273	2.7817	2.2273	2.4315	2.4164	2.4315	2.4164	2.8117	2.943	2.8117	2.943	2.4737	2.8276	2.4737	2.8276	3.0757	2.3111	3.0757	2.3111
7.1384	7.2642	7.2513	7.8777	7.8556	7.9417	7.3006	6.8351	7.355	7.9971	7.4397	7.9723	9.9578	9.9851	9.9578	9.9851	9.8024	9.3361	9.8024	9.3361	10.227	9.9242	10.227	9.9242	9.1854	9.2462	9.1854	9.2462	9.2601	9.3976	9.2601	9.3976	9.9092	9.8998	9.9092	9.8998	9.5784	9.5763	9.5784	9.5763	9.5029	9.5054	9.5029	9.5054	9.6384	9.5912	9.6384	9.5912	9.6638	9.6801	9.6638	9.6801	9.5786	9.6252	9.5786	9.6252	9.6143	9.6001	9.6143	9.6001	8.6545	8.7259	8.6545	8.7259	9.8186	9.8781	9.8186	9.8781	9.2118	9.2369	9.2118	9.2369	9.4726	9.4797	9.4726	9.4797
7.2232	7.0216	6.9386	7.9005	7.5803	7.5696	4.9217	5.0601	5.1676	5.6991	5.6352	5.7766	6.5578	6.6921	6.5578	6.6921	7.3042	7.2588	7.3042	7.2588	5.5811	5.6246	5.5811	5.6246	5.0719	5.4579	5.0719	5.4579	5.4332	5.6612	5.4332	5.6612	6.146	6.154	6.146	6.154	5.7595	5.9638	5.7595	5.9638	5.6043	5.6416	5.6043	5.6416	8.3437	8.2892	8.3437	8.2892	8.2801	8.2592	8.2801	8.2592	8.2067	8.2884	8.2067	8.2884	8.2156	8.2586	8.2156	8.2586	8.5664	8.5096	8.5664	8.5096	7.4394	7.2727	7.4394	7.2727	8.1444	8.1951	8.1444	8.1951	7.0538	7.1388	7.0538	7.1388
5.9155	5.674	5.497	6.5768	6.2227	6.2344	4.9691	5.1494	4.9412	5.2619	5.7115	5.5573	6.5937	7.027	6.5937	7.027	6.7459	6.6716	6.7459	6.6716	6.7832	6.6806	6.7832	6.6806	6.4576	6.6497	6.4576	6.6497	8.121	8.3049	8.121	8.3049	8.1296	8.2691	8.1296	8.2691	8.118	8.1386	8.118	8.1386	8.2125	8.2055	8.2125	8.2055	8.0011	8.0235	8.0011	8.0235	7.955	7.9599	7.955	7.9599	7.8596	7.9412	7.8596	7.9412	8.0977	7.9798	8.0977	7.9798	7.3689	7.4125	7.3689	7.4125	8.7839	8.9946	8.7839	8.9946	7.6409	7.5861	7.6409	7.5861	8.8726	9.036	8.8726	9.036
6.0109	5.6818	5.6353	6.6483	6.194	6.1725	5.3858	5.1775	5.062	6.0798	5.6091	5.5723	6.4814	6.7827	6.4814	6.7827	6.4333	6.7512	6.4333	6.7512	7.142	6.7484	7.142	6.7484	7.0498	6.8916	7.0498	6.8916	9.0741	9.0538	9.0741	9.0538	8.8757	8.9304	8.8757	8.9304	9.0207	9.0539	9.0207	9.0539	9.1142	9.1373	9.1142	9.1373	8.6668	8.5722	8.6668	8.5722	8.5043	8.5074	8.5043	8.5074	8.4525	8.5512	8.4525	8.5512	8.57	8.5599	8.57	8.5599	7.8027	7.8	7.8027	7.8	9.3547	9.4145	9.3547	9.4145	8.203	8.2105	8.203	8.2105	9.3859	9.4026	9.3859	9.4026
4.2324	4.1719	4.0036	4.6427	4.6035	4.3618	4.5038	4.3015	4.2461	4.9107	4.6421	4.5904	6.1436	6.4923	6.1436	6.4923	6.5106	6.2641	6.5106	6.2641	5.7781	5.2084	5.7781	5.2084	5.2727	5.6774	5.2727	5.6774	4.9899	5.0951	4.9899	5.0951	5.475	5.6604	5.475	5.6604	4.8284	4.9074	4.8284	4.9074	5.0436	5.0691	5.0436	5.0691	4.8558	4.7266	4.8558	4.7266	4.9395	5.1191	4.9395	5.1191	4.8782	4.8471	4.8782	4.8471	4.9947	5.1197	4.9947	5.1197	4.9878	4.9266	4.9878	4.9266	4.3552	4.4487	4.3552	4.4487	5.3165	5.1585	5.3165	5.1585	4.5923	4.7559	4.5923	4.7559
8.2161	7.7415	7.8356	8.9336	8.2868	8.4561	7.803	7.7615	7.9822	8.4541	8.289	8.5353	8.9719	9.0061	8.9719	9.0061	8.8671	8.8462	8.8671	8.8462	8.6563	8.508	8.6563	8.508	8.5997	8.7651	8.5997	8.7651	8.5229	8.6062	8.5229	8.6062	8.6692	8.6145	8.6692	8.6145	8.5939	8.5402	8.5939	8.5402	8.7334	8.7657	8.7334	8.7657	8.9878	8.9806	8.9878	8.9806	8.9958	9.0112	8.9958	9.0112	8.9162	8.9385	8.9162	8.9385	8.9939	8.9871	8.9939	8.9871	8.9779	8.984	8.9779	8.984	8.9586	8.8394	8.9586	8.8394	9.1392	9.1833	9.1392	9.1833	9.4494	9.4364	9.4494	9.4364
8.2486	7.6602	7.7314	8.7525	8.0146	8.2441	7.853	7.2895	7.5634	8.2997	7.645	7.9887	7.6586	7.8794	7.6586	7.8794	8.0087	7.6873	8.0087	7.6873	7.6572	7.5774	7.6572	7.5774	7.2769	7.2975	7.2769	7.2975	7.0055	7.0318	7.0055	7.0318	7.5019	7.5185	7.5019	7.5185	7.1739	7.2628	7.1739	7.2628	7.0632	6.951	7.0632	6.951	8.434	8.4749	8.434	8.4749	8.5008	8.5101	8.5008	8.5101	8.4844	8.4767	8.4844	8.4767	8.5072	8.3034	8.5072	8.3034	8.7367	8.8608	8.7367	8.8608	7.9956	7.7116	7.9956	7.7116	8.923	8.847	8.923	8.847	8.7033	8.5919	8.7033	8.5919
9.5608	9.2876	9.1664	10.069	9.6597	9.6153	10.074	9.4536	9.5186	10.491	9.8981	9.9684	11.563	11.757	11.563	11.757	11.154	11.188	11.154	11.188	10.684	10.473	10.684	10.473	9.8415	9.8414	9.8415	9.8414	10.362	10.383	10.362	10.383	10.699	10.744	10.699	10.744	10.27	10.252	10.27	10.252	10.372	10.351	10.372	10.351	10.101	10.143	10.101	10.143	10.159	10.201	10.159	10.201	10.287	10.223	10.287	10.223	10.136	10.446	10.136	10.446	10.667	10.71	10.667	10.71	9.6729	9.8721	9.6729	9.8721	10.399	10.346	10.399	10.346	9.7194	10.095	9.7194	10.095
4.0154	3.9217	3.7838	4.5723	4.5534	4.4764	3.3495	3.7374	3.8006	4.0409	4.3306	4.4699	6.9767	7.343	6.9767	7.343	7.4222	7.4767	7.4222	7.4767	7.7386	7.4109	7.7386	7.4109	7.5721	7.5387	7.5721	7.5387	8.9734	9.0483	8.9734	9.0483	9.0907	9.1242	9.0907	9.1242	8.5626	8.6359	8.5626	8.6359	8.7943	8.7852	8.7943	8.7852	9.0251	8.9741	9.0251	8.9741	8.9723	8.9774	8.9723	8.9774	8.9316	9.0342	8.9316	9.0342	9.0103	8.8492	9.0103	8.8492	8.139	8.1239	8.139	8.1239	9.3178	9.2678	9.3178	9.2678	8.4733	8.527	8.4733	8.527	9.2746	9.1433	9.2746	9.1433
5.7121	5.2951	4.7748	6.4712	5.8936	5.4825	0.71352	1.5113	1.8826	1.157	2.0909	2.4568	6.0612	6.3917	6.0612	6.3917	5.756	5.9425	5.756	5.9425	6.8076	6.3424	6.8076	6.3424	8.167	8.067	8.167	8.067	8.9786	8.6965	8.9786	8.6965	8.3262	8.2694	8.3262	8.2694	8.7263	8.7827	8.7263	8.7827	8.9293	8.9431	8.9293	8.9431	8.9345	9.0477	8.9345	9.0477	9.0098	9.0801	9.0098	9.0801	9.0709	8.9042	9.0709	8.9042	8.9759	8.8951	8.9759	8.8951	7.8012	7.7683	7.8012	7.7683	10.052	10.008	10.052	10.008	7.7355	7.9512	7.7355	7.9512	10.093	9.9848	10.093	9.9848
2.6061	2.132	1.6615	2.8298	2.0391	1.9964	1.7445	2.064	1.7811	2.1635	2.0391	1.8115	4.2754	4.8816	4.2754	4.8816	3.9472	3.8204	3.9472	3.8204	5.8657	5.89	5.8657	5.89	7.0313	6.7301	7.0313	6.7301	3.0998	2.5869	3.0998	2.5869	3.583	3.6609	3.583	3.6609	3.0627	3.1789	3.0627	3.1789	3.7551	3.4166	3.7551	3.4166	2.4548	2.4305	2.4548	2.4305	1.8211	2.1958	1.8211	2.1958	1.9179	2.6107	1.9179	2.6107	1.9103	2.1791	1.9103	2.1791	2.1768	2.6022	2.1768	2.6022	2.2813	2.6883	2.2813	2.6883	2.591	2.5125	2.591	2.5125	1.8914	2.7253	1.8914	2.7253
8.0047	7.0266	7.0328	8.9157	7.7545	7.8242	7.0214	6.9687	6.7824	7.8169	7.6562	7.5021	7.0049	7.0179	7.0049	7.0179	6.9776	7.3476	6.9776	7.3476	7.5311	6.9632	7.5311	6.9632	7.9579	8.1699	7.9579	8.1699	9.1724	9.0725	9.1724	9.0725	9.2621	9.1973	9.2621	9.1973	9.0502	9.0859	9.0502	9.0859	9.1668	9.1785	9.1668	9.1785	9.0725	9.1935	9.0725	9.1935	9.1195	9.1427	9.1195	9.1427	9.1443	8.9199	9.1443	8.9199	9.0806	9.108	9.0806	9.108	8.5995	8.5222	8.5995	8.5222	9.3473	9.3815	9.3473	9.3815	8.8727	8.8781	8.8727	8.8781	9.3131	9.4741	9.3131	9.4741
1.4487	1.0551	0.85703	2.4303	1.8156	1.6645	1.0885	0.53655	0.55346	2.0426	1.1953	1.3561	3.6695	3.9709	3.6695	3.9709	0	2.717	0	2.717	0.93787	0.18168	0.93787	0.18168	4.7055	3.1102	4.7055	3.1102	5.3039	4.9822	5.3039	4.9822	4.9126	4.8795	4.9126	4.8795	4.569	4.7385	4.569	4.7385	5.0475	4.788	5.0475	4.788	2.8643	3.255	2.8643	3.255	3.2483	3.3212	3.2483	3.3212	3.1771	3.4142	3.1771	3.4142	2.7138	2.6117	2.7138	2.6117	2.7002	3.1213	2.7002	3.1213	4.3351	4.6005	4.3351	4.6005	2.783	2.9941	2.783	2.9941	3.6531	3.6083	3.6531	3.6083
1.5199	1.3564	2.036	2.2898	1.9486	2.7634	0.29466	0.84068	1.0237	1.1763	1.4699	1.5801	4.1976	4.1427	4.1976	4.1427	3.7344	3.2451	3.7344	3.2451	1.4659	1.2947	1.4659	1.2947	4.4262	4.3012	4.4262	4.3012	6.4151	6.4312	6.4151	6.4312	6.2207	6.1249	6.2207	6.1249	5.6024	5.719	5.6024	5.719	6.1858	6.2336	6.1858	6.2336	4.0258	4.0133	4.0258	4.0133	3.9214	4.0509	3.9214	4.0509	3.46	3.7903	3.46	3.7903	4.0074	3.7081	4.0074	3.7081	3.4388	3.5733	3.4388	3.5733	5.2279	5.4032	5.2279	5.4032	3.2072	3.663	3.2072	3.663	4.8816	4.4417	4.8816	4.4417
1.5921	1.7722	1.7891	2.342	2.3391	2.4515	0.96392	0.91747	1.0376	1.6041	1.433	1.6088	4.2294	4.9458	4.2294	4.9458	3.1813	3.4289	3.1813	3.4289	0.9128	1.8936	0.9128	1.8936	4.0955	3.822	4.0955	3.822	6.9244	7.0315	6.9244	7.0315	6.6361	6.7086	6.6361	6.7086	5.9892	6.2771	5.9892	6.2771	6.7594	6.7045	6.7594	6.7045	3.8515	4.0738	3.8515	4.0738	4.0976	4.1654	4.0976	4.1654	3.737	3.8042	3.737	3.8042	4.0297	3.8716	4.0297	3.8716	3.4844	3.6352	3.4844	3.6352	5.2268	5.6693	5.2268	5.6693	3.8232	3.8129	3.8232	3.8129	4.5994	4.52	4.5994	4.52
2.1551	2.0366	1.8716	2.9855	2.6758	2.5945	0.67157	0.45943	0.72421	1.6088	1.0635	1.3391	4.1594	5.1977	4.1594	5.1977	2.5264	2.037	2.5264	2.037	1.8428	1.0866	1.8428	1.0866	2.8031	3.2375	2.8031	3.2375	7.2821	7.4092	7.2821	7.4092	7.1854	7.0928	7.1854	7.0928	6.6384	6.3467	6.6384	6.3467	7.1262	7.1144	7.1262	7.1144	3.9916	3.9189	3.9916	3.9189	4.2341	4.5823	4.2341	4.5823	4.2386	3.9972	4.2386	3.9972	4.2417	3.8875	4.2417	3.8875	3.9353	3.8493	3.9353	3.8493	5.7818	5.8505	5.7818	5.8505	3.8579	4.1372	3.8579	4.1372	5.143	5.0634	5.143	5.0634
