1711	ybfG
1712	ybfH
509	kdpD
1475	ybfA
4603	rhsC
1476	ybfB
3125	ybfO
1477	ybfC
1478	ybfD
1094	ybgA
727	phr
3128	ybgI
3129	ybgJ
3130	ybgK
3131	ybgL
3132	nei
3134	ybgO
3135	ybgP
3136	ybgQ
2228	ybgD
3137	b0725
2259	ybgE
999	tolQ
1000	tolR
996	tolA
997	tolB
677	pal
2403	ybgF
3143	ybgS
1620	modF
3145	acrZ
3148	ybhH
3149	ybhI
3150	ybhJ
2415	ybhC
1216	ybhB
1051	uvrB
3151	ybhK
1544	moaB
3152	ybhL
3153	ybhM
3156	ybhP
3157	ybhQ
3158	ybhR
3159	ybhS
3160	ybhF
3161	ybhG
1213	rhlE
1531	ybiA
1326	dinG
1532	ybiB
1533	ybiC
2281	ybiJ
2280	ybiI
3162	ybiX
3164	mcbA
3165	rlmF
3166	ybiO
1381	dps
2021	ompX
3167	ybiP
3168	yliL
3170	ybiR
3171	ybiS
3172	ybiT
3173	ybiU
3175	ybiW
3176	ybiY
3182	yliE
3183	yliF
3184	rimO
3185	bssR
3187	gstB
3190	ybjH
3191	ybjI
3192	ybjJ
3194	ybjL
3195	ybjM
2396	ybjC
1236	nfsA
843	rimK
3196	ybjN
3197	ybjO
3198	rlmC
3199	ybjP
3200	ybjQ
3201	amiD
3202	ybjS
3203	ybjT
3205	hcr
3206	hcp
3207	ybjE
3208	ybjD
3209	ybjX
3210	macA
3211	macB
1097	cspD
3212	clpS
152	clpA
497	infA
1098	aat
3213	ftsK
3214	lolA
2356	rarA
1218	ycaC
1219	ycaD
3215	ycaM
2362	ycaK
3217	ycaO
3218	ycaP
3219	ycaL
891	rpsA
2244	ycaI
3220	ycaQ
3221	ycaR
3222	ycbJ
2062	ycbC
2063	smtA
2061	mukF
1227	mukE
611	mukB
1228	ycbB
3223	ycbK
3224	ycbL
3229	elfA
3230	elfD
3231	elfC
3232	elfG
3233	ycbU
3234	ycbV
2261	ycbF
3235	zapC
3236	ycbX
3237	rlmL
3238	uup
3239	pqiA
3240	pqiB
3241	ymbA
2564	rmf
3242	ycbZ
2404	matP
973	sulA
3243	sxy
3244	yccS
3245	yccF
419	helD
3247	yccT
3248	yccU
3249	hspQ
3250	rlmI
2416	tusE
1099	yccA
464	hyaD
465	hyaE
466	hyaF
1758	etk
3252	etp
3253	gfcE
3254	gfcD
3255	gfcC
3256	gfcB
3257	gfcA
3259	cspH
3260	cspG
3261	ymcE
3262	yccM
3263	torS
3264	torT
2084	torD
2083	cbpM
2082	cbpA
2085	yccE
2363	yccJ
1494	wrbA
3265	ycdF
3273	efeU_1
2619	efeU_2
3274	efeO
1674	efeB
1673	phoH
3275	pgaD
3276	pgaC
3277	pgaB
3278	pgaA
3279	ycdT
3282	ymdE
3283	ycdU
3285	ycdX
3286	ycdY
3287	ycdZ
3288	csgG
3289	csgF
3290	csgE
3292	csgB
1445	csgA
3293	csgC
3294	ymdA
3295	ymdB
3296	ymdC
3297	mdoC
1815	mdoG
1816	mdoH
2355	yceK
1309	msyB
3298	b1052
1314	mdtG
1100	yceA
1752	yceI
3299	yceJ
3300	yceO
3302	bssS
3303	dinI
1101	yceB
3304	mdtH
842	rimJ
1491	yceH
3305	yceM
3307	flgN
2831	flgA
2832	flgB
2833	flgC
2835	flgD
2836	flgE
2837	flgF
2838	flgG
2839	flgH
2840	flgI
2841	flgJ
1893	flgK
1499	flgL
850	rne
3308	yceQ
1102	rluC
1402	yceF
1103	yceD
881	rpmF
1450	yceG
1456	holB
2183	ycfH
2067	hinT
3309	ycfL
3310	lpoB
3313	ycfP
2298	ycfJ
3315	bhsA
3316	ycfS
1567	mfd
3317	ycfT
3318	lolC
3319	lolD
3320	lolE
3322	cobB
3323	ycfZ
3324	ymfA
1503	pepT
1394	ycfD
723	phoQ
1316	hflD
1315	mnmA
3326	rluE
3327	ymfD
3328	ymfE
528	lit
2239	intE
3329	xisE
3330	ymfH
3331	ymfI
3332	ymfJ
3333	ymfK
3336	ymfM
3338	ymfR
3339	ymfO
3340	ymfP
3341	ymfQ
2417	ycfK
3342	ymfS
1104	tfaE
3343	stfE
728	pinE
566	mcrA
3344	iraM
3345	ycgX
3347	bluF
3348	ycgZ
3349	ymgA
3350	ariR
3351	ymgC
3352	ycgG
3353	ycgH_1
3354	ycgH_2
3355	ymgD
3356	ymgG
591	minE
590	minD
589	minC
3358	ycgJ
3359	pliG
3360	ycgL
3361	ycgM
3362	ycgN
3363	hlyE
1046	umuD
1045	umuC
1471	ycgB
3364	cvrA
3367	ycgR
3368	ymgE
3369	ycgY
3373	ycgV
1370	ychF
776	pth
1487	ychH
1266	lolB
752	prfA
2283	prmC
2265	chaB
2266	chaC
2267	ychN
2268	ychO
639	narX
3375	ychS
1005	tpr
2022	ychJ
2023	rssA
2024	rssB
1559	ychG_2
3376	ychG_1
1313	ychE
3377	yciU
1555	yciI
1105	yciA
1106	yciB
1107	yciC
1108	ompW
1109	yciE
1110	yciF
1111	yciG
1248	trpL
3378	yciV
3379	yciO
3380	yciQ
2289	rluB
1695	yciK
945	sohB
2412	yciN
1002	topA
3381	yciS
2357	yciM
1112	yciH
672	osmB
3383	gmr
1568	rnb
3384	yciW
3385	ycjD
2185	sapF
2828	sapC
2829	sapB
2830	sapA
3386	ymjA
767	pspA
770	pspD
3391	ycjM
3392	ycjN
3393	ycjO
3394	ycjP
3395	ycjQ
3396	ycjR
3397	ycjS
3398	ycjT
3399	ycjU
3400	ycjV
3403	ycjX
2413	ycjF
3404	tpx
3407	ycjY
3410	ynaI
3412	ynaJ
1222	uspE
661	ogt
2402	abgT
3413	abgB
3414	abgA
3416	smrA
3417	ydaM
3418	ydaN
204	dbpA
3419	ttcA
3420	intR
3421	ydaQ
1830	rcbA
1829	lar
1828	recT
818	recE
804	racC
2054	kilR
2053	sieB
-1	b1354
3423	ydaG
3426	ydaT
3427	ydaU
3428	ydaV
3429	ydaW
3430	rzpR
3431	b1364
3432	ynaK
3433	ydaY
-1	b1367
3435	ynaA
3436	lomR_1
3437	insH-5
3438	lomR_2
3439	stfR
3441	pinR
3442	ynaE
3443	uspF
3446	hslJ
3447	ydbH
3448	ynbE
3449	ydbL
3460	paaI
3464	paaY
3465	ydbA_1
4604	ydbA_2
1280	ydbC
1281	ydbD
3469	ynbA
3470	ynbB
3471	ynbC
3472	ynbD
3473	azoR
3474	hrpA
2014	ydcF
2008	gapC_2
4605	gapC_1
167	cybB
1198	ydcA
3475	mokB
1007	trg
3477	ydcJ
2406	mdoD
-1	b1425
2409	ydcH
844	rimL
3479	ydcK
1813	tehA
1814	tehB
3480	ydcL
3481	ydcM
3482	ydcO
3484	ydcP
3485	yncJ
-1	b1437
3487	hicB
3494	ydcX
3495	ydcY
3496	ydcZ
3497	mnaT
3498	curA
3500	yncD
3501	yncE
3503	yncG
3504	yncH
8	rhsE
1696	ydcD
3505	yncI
1697	pptA
3507	yddH
1757	yddE
3509	yddJ
3510	yddK
3511	yddL
1464	sra
3514	bdm
673	osmC
3522	dosC
3523	yddW
1683	pqqL
1682	yddB
1681	yddA
3526	ydeN
3528	safA
3529	ydeP
3530	ydeQ
3531	ydeR
3532	ydeS
3533	ydeT
3535	ydeU
1714	ydeK
3536	lsrK
3538	lsrA
3539	lsrC
3540	lsrD
3541	lsrB
3542	lsrF
3543	lsrG
3545	yneE
3546	yneF
3547	yneG
3551	yneK
1584	marC
1547	marB
1586	ydeE
1587	ydeH
1588	ydeI
1589	ydeJ
206	dcp
3553	ydfZ
3554	ydfI
3555	ydfJ
3558	tfaQ
3559	ydfN
1581	nohA
3560	ydfO
3561	gnsB
3562	ynfN
3563	cspI
3564	ydfP
3565	rrrQ
3566	ydfR
3567	essQ
2093	cspF
3568	ydfT
3569	ydfU
1113	rem
1114	hokD
1115	relE
3570	ydfV
3571	flxA
3572	ydfW
3573	ydfX
1273	ydfA
1274	ydfB
3564	rzpQ
2558	dicF
221	dicB
1276	ydfD
1277	ydfE
3575	intQ
3576	rspB
3577	rspA
3578	ynfA
3579	ynfB
3581	ynfC
3582	ynfD
3587	dmsD
3589	ynfK
3592	ynfM
3593	asr
3594	ydgD
3597	tqsA
3598	ydgH
3601	ydgC
1211	rstB
1027	tus
3603	ydgA
3604	uidC
1601	uidB
1044	uidA
418	hdhA
3606	ydgJ
3607	cnu
3608	ydgK
3609	rsxA
3610	rsxB
3611	rsxC
3612	rsxD
3613	rsxG
3614	rsxE
655	nth
3616	gstA
1444	mliC
3619	slyB
3621	ydhI
3622	ydhJ
3623	ydhK
3625	ydhF
3626	ydhL
3628	nemA
1501	rnt
1502	lhr
3630	ydhO
3631	ydhP
2042	ydhC
2263	mdtK
3632	ydhQ
3633	ydhR
3634	ydhS
3635	ydhT
3636	ydhU
3637	ydhX
3638	ydhW
3639	ydhV
3640	ydhY
3641	ydhZ
3642	ynhG
3648	ydiH
3649	ydiI
3650	ydiJ
3651	ydiK
3652	ydiL
3653	ydiM
3654	ydiN
2288	ydiF
3655	ydiO
3657	ydiQ
3658	ydiR
3659	ydiS
3660	ydiT
1116	ppsR
2255	ydiE
3661	ydiU
3662	ydiV
1117	nlpC
1246	pheM
872	rplT
1209	rpmI
499	infC
3663	arpB_1
3664	arpB_2
3665	ydiY
3666	ydiZ
3667	yniA
3668	yniB
3669	yniC
3670	ydjM
3671	ydjN
3672	ydjO
3673	cedA
2087	chbG
138	chbA
137	chbC
136	chbB
3674	cho
3675	ves
3676	spy
1062	xthA
3682	ydjX
3683	ydjY
3684	ydjZ
3685	ynjA
3686	ynjB
3687	ynjC
3688	ynjD
3689	ynjE
3690	ynjF
3692	ynjH
3693	ynjI
1003	topB
1118	ydjA
957	sppA
2238	ydjE
3695	ydjG
3696	ydjH
3698	ydjJ
3699	ydjK
3700	ydjL
3701	yeaC
3702	yeaD
3704	mipA
3705	yeaG
3706	yeaH
3707	yeaI
3708	yeaJ
3709	yeaK
3710	yoaI
3711	yeaL
3713	yeaN
3714	yeaO
3715	yoaF
3716	yeaP
3717	yeaQ
3718	yoaG
3719	yeaR
3720	leuE
3724	yeaW
3725	yeaX
849	rnd
3726	yeaY
3727	tsaB
3728	yoaA
3729	yoaB
3730	yoaC
3731	yoaH
2359	nudL
3732	yoaD
3733	yoaE
3734	yobD
3735	mntP
2094	rlmA
3736	yobF
3737	yebO
3738	mgrB
3740	yebQ
455	htpX
751	prc
2410	proQ
3741	msrC
3742	yebS
3743	yebT
3744	rsmF
3745	yebV
3746	yebW
3747	pphA
3748	yebY
3749	yebZ
3750	yobA
1461	holE
3751	yobB
3752	exoX
993	ptrB
1740	yebE
1741	yebF
1742	yebG
11	yebA
4623	ruvB
4622	ruvA
1120	yebB
914	ruvC
1121	yebC
2246	yecD
2247	yecE
3755	yecN
3756	cmoA
3757	cmoB
3760	cutC
3761	yecM
3762	yecT
3763	flhE
2843	flhA
3764	flhB
147	cheZ
146	cheY
143	cheB
144	cheR
976	tap
977	tar
145	cheW
142	cheA
595	motB
594	motA
3767	uspC
55	araH
3768	ftnB
-1	b1903
3770	yecR
912	ftnA
3771	yecH
1123	yecA
1052	uvrC
2408	yecF
2222	yecC
3772	yecS
3774	fliY
315	fliC
832	fliD
1355	fliS
1356	fliT
1602	yedD
1603	yedE
1604	yedF
1605	yedK
3775	yedL
3776	yedN_2
3777	yedN_1
3778	yedM
3779	intG
1317	fliE
1318	fliF
1598	fliG
1599	fliH
2845	fliI
2846	fliJ
2847	fliK
316	fliL
317	fliM
318	fliN
1202	fliO
1900	fliP
1901	fliQ
1902	fliR
3780	dsrB
3781	yodD
3782	dsrA
3783	yedP
3784	yedQ
3785	yodC
2368	yedI
1125	yedA
1057	vsr
205	dcm
2369	yedJ
3786	yedR
3787	yedS_1
3788	yedS_2
3789	yedS_3
3790	hchA
3791	yedV
3793	yedX
3794	yedY
3795	yedZ
3796	zinT
3797	yodB
3798	mtfA
3799	yeeJ
3800	yeeL_2
3801	yeeL_1
3803	yeeN
3805	yeeO
3808	erfK
3810	yoeA
3813	yoeE
3814	yeeP
3815	flu
3816	yeeR
3817	yeeS
3818	yeeT
3819	cbeA
3820	cbtA
3821	yeeW
3822	yeeX
1821	yeeA
1822	sbmC
915	sbcB
1824	yeeD
1825	yeeE
1826	plaP
3824	yeeZ
1243	hisL
1911	wbbL_1
3828	galF
3829	wcaM
3830	wcaL
3832	wzxC
3833	wcaJ
1724	wcaI
3834	wcaF
3835	wcaE
3836	wcaD
3837	wcaC
3838	wcaB
3839	wcaA
3840	wzc
3841	wzb
3842	wza
3843	yegH
1330	asmA
2260	yegE
1200	alkA
2088	yegD
3844	yegI
3845	yegJ
3846	yegK
3847	yegL
3848	mdtA
3849	mdtB
3850	mdtC
2037	mdtD
1565	baeS
3851	yegP
3852	yegQ
3854	yegZ
-1	b2084
3856	yegR
3857	yegS
2058	gatR_2
3862	yegT
3863	yegU
3864	yegV
3866	yegX
3869	rcnA
3870	rcnB
1912	yehA
1913	yehB
1914	yehC
1915	yehD
1916	yehE
604	mrp
1917	molR_1
4607	molR_2
4608	molR_3
1918	yehI
1919	yehL
1920	yehM
1921	yehP
1922	yehQ
1923	yehR
1924	yehS
1926	yehU
1934	yohC
1935	yohD
1936	yohF
1937	mdtQ
1938	yohH
1939	dusC
1940	yohJ
1941	yohK
1942	sanA
3871	yeiS
1263	yeiB
1944	yeiH
644	nfo
1945	yeiI
1946	nupX
1949	yeiM
1950	psuG
1590	psuK
1952	yeiP
1953	yeiQ
2009	yeiR
3874	spr
3875	rtn
1954	yejA
1955	yejB
1956	yejE
1957	yejF
1958	yejG
1384	bcr
1960	rsuA
1961	yejH
876	rplY
1962	yejK
1959	yejL
1963	yejM
1964	yejO
1965	ccmH
1966	ccmG
1967	ccmF
2044	napD
1977	napF
249	eco
1979	yojI
34	alkB
1980	apbE
2251	rcsD
813	rcsC
1610	atoS
3878	yfaP
3879	yfaQ
3880	yfaS_2
3881	yfaS_1
3882	yfaT
1126	yfaA
416	gyrA
2400	yfaL
2229	yfaE
1386	inaA
2421	yfaH
2200	yfaD
3885	yfaW
3887	yfaY
3888	yfaZ
3890	ais
3897	pmrD
3898	elaB
3899	elaA
3900	ecoZ
3901	elaD
3902	yfbK
3903	yfbL
3904	yfbM
3905	yfbN
3906	yfbO
3907	yfbP
3910	yfbS
3911	yfbT
3912	yfbU
3913	yfbV
3914	yfcC
3915	yfcD
3916	yfcE
3917	yfcF
3918	yfcG
3920	yfcH
3921	yfcI
165	cvpA
212	dedD
210	dedA
447	truA
1048	usg
223	flk
3922	yfcJ
3923	mnmC
3924	yfcL
3925	epmC
1128	yfcA
2302	prmB
3926	smrB
3927	yfcO
3928	yfcP
3929	yfcQ
3930	yfcR
3931	yfcS
3932	yfcT
3933	yfcU
3934	yfcV
3935	sixA
3938	yfcZ
3939	yfdF
3940	mlaA
3941	yfdC
3942	intS
3943	yfdG
3944	yfdH
3945	yfdI
3946	tfaS
3947	yfdK
3948	yfdL
3949	yfdM
3950	yfdN
3951	yfdO
3952	yfdP
3953	yfdQ
3954	yfdR
3955	yfdS
3956	yfdT
2437	emrY
3957	emrK
1558	evgS
3958	yfdE
3959	yfdV
3962	yfdX
3963	ypdI
3964	yfdY
3967	ypdA
3970	fryA
3971	ypdE
3972	ypdF
3973	fryC
3974	fryB
3975	yfeO
3976	ypeC
1129	yfeA
3979	yfeN
2245	yfeH
3981	zipA
3	cysZ
3983	yfeK
3984	yfeS
2035	ucpA
3988	yfeW
3989	yfeX
3990	yfeY
3991	yfeZ
3992	ypeA
3993	eutK
3994	eutL
3995	intZ
3996	yffL
3997	yffM
3998	yffN
3999	yffO
4000	yffP
4001	yffQ
4002	yffR
4003	yffS
4004	eutA
4005	eutH
4006	eutG
4007	eutJ
4008	eutE
4009	eutN
4010	eutM
4012	eutT
4013	eutQ
4014	eutP
4015	eutS
4017	ypfG
2271	aegA
1423	narQ
1131	yffB
4018	ypfH
4019	tmcA
4020	ypfJ
651	bamC
4031	yfgO
4032	yfgC
4033	yfgD
4034	hda
4035	yfgF
4036	yfgG
4037	yfgH
4038	yfgI
1061	xseA
4039	yfgJ
4040	der
4041	bamB
4042	yfgM
13	rodZ
2264	rlmN
4044	yfhM
1549	sseB
2189	iscX
1299	fdx
2032	hscA
2033	hscB
4048	trmJ
4049	yfhR
4050	csiE
4056	yphA
4057	yphB
4058	yphC
4059	yphD
4060	yphE
4061	yphF
4062	yphG
377	glnB
2040	yfhG
4064	glrK
1340	tadA
1339	pgpC
4065	yfhL
823	recO
264	era
848	rnc
523	lepB
522	lepA
2217	rseA
1492	yfiC
964	srmB
1047	ung
1720	yfiF
4068	yfiP
4069	pka
2405	yfiM
2525	rrlG
2532	rrsG
153	clpB
2002	yfiH
2003	rluD
4070	bamD
-1	b2596
1134	raiA
1245	pheL
2300	yfiL
4072	yfiR
2420	yfiN
1135	yfiB
871	rplS
1012	trmD
1136	rimM
906	rpsP
294	ffh
4073	ypjD
409	grpE
822	recN
941	bamE
4074	ratB
4075	ratA
1716	smpB
2543	ssrA
1717	intA
4076	yfjH
4077	yfjI
4078	yfjJ
4079	yfjK
4080	yfjL
4081	yfjM
4082	rnlA
4083	rnlB
4084	yfjP
4085	yfjQ
4088	yfjS
4089	yfjT
4090	yfjU
4091	ypjM_3
4092	ypjM_2
4093	ypjM_1
4094	yfjW
4095	yfjX
4096	yfjY
4097	yfjZ
4098	ypjF
4099	ypjA
4100	pinH
4101	ypjB
4102	ypjC
4103	b2651
-1	b2653
4106	ygaQ_1
4108	ygaQ_3
4109	ygaQ_4
4110	csiD
2253	lhgO
4111	ygaU
4112	yqaE
4114	ygaP
4115	alaE
2089	ygaC
4116	ygaM
4117	nrdH
4118	nrdI
4119	ygaX
4120	ygaY
1323	emrA
1403	emrB
4123	yqaA
1410	csrA
1986	recX
814	recA
4125	pncC
1504	hypF
1505	hydN
81	ascB
4128	hycI
474	hycH
476	hypA
477	hypB
478	hypC
479	hypD
480	hypE
1260	ygbA
618	mutS
4129	pphB
4131	ygbJ
4132	ygbK
4134	ygbM
4135	ygbN
2015	nlpD
682	pcm
4136	truD
4138	ftsB
2366	ygbE
481	iap
2399	cas2
4139	cas1
4140	casE
4141	casD
4142	casC
4143	casB
4144	casA
2346	cas3
4146	ygcN
4147	ygcO
4148	ygcP
4149	ygcQ
4150	ygcR
4151	ygcS
4153	ygcW
2431	yqcE
4154	ygcE
4155	queE
4156	ygcG
1224	mazF
564	mazE
1223	rlmD
1335	barA
4160	yqcA
4161	truC
4162	yqcC
4163	syd
2242	ygdH
2241	ygdG
348	fucU
1728	rlmM
1727	ygdD
4165	ygdI
4167	csdE
4168	csdL
817	recD
815	recB
777	ptrA
816	recC
1137	ppdC
1138	ygdB
1139	ppdB
1987	ppdA
2030	lgt
2077	ptsP
4171	rppH
617	mutH
4172	ygdQ
4173	ygdR
4174	tas
1140	ygeA
2230	kduD
4175	kduI
4176	yqeF
4177	yqeG
4178	yqeH
4179	yqeI
4180	yqeJ
4181	yqeK
4182	ygeF
4183	ygeG
4185	ygeI
4186	pbl
4189	ygeM
4190	ygeN
4191	ygeO
4194	ygeP
4195	ygeQ
4196	ygeR
4201	ygeW
4203	ygeY
4204	hyuA
4206	yqeB
4207	yqeC
4209	ygfK
4210	ssnA
4211	ygfM
4212	xdhD
4216	ygfS
4217	ygfT
4218	uacT
753	prfB
821	recJ
1060	xerD
4220	cptA
4221	cptB
4222	ygfZ
4223	yqfA
4224	yqfB
4225	ygfF
1304	visC
689	pepP
1294	ygfB
2418	zapA
2542	ssrS
4226	yqfE
1409	argK
1220	yggE
1143	mscS
1144	yggC
1726	cmtA
1725	cmtB
1264	loiP
4231	yqgB
4232	yqgC
4233	yqgD
2025	yggI
1307	endA
2235	rsmE
4234	yqgE
4235	yqgF
4236	yggR
4237	yggS
4238	yggT
4239	yggU
4241	yggW
2364	yggM
2365	yggN
2297	yggL
1713	trmI
620	mutY
4242	yggX
4244	yqgA
4245	yghD
4246	yghE
4247	yghF
4248	yghG
4249	pppA
4252	glcG
4258	yghQ
4259	yghR
4260	yghS
4261	yghT
4262	yghU
1739	hybG
1738	hybF
1737	hybE
1736	hybD
4264	yghW
4265	yghX_1
4266	yghX_2
4268	yqhA
1265	yghA
-1	b3004
-1	b3007
1756	yghB
4272	yqhD
4274	yqhG
4275	yqhH
1344	ftsP
679	parC
4277	ygiS
4279	mqsR
4281	ygiW
2349	qseC
4283	ygiZ
680	parE
4284	yqiA
4285	cpdA
4286	yqiB
1146	ygiA
1147	ygiB
1148	ygiC
1149	ygiD
4287	yqiC
2232	ygiL
4290	yqiG
4291	yqiH
4292	yqiI
1349	glgS
4293	yqiJ
4294	yqiK
1550	glnE
1551	ygiF
2290	ygiM
132	cca
1153	tsaD
911	rpsU
233	dnaG
2373	mug
4296	yqjH
4298	aer
4300	ygjH
246	ebgA
247	ebgC
2374	ygjI
4301	ygjJ
4302	ygjK
2834	fadH
4304	higB
4305	rlmG
4306	ygjP
4307	ygjQ
4308	ygjR
4309	alx
4310	ygjV
4311	yqjA
4312	mzrA
4313	yqjC
4314	yqjD
4315	yqjE
4316	yqjK
4317	yqjF
4318	yqjG
4319	yhaH
4320	yhaI
4322	yhaK
4323	yhaL
2379	yhaO
4326	tdcF
1155	yhaB
1156	yhaC
2512	rnpB
944	prlF
4328	yhaV
4331	agaV
4332	agaW
2381	agaA
4333	agaS
2383	agaB
2384	agaC
4334	agaD
4335	agaI
4336	yraH
4337	yraI
4338	yraJ
4339	yraK
4340	rsmI
4341	lpoA
4342	yraN
2385	diaA
4343	yraP
4344	yraQ
4345	yraR
4346	yhbO
4347	yhbP
4348	yhbQ
4349	yhbS
4350	yhbT
4351	yhbU
4352	yhbV
4353	yhbW
209	deaD
2240	nlpI
734	pnp
905	rpsO
1159	truB
1160	rbfA
498	infB
658	nusA
1161	rimP
4354	yhbX
2000	secG
1462	ftsH
1463	rlmE
2386	yhbY
408	greA
4355	obgE
1455	yhbE
2562	rpmA
2561	rplU
4357	mlaB
4358	mlaC
2387	mlaD
2388	mlaE
2389	mlaF
1624	hpf
1625	ptsN
2046	yhbJ
2047	npr
4363	yrbL
4364	mtgA
1350	elbB
58	arcB
4365	yhcC
1469	gltF
1470	yhcA
4366	yhcD
4367	ychE_1
4370	yhcG
4371	yhcH
4375	dcuD
967	sspB
966	sspA
899	rpsI
865	rplM
4376	yhcM
4377	yhcB
4378	degQ
1596	degS
4379	yhcN
4380	yhcO
4381	aaeB
4382	aaeA
4383	aaeX
4385	tldD
1272	rng
1271	yhdE
603	mreD
602	mreC
601	mreB
16	csrD
1286	yhdH
4387	b3254
4388	yhdT
1453	prmA
1282	dusB
1454	yhdJ
4389	yhdU
4390	yhdV
2392	yhdW
2393	yhdX
2394	yhdY
2395	yhdZ
4391	yrdA
4392	yrdB
4393	tsaC
4394	yrdD
1553	smg
1552	smf_2
1552	smf_1
1404	def
2059	rsmB
1162	mscL
1895	yhdN
869	rplQ
884	rpoA
894	rpsD
901	rpsK
903	rpsM
1210	rpmJ
757	secY
867	rplO
879	rpmD
895	rpsE
870	rplR
860	rplF
898	rpsH
904	rpsN
859	rplE
875	rplX
866	rplN
907	rpsQ
878	rpmC
868	rplP
893	rpsC
873	rplV
909	rpsS
856	rplB
874	rplW
858	rplD
857	rplC
900	rpsJ
1238	gspB
4395	gspA
4396	gspC
4397	gspD
4398	gspE
4399	gspF
4400	gspG
4401	gspH
4402	gspI
4403	gspJ
4404	gspK
4405	gspL
2068	gspM
1328	gspO
109	bfr
1163	bfd
1215	chiA
1025	tufA
353	fusA
897	rpsG
902	rpsL
4406	tusB
4407	tusC
4408	tusD
4410	fkpA
1607	slyX
1606	slyD
4411	kefG
2424	yheS
4412	yheT
4413	yheU
2234	prkB
1164	yhfA
4414	yhfK
301	fic
2243	yhfG
748	ppiA
1237	tsgA
4415	yhfL
4420	yhfS
4421	yhfT
4422	yhfU
4423	php
4425	yhfX
4426	yhfY
4427	yhfZ
198	dam
1165	damX
2017	hofQ
4428	hofP
4429	hofO
4430	hofN
4431	hofM
4433	yrfF
4434	yrfG
4435	hslR
4436	hslO
4437	yhgE
263	envZ
1530	greB
4438	yhgF
2006	feoA
1688	yhgA
4439	gntX
4440	nfuA
4442	rtcB
390	glpG
4443	yzgL
4444	yhgN
2344	gntU
4445	yhhW
4446	yhhX
4447	yhhY
4448	yhhZ
4449	yrhA
4452	yrhB
1166	yhhA
2098	yhhK
339	ftsX
334	ftsE
340	ftsY
337	rsmD
2099	yhhL
2100	yhhM
2101	yhhN
2103	tusA
2104	yhhQ
4453	dcrB
2105	yhhS
2106	yhhT
838	rhsB
1474	yhhH
1703	yhhJ
2108	rbbA
2109	yhiI
2110	yhiJ
2111	yhiK
2112	yhiL
2113	yhiM
2114	yhiN
2116	uspB
1357	uspA
2118	rsmJ
1405	prlC
2119	rlmJ
2123	yhiS_1
1820	slp
1366	yhiD
1365	hdeB
1364	hdeA
1451	hdeD
2124	mdtE
2125	mdtF
2128	yhjA
2132	yhjD
2133	yhjE
2134	yhjG
2135	yhjH
2137	yhjJ
2138	yhjK
2139	bcsC
2140	bcsZ
2141	bcsB
2142	bcsA
2143	bcsQ
2144	yhjR
2145	bcsE
2146	bcsF
2147	bcsG
2148	yhjV
2150	yhjX
2151	yhjY
975	tag
2152	yiaC
2153	yiaD
2155	yiaF
4455	insJ
4456	insK
2156	wecH
1167	yiaA
1241	yiaB
1329	bax
2159	ysaA
2162	yiaL
2168	sgbU
2170	yiaT
2172	yiaV
2173	yiaW
2175	yiaY
931	selB
1698	yibF
1168	yibA
1702	yibJ
1699	yibG
1700	yibH
1701	yibI
1890	yibL
1818	trmL
926	secB
2177	yibN
2179	envC
2180	yibQ
1240	yibD
1169	htrL
323	mutM
882	rpmG
877	rpmB
1283	yicR
1172	slmA
854	rph
1173	yicC
1174	dinD
1626	yicG
1305	ligB
890	rpoZ
956	trmH
820	recG
1627	yicH
1628	yicI
1629	yicJ
1630	setC
1631	yicL
650	nlpA
1632	nepI
1633	yicN
1634	yicO
1042	uhpC
1041	uhpB
1249	ivbL
1636	emrD
1638	yidG
1639	yidH
1640	yidI
1648	yidJ
1651	glvG
1652	glvB
1653	glvC
1490	yidE
1489	ibpB
1488	ibpA
1655	yidQ
1656	yidR
1657	cbrA
1658	yidX
1176	yidA
1177	yidB
417	gyrB
819	recF
236	dnaN
883	rpmH
853	rnpA
1178	yidC
986	mnmE
1250	tnaC
1659	mdtL
1661	yieE
1662	yieF
1664	yieH
1665	cbrB
1666	cbrC
1667	yieK
1668	yieL
1333	bglH
110	bglB
112	bglG
726	phoU
369	rsmG
368	mnmG
1180	mioC
1669	viaA
1670	ravA
1671	hsrA
1672	yieP
1412	pssR
1413	yifE
1235	yifB
1244	ilvL
4610	ilvG_1
494	ilvM
2223	ppiC
4458	yifO
4459	yifN
828	rep
835	rhlB
2285	rhoL
1422	yifK
86	aslB
85	aslA
427	hemY
4461	yzcX
1181	yigA
1058	xerC
1182	yigB
1053	uvrD
1426	yigF
1427	yigG
1428	rarD
1429	yigI
824	recQ
1433	yigM
4462	ysgA
1434	rmuC
1436	yigP
4463	tatA
4464	tatB
1438	tatC
1439	yigW
1439	yigW
690	pepQ
1440	yigZ
1762	yihD
1763	rdoA
1764	yihF
1765	yihG
737	polA
2541	spf
1183	yihA
1766	yihI
380	glnL
1768	typA
1770	yihM
1771	yihN
1772	yihO
1773	yihP
1774	yihQ
1775	yihR
1776	yihS
1777	yihT
1779	yihV
1781	yihX
1782	yihY
1783	dtd
1784	yiiD
1786	yiiF
278	fdhE
1790	fdhD
1791	yiiG
1793	frvX
1794	frvB
1795	frvA
1796	rhaM
1801	yiiM
159	cpxA
1804	yiiQ
1805	yiiR
1806	yiiS
1807	uspD
1808	zapB
