"Gene"	"M9 Glucose minus AAs"	"N-limited Glucose minus AAs"	"M9 Glucose minus AAs"	"M9 Glycerol plus AAs"	"P-limited Glucose plus AAs"
"EG11197"	206.021566667	310.391333333	206.021566667	189.860866667	95.1402
"EG11198"	213.972233333	173.2972	213.972233333	151.541133333	137.223733333
"EG11199"	151.2238	299.064733333	151.2238	197.437566667	184.799166667
"EG11201"	89.0814333333	74.7448666667	89.0814333333	67.3833333333	97.4344
"EG11202"	51.6372666667	64.9589666667	51.6372666667	50.2420333333	55.6036333333
"EG11203"	118.0978	86.6952666667	118.0978	78.1928666667	79.5514
"EG11204"	73.6250666667	49.8977333333	73.6250666667	33.7913	50.6574
"EG11205"	54.5369333333	61.4473333333	54.5369333333	45.4661	65.5468666667
"EG11206"	5.65646666667	4.1069	5.65646666667	4.68526666667	6.67353333333
"EG11207"	5.9498	5.79776666667	5.9498	7.35333333333	13.7116
"EG11208"	1.80473333333	8.65176666667	1.80473333333	4.2099	1.07396666667
"EG11209"	21.1386333333	32.9085	21.1386333333	32.6324666667	128.373333333
"EG11210"	158.147966667	98.2744333333	158.147966667	149.604466667	47.418
"EG11211"	8.88946666667	13.4514666667	8.88946666667	7.88863333333	8.69873333333
"EG11212"	76.8842333333	55.2040333333	76.8842333333	51.5785	71.1577333333
"EG11213"	64.727	72.6628	64.727	62.5514666667	65.2086666667
"EG11214"	53.4850333333	66.4893666667	53.4850333333	61.4747666667	58.8668
"EG11215"	11.7477333333	5.42156666667	11.7477333333	6.62073333333	9.23433333333
"EG11217"	52.6038333333	61.8509666667	52.6038333333	60.6807333333	38.8565666667
"EG11218"	27.1314666667	25.2241	27.1314666667	29.0910333333	24.0014333333
"EG11219"	65.5189333333	64.3824666667	65.5189333333	57.5645333333	29.1693
"EG11221"	189.753	203.033866667	189.753	207.177066667	309.687433333
"EG11222"	7.49706666667	7.2537	7.49706666667	7.50623333333	19.8587666667
"EG11223"	11.5921333333	115.2541	11.5921333333	34.3802	32.4409
"EG11224"	128.291933333	144.1567	128.291933333	174.9654	6.3617
"EG11225"	211.3857	159.457233333	211.3857	163.4194	126.435266667
"EG11226"	68.3927	296.634	68.3927	88.8456	28.2256666667
"EG11227"	1.66456666667	0.7197	1.66456666667	0.943166666667	2.191
"EG11228"	1.18473333333	1.42703333333	1.18473333333	1.5461	2.0337
"EG11229"	1.14403333333	1.91116666667	1.14403333333	2.32213333333	3.8576
"EG11230"	14.3772666667	9.7563	14.3772666667	23.6734333333	17.0462666667
"EG11231"	8412.75416667	8176.44586667	8412.75416667	4963.89366667	4607.08353333
"EG11232"	6955.1495	4906.6032	6955.1495	3511.2449	2504.96313333
"EG11233"	25.9607	29.4679	25.9607	48.8422	28.0025333333
"EG11234"	4.55436666667	6.78426666667	4.55436666667	9.012	9.08793333333
"EG11235"	33.7181	38.5054666667	33.7181	7.5214	14.7454
"EG11236"	8.3662	11.528	8.3662	27.5482	5.48063333333
"EG11237"	6.84693333333	5.46633333333	6.84693333333	5.05046666667	10.4108333333
"EG11238"	45.0578	49.8967	45.0578	69.8046	251.254566667
"EG11239"	37.4165333333	35.4719333333	37.4165333333	34.9225	31.3913333333
"EG11241"	5.3191	32.0248666667	5.3191	51.2998333333	380.055433333
"EG11242"	8.42006666667	16.8963666667	8.42006666667	13.5871333333	22.7153333333
"EG11244"	86.8992333333	77.8592666667	86.8992333333	127.7292	331.911966667
"EG11245"	1.0804	1.456	1.0804	1.28886666667	3.20753333333
"EG11246"	250.3404	163.172933333	250.3404	272.565566667	442.5713
"EG11247"	28.4787333333	29.6688666667	28.4787333333	24.3005	32.4916666667
"EG11249"	46.2707666667	52.3549	46.2707666667	41.3844333333	63.4699666667
"EG11250"	21.2742666667	19.1202666667	21.2742666667	18.8205666667	33.4204
"EG11251"	90.8087666667	108.007366667	90.8087666667	74.4930666667	111.917833333
"EG11252"	91.8462333333	91.2232	91.8462333333	103.822533333	83.1491
"EG11253"	42.5158666667	40.4924333333	42.5158666667	42.6903333333	137.943466667
"EG11254"	47.4079333333	87.1909666667	47.4079333333	51.3811666667	43.5932
"EG11255"	133.473133333	226.949333333	133.473133333	144.454133333	112.362966667
"EG11256"	110.742933333	131.8833	110.742933333	280.947233333	208.571966667
"EG11257"	2.62493333333	3.58883333333	2.62493333333	3.24576666667	4.73946666667
"EG11258"	729.926866667	78.6875333333	729.926866667	104.635933333	170.8119
"EG11259"	84.6491333333	71.4755333333	84.6491333333	94.9891333333	140.421233333
"EG11260"	10.1948333333	10.8858333333	10.1948333333	4.88093333333	3.9891
"EG11261"	49.6297	43.0517666667	49.6297	42.2283	37.9985333333
"EG11262"	18.9476333333	26.2660666667	18.9476333333	7.7394	24.7214
"EG11263"	7.43736666667	8.20013333333	7.43736666667	7.99356666667	12.4854666667
"EG11265"	159.606066667	313.1963	159.606066667	148.545733333	111.2377
"EG11266"	2.5216	3.9871	2.5216	2.0217	4.56863333333
"EG11267"	1.39353333333	2.10626666667	1.39353333333	1.5316	1.02483333333
"EG11268"	148.206366667	136.9016	148.206366667	142.429	228.944966667
"EG11269"	527.472266667	340.089566667	527.472266667	350.397066667	271.096766667
"EG11270"	271.047033333	279.055	271.047033333	213.147633333	264.394266667
"EG11271"	79.4256666667	117.2326	79.4256666667	146.879733333	163.022833333
"EG11272"	33.7013	61.6009666667	33.7013	37.5278333333	57.0344333333
"EG11273"	24.3171333333	126.1186	24.3171333333	17.0782	12.7122333333
"EG11274"	14.6376	317.697	14.6376	2092.49666667	17.6017
"EG11275"	473.62	783.472566667	473.62	1156.1667	440.4103
"EG11276"	20.1511333333	21.0240666667	20.1511333333	6131.3172	2.46246666667
"EG11277"	1111.58423333	1775.01116667	1111.58423333	892.390366667	1277.48466667
"EG11279"	35.0588	112.002833333	35.0588	11.4363666667	19.2229
"EG11280"	428.938166667	716.938733333	428.938166667	329.3752	386.036366667
"EG11281"	45.9274333333	39.0188333333	45.9274333333	31.1994666667	45.3273333333
"EG11282"	1.05816666667	1.23303333333	1.05816666667	1.09016666667	1.58506666667
"EG11283"	0.776066666667	0.7572	0.776066666667	0.8955	0.871066666667
"EG11284"	464.4873	531.301	464.4873	439.065166667	315.748433333
"EG11285"	18.2284333333	24.0536666667	18.2284333333	21.1818333333	25.1502333333
"EG11286"	49.4811	94.7229	49.4811	77.1696333333	87.1938
"EG11287"	5.16116666667	4.29733333333	5.16116666667	9.61756666667	35.0459
"EG11288"	14.4644	8.8351	14.4644	14.9932666667	23.0443666667
"EG11289"	2.6306	3.25463333333	2.6306	6.3622	2.90296666667
"EG11290"	15.8850666667	66.9198333333	15.8850666667	18.7606333333	46.5076
"EG11291"	42.8591666667	37.0205	42.8591666667	37.2545666667	55.9415666667
"EG11292"	3.1788	7.8495	3.1788	8.81446666667	76.1731
"EG11293"	128.399433333	162.343966667	128.399433333	134.037933333	151.589
"EG11294"	170.7151	196.0847	170.7151	135.3307	119.539966667
"EG11295"	60.1958	58.2259666667	60.1958	44.843	40.9366333333
"EG11296"	36.7146	51.4718666667	36.7146	41.7478	21.1230333333
"EG11297"	160.1055	154.732533333	160.1055	170.375566667	104.0316
"EG11298"	78.1477333333	86.5598333333	78.1477333333	46.7637333333	58.5093
"EG11299"	76.5267	85.3212	76.5267	56.1217	62.9334666667
"EG11300"	4.47883333333	5.48873333333	4.47883333333	8.00956666667	15.0564
"EG11301"	7.71933333333	10.8235666667	7.71933333333	13.1535	25.6872
"EG11302"	11.3626666667	10.7661666667	11.3626666667	14.8402666667	20.8430333333
"EG11303"	0.643466666667	1.4023	0.643466666667	2.1409	2.40736666667
"EG11304"	1.54956666667	2.05713333333	1.54956666667	2.4878	6.68943333333
"EG11305"	91.6505666667	131.879433333	91.6505666667	80.0144	249.914933333
"EG11306"	311.892966667	94.3667333333	311.892966667	94.667	344.250633333
"EG11309"	5.53096666667	8.0551	5.53096666667	18.0832333333	25.1263333333
"EG11310"	0.877133333333	1.42926666667	0.877133333333	1.39973333333	1.28273333333
"EG11311"	230.1022	499.0696	230.1022	142.6895	55.5116666667
"EG11312"	99.7629666667	65.9311	99.7629666667	49.6967666667	35.9873666667
"EG11313"	2.12276666667	2.2433	2.12276666667	3.00836666667	4.24533333333
"EG11314"	182.4861	251.966066667	182.4861	179.911166667	84.7354
"EG11315"	32.2901	24.5944333333	32.2901	34.7673666667	76.3023
"EG11316"	5.8547	7.75003333333	5.8547	6.11866666667	5.72853333333
"EG11317"	390.0159	307.6932	390.0159	334.8442	290.243466667
"EG11318"	799.187766667	716.4763	799.187766667	634.9568	539.861133333
"EG11319"	143.7949	128.491433333	143.7949	165.149266667	224.772333333
"EG11320"	93.2150333333	78.4274666667	93.2150333333	89.7505666667	126.057433333
"EG11321"	74.9081666667	64.9816333333	74.9081666667	68.8106	98.8829
"EG11322"	302.6753	318.7145	302.6753	257.202033333	224.6732
"EG11323"	302.6513	219.258466667	302.6513	183.835066667	206.8129
"EG11324"	61.1764666667	58.3335666667	61.1764666667	68.4722333333	76.7529333333
"EG11325"	28.3816333333	62.0202333333	28.3816333333	38.3004	123.548066667
"EG11326"	379.1756	200.994	379.1756	31.3602333333	37.2206
"EG11327"	169.706133333	144.550733333	169.706133333	9.49793333333	9.48
"EG11328"	276.4747	242.518033333	276.4747	135.781633333	140.584466667
"EG11329"	3.2988	17.3838666667	3.2988	49.5204	116.8222
"EG11330"	1.09503333333	5.01836666667	1.09503333333	10.8324666667	25.8551666667
"EG11331"	163.1347	123.4223	163.1347	84.5388	132.8754
"EG11332"	533.408566667	487.449566667	533.408566667	61.4761333333	28.1439333333
"EG11333"	42.3092333333	50.1349333333	42.3092333333	52.8878333333	51.6745333333
"EG11334"	4.1993	3.56266666667	4.1993	3.75223333333	4.0499
"EG11335"	42.4383333333	50.8837666667	42.4383333333	42.9680333333	60.8633
"EG11336"	5.53566666667	3.4374	5.53566666667	2.12796666667	2.32106666667
"EG11337"	34.3396333333	218.083566667	34.3396333333	32.5381	28.5212333333
"EG11338"	39.8405333333	157.715333333	39.8405333333	197.3111	965.226066667
"EG11339"	45.0184333333	48.9688	45.0184333333	50.2064	50.4640333333
"EG11340"	44.1076	40.0658	44.1076	42.804	35.9997
"EG11341"	43.8248	51.7913666667	43.8248	52.1711666667	61.2020666667
"EG11342"	20.3369666667	12.9720666667	20.3369666667	14.5485333333	21.9783666667
"EG11343"	6.00213333333	5.2566	6.00213333333	3.87333333333	6.0932
"EG11344"	74.9265333333	157.5493	74.9265333333	77.9114	68.2403333333
"EG11345"	72.0889333333	138.983733333	72.0889333333	79.8265	52.9324333333
"EG11346"	97.6802	146.8634	97.6802	157.676266667	5.07396666667
"EG11347"	189.841	214.5275	189.841	274.115966667	6.3773
"EG11350"	18.3339666667	16.2856666667	18.3339666667	14.9707666667	6.11743333333
"EG11351"	30.0044666667	32.2488	30.0044666667	37.1286	28.6621
"EG11352"	32.1090333333	32.4477666667	32.1090333333	35.4142666667	25.872
"EG11353"	21.7243	21.3822	21.7243	25.3570333333	17.4407666667
"EG11354"	29.6165	41.1747666667	29.6165	28.1524333333	11.6414
"EG11355"	970.035033333	770.978033333	970.035033333	1384.98586667	210.519166667
"EG11356"	763.8721	666.402233333	763.8721	958.398166667	164.049566667
"EG11357"	18.4228	12.0954333333	18.4228	7.78	11.1401
"EG11358"	109.4272	158.2195	109.4272	121.934033333	67.6378
"EG11359"	18.1278333333	11.5116666667	18.1278333333	6.3978	19.0417333333
"EG11360"	89.4405333333	223.004033333	89.4405333333	148.486166667	65.6695666667
"EG11361"	40.8849333333	44.4101333333	40.8849333333	44.7693	38.2934
"EG11362"	11.5308	21.1319	11.5308	15.9672	17.0493333333
"EG11363"	35.9757666667	33.9153333333	35.9757666667	29.1242333333	50.7342
"EG11364"	0.771566666667	0.7957	0.771566666667	1.25003333333	0.630033333333
"EG11366"	244.848066667	165.364233333	244.848066667	174.926366667	306.447333333
"EG11367"	18.2242666667	20.1698333333	18.2242666667	13.0031666667	13.3148666667
"EG11368"	51.9367	44.6092333333	51.9367	46.1891	95.6142666667
"EG11369"	84.7584	74.6568	84.7584	72.0907	75.7457666667
"EG11370"	35.5628333333	28.2030333333	35.5628333333	36.1135666667	47.1647666667
"EG11371"	51.8113333333	29.8128	51.8113333333	38.7513	81.7049666667
"EG11372"	25.4423666667	29.0752666667	25.4423666667	15.6786666667	28.0961
"EG11373"	6.017	9.3919	6.017	5.1324	5.1424
"EG11374"	36.8156333333	73.2898333333	36.8156333333	46.8619666667	22.4857
"EG11375"	252.954066667	915.341766667	252.954066667	299.335866667	727.115766667
"EG11376"	52.505	53.6157	52.505	46.8435333333	50.8287666667
"EG11377"	68.4311	74.7770333333	68.4311	61.5202333333	59.5036
"EG11378"	196.8468	250.597966667	196.8468	500.0481	708.6538
"EG11379"	4.36363333333	4.72096666667	4.36363333333	4.6732	77.7563
"EG11380"	3.01283333333	3.27806666667	3.01283333333	3.1056	85.4272333333
"EG11381"	36.5493333333	34.4454	36.5493333333	67.3401666667	194.356266667
"EG11383"	47.6340666667	27.9075	47.6340666667	71.9185333333	72.7942333333
"EG11384"	3325.4252	3520.94493333	3325.4252	5347.14336667	3241.50843333
"EG11385"	123.525433333	96.8930333333	123.525433333	177.506	129.153933333
"EG11386"	6.37736666667	7.274	6.37736666667	6.06183333333	13.1365
"EG11387"	44.7651	72.2662	44.7651	74.4515333333	179.7053
"EG11388"	521.958233333	450.216266667	521.958233333	761.885466667	180.646366667
"EG11389"	295.257266667	276.574133333	295.257266667	424.3591	107.639666667
"EG11390"	1823.4648	1105.468	1823.4648	2025.1118	1954.584
"EG11391"	48.019	216.0886	48.019	207.754366667	3222.40326667
"EG11392"	62.9392666667	60.5535333333	62.9392666667	54.0368666667	38.7656
"EG11393"	47.7091333333	90.3737333333	47.7091333333	78.7287333333	57.8506333333
"EG11394"	158.5849	121.6178	158.5849	164.005066667	87.5650333333
"EG11395"	128.763033333	105.181	128.763033333	146.264733333	99.7994333333
"EG11396"	109.042433333	91.9395666667	109.042433333	93.6235333333	105.775266667
"EG11398"	134.0436	233.6328	134.0436	86.2601333333	2805.66496667
"EG11399"	65.5253	105.143233333	65.5253	35.9778	1622.3896
"EG11400"	1.88186666667	3.60746666667	1.88186666667	1.117	50.5443666667
"EG11401"	16.8063333333	31.0291666667	16.8063333333	36.8126	199.621033333
"EG11402"	2.45066666667	2.56176666667	2.45066666667	5.42413333333	1.677
"EG11403"	47.7587666667	61.8002333333	47.7587666667	63.8757	86.8219333333
"EG11404"	113.3775	125.336866667	113.3775	95.2977	60.0743
"EG11405"	27.5523333333	22.3804	27.5523333333	23.8786333333	19.4159
"EG11406"	125.9807	104.136633333	125.9807	134.7708	145.6903
"EG11407"	87.5657	20.0714666667	87.5657	531.907266667	498.6692
"EG11408"	59.7722666667	16.6888333333	59.7722666667	349.818466667	274.915833333
"EG11409"	20.4515666667	35.0150666667	20.4515666667	21.1071	20.4632333333
"EG11410"	151.576333333	153.036766667	151.576333333	155.9518	276.972333333
"EG11411"	40.6587333333	42.2050333333	40.6587333333	45.1114666667	48.8663666667
"EG11412"	55.7936	94.0666	55.7936	69.1429333333	73.3995333333
"EG11413"	145.8547	165.947	145.8547	143.4599	107.195666667
"EG11414"	49.5136666667	81.6225666667	49.5136666667	40.5035	31.2476666667
"EG11415"	218.307966667	617.142666667	218.307966667	622.468266667	9160.58913333
"EG11417"	20.6849666667	7.94073333333	20.6849666667	11.3445333333	92.2163666667
"EG11418"	115.9517	122.239	115.9517	146.551066667	113.457866667
"EG11419"	46.2606333333	51.8145	46.2606333333	37.2398666667	44.8568666667
"EG11421"	10.2775333333	10.1526666667	10.2775333333	10.6841	8.4714
"EG11422"	25.1018666667	26.7323	25.1018666667	14.2808	25.1639333333
"EG11423"	24.2757333333	24.8780666667	24.2757333333	27.1117333333	13.9089
"EG11424"	58.3547666667	57.5675333333	58.3547666667	34.0770333333	24.3787666667
"EG11425"	23.7902333333	24.8738666667	23.7902333333	27.5646	18.8131
"EG11426"	12.1267666667	10.9142333333	12.1267666667	11.6989666667	9.38923333333
"EG11427"	250.272533333	245.220433333	250.272533333	278.949566667	166.588833333
"EG11428"	169.983166667	172.312366667	169.983166667	227.1393	187.9818
"EG11429"	18.8961333333	16.8776333333	18.8961333333	11.8373333333	11.2434
"EG11430"	77.6477666667	81.412	77.6477666667	83.086	134.840266667
"EG11431"	90.0724333333	48.6405	90.0724333333	67.3793333333	37.1289
"EG11432"	45.9257333333	31.0492333333	45.9257333333	34.6009666667	21.2142333333
"EG11433"	83.2773333333	83.9646666667	83.2773333333	140.664	198.625666667
"EG11434"	42.1137333333	49.4568	42.1137333333	32.0093666667	28.9469666667
"EG11435"	10.0146666667	21.3283	10.0146666667	9.308	9.87433333333
"EG11436"	4.48093333333	10.5717	4.48093333333	13.6547	78.9345
"EG11437"	124.771833333	217.750766667	124.771833333	121.683833333	101.7076
"EG11438"	53.9381333333	89.8440666667	53.9381333333	85.3282666667	130.129066667
"EG11439"	19.7895666667	21.6605666667	19.7895666667	13.8682	13.3327
"EG11440"	331.1113	276.162233333	331.1113	230.239833333	392.233566667
"EG11441"	68.8883333333	60.7543333333	68.8883333333	95.0983	214.3473
"EG11442"	96.7619333333	79.2213666667	96.7619333333	1057.15496667	834.660766667
"EG11443"	273.169933333	205.099033333	273.169933333	192.5775	294.412466667
"EG11444"	3.06866666667	2.1149	3.06866666667	2.3688	2.80933333333
"EG11445"	1.5211	1.87316666667	1.5211	1.95256666667	2.40786666667
"EG11447"	1215.24323333	1114.14353333	1215.24323333	1193.008	2498.6124
"EG11448"	6.48223333333	36.3487	6.48223333333	61.2642333333	19.0451666667
"EG11449"	33.2045666667	23.9819666667	33.2045666667	22.8609	47.4972333333
"EG11450"	358.4835	238.163833333	358.4835	240.8547	161.8857
"EG11451"	53.3721666667	58.9778666667	53.3721666667	37.7043333333	34.5452666667
"EG11452"	60.362	53.8527333333	60.362	32.6812	28.9901666667
"EG11453"	86.9564666667	54.1601333333	86.9564666667	36.4170333333	27.6515333333
"EG11454"	58.9286	42.2786666667	58.9286	26.8382333333	31.8851
"EG11455"	40.4953	30.5200666667	40.4953	20.8644666667	20.4213
"EG11456"	52.482	35.4776666667	52.482	31.4889666667	41.0883
"EG11457"	13.9562333333	11.5022666667	13.9562333333	9.01113333333	7.68483333333
"EG11458"	29.2190333333	22.4711666667	29.2190333333	19.3994666667	18.6035666667
"EG11459"	85.1464333333	63.6459	85.1464333333	27.8345333333	42.0397333333
"EG11460"	7.48303333333	7.3701	7.48303333333	6.52676666667	7.9133
"EG11462"	6.40753333333	5.06346666667	6.40753333333	3.86266666667	3.90506666667
"EG11463"	35.2895666667	28.2653	35.2895666667	32.9419666667	26.4356333333
"EG11464"	4.5998	5.465	4.5998	4.98566666667	2.50566666667
"EG11465"	0.645733333333	0.6785	0.645733333333	0.8189	0.1784
"EG11466"	11.8787	18.3937	11.8787	13.0863666667	12.4131333333
"EG11467"	14.4689	61.3943666667	14.4689	46.1837666667	119.818233333
"EG11468"	40.9297	59.1951666667	40.9297	41.4310333333	97.7734666667
"EG11469"	22.3430333333	35.5217	22.3430333333	20.3599666667	35.0471
"EG11470"	43.5075	46.3089333333	43.5075	37.0554333333	53.9768333333
"EG11471"	34.2492333333	22.5412	34.2492333333	26.8823	51.4082333333
"EG11472"	20.6323333333	12.4152666667	20.6323333333	14.8753333333	8.64733333333
"EG11473"	142.959833333	125.607533333	142.959833333	105.467633333	118.997366667
"EG11474"	43.4907333333	38.1953	43.4907333333	32.5478333333	40.447
"EG11476"	61.0441	47.4311	61.0441	35.8619333333	27.5309666667
"EG11479"	76.1086	84.8781	76.1086	49.789	65.3684666667
"EG11481"	12.9889666667	20.4174	12.9889666667	10.9421333333	9.46746666667
"EG11484"	59.8769666667	48.2758666667	59.8769666667	52.8801666667	57.2797
"EG11485"	51.7011333333	50.2772666667	51.7011333333	43.3316666667	62.2344333333
"EG11486"	29.0057	22.8261333333	29.0057	14.0088	17.872
"EG11487"	88.8979	116.4493	88.8979	95.4036666667	188.181733333
"EG11488"	14.8231666667	14.3501333333	14.8231666667	18.1984666667	34.5017666667
"EG11489"	6.22556666667	9.7516	6.22556666667	20.3823	24.7576
"EG11490"	5.98506666667	15.6546	5.98506666667	5.67226666667	232.299266667
"EG11491"	10.3229666667	7.70643333333	10.3229666667	6.04933333333	6.41606666667
"EG11492"	40.7885333333	35.2264666667	40.7885333333	66.435	231.630433333
"EG11493"	15.1342333333	19.5457	15.1342333333	16.7702	29.5515333333
