"Gene"	"M9 Glucose minus AAs"
"EG11131"	632.7616667
"EG11132"	1352.196667
"EG11133"	636.6263333
"EG11134"	1615.076667
"EG11135"	852.8126667
"EG11136"	542.8156667
"EG11137"	2302.566667
"EG11138"	1827.966667
"EG11139"	827.883
"EG11140"	1925.783333
"EG11141"	1155.61
"EG11142"	388.095
"EG11143"	1304.913333
"EG11144"	1397.74
"EG11145"	312.2793333
"EG11146"	253.467
"EG11147"	926.0966667
"EG11149"	2887.043333
"EG11150"	2689.04
"EG11151"	3271.67
"EG11152"	489.2693333
"EG11153"	6614.303333
"EG11154"	445.073
"EG11155"	97.89896667
"EG11156"	668.4766667
"EG11157"	872.189
"EG11158"	423.4006667
"EG11159"	361.386
"EG11160"	2384.793333
"EG11161"	254.1553333
"EG11162"	518.066
"EG11163"	447.7743333
"EG11164"	1645.183333
"EG11165"	1046.608
"EG11166"	74.60633333
"EG11167"	727.2673333
"EG11168"	238.5233333
"EG11169"	196.7956667
"EG11171"	1818.346667
"EG11172"	93.8183
"EG11173"	288.0336667
"EG11174"	54.64213333
"EG11175"	391.9456667
"EG11176"	592.4996667
"EG11177"	1462.74
"EG11178"	1281.06
"EG11179"	2567.253333
"EG11180"	2910.32
"EG11181"	728.0603333
"EG11182"	1624.34
"EG11183"	1806.21
"EG11184"	642.7383333
"EG11186"	74.3658
"EG11187"	194.9723333
"EG11188"	257.5106667
"EG11189"	1025.318333
"EG11190"	692.889
"EG11191"	973.7453333
"EG11192"	1461.69
"EG11193"	342.7613333
"EG11194"	966.5113333
"EG11195"	959.4773333
"EG11196"	972.234
"EG11197"	879.51
"EG11198"	2915.92
"EG11199"	2048.486667
"EG11201"	1118.62
"EG11202"	1012.437
"EG11203"	1312.063333
"EG11204"	816.2953333
"EG11205"	942.0323333
"EG11206"	82.1992
"EG11207"	228.3773333
"EG11208"	66.2378
"EG11209"	432.2093333
"EG11210"	117.7283333
"EG11211"	423.6756667
"EG11212"	831.9143333
"EG11213"	589.534
"EG11214"	705.8113333
"EG11215"	113.654
"EG11217"	1246.8
"EG11218"	314.481
"EG11219"	676.3793333
"EG11221"	1963.01
"EG11222"	336.6063333
"EG11223"	1570.81
"EG11224"	27.32
"EG11225"	1006.891
"EG11226"	3956.236667
"EG11227"	287.3116667
"EG11228"	547.6096667
"EG11229"	90.93753333
"EG11230"	135.4693333
"EG11231"	5123.736667
"EG11232"	7614.616667
"EG11233"	497.0513333
"EG11234"	139.8636667
"EG11235"	457.3773333
"EG11236"	469.2753333
"EG11237"	184.3703333
"EG11238"	820.0433333
"EG11239"	680.6333333
"EG11241"	1398.73
"EG11242"	776.3573333
"EG11244"	1494.29
"EG11245"	234.5786667
"EG11246"	1575.38
"EG11247"	1093.506667
"EG11249"	1061.68
"EG11250"	361.6686667
"EG11251"	1567.656667
"EG11252"	2336.123333
"EG11253"	1072.306667
"EG11254"	1689.206667
"EG11255"	2059.173333
"EG11256"	1576.046667
"EG11257"	177.187
"EG11258"	1882.14
"EG11259"	1656.386667
"EG11260"	273.5926667
"EG11261"	1510.566667
"EG11262"	417.456
"EG11263"	304.393
"EG11265"	3360.863333
"EG11266"	1005.98436385
"EG11267"	13.56723333
"EG11268"	1284.17
"EG11269"	3497.823333
"EG11270"	5509.206667
"EG11271"	205.442
"EG11272"	127.5081
"EG11273"	0.0
"EG11274"	2144.183333
"EG11275"	4606.043333
"EG11276"	158.1183333
"EG11277"	3032.01
"EG11279"	2235.52
"EG11280"	1641.06
"EG11281"	586.5956667
"EG11282"	455.6376667
"EG11283"	808.8623333
"EG11284"	3217.18
"EG11285"	905.14
"EG11286"	1855.996667
"EG11287"	176.365
"EG11288"	997.753
"EG11289"	190.9826667
"EG11290"	315.225
"EG11291"	729.8786667
"EG11292"	1367.973333
"EG11293"	1718.18
"EG11294"	4531.443333
"EG11295"	763.7926667
"EG11296"	952.656
"EG11297"	1570.673333
"EG11298"	1085.506667
"EG11299"	734.6513333
"EG11300"	110.2453333
"EG11301"	242.3826667
"EG11302"	225.9293333
"EG11303"	95.2711
"EG11304"	71.41806667
"EG11305"	1750.486667
"EG11306"	1156.586667
"EG11309"	624.248
"EG11310"	668.092
"EG11311"	2519.033333
"EG11312"	104.977
"EG11313"	419.5083333
"EG11314"	2911.783333
"EG11315"	673.068
"EG11316"	289.6356667
"EG11317"	3554.68
"EG11318"	4712.276667
"EG11319"	1499.81
"EG11320"	1783.63
"EG11321"	1304.05
"EG11322"	2657.96
"EG11323"	2495.53
"EG11324"	704.811
"EG11325"	1052.466333
"EG11326"	3303.296667
"EG11327"	3134.196667
"EG11328"	1455.533333
"EG11329"	1126.574667
"EG11330"	402.4346667
"EG11331"	1028.313333
"EG11332"	3593.966667
"EG11333"	582.3316667
"EG11334"	33.83193333
"EG11335"	1019.717667
"EG11336"	199.9896667
"EG11337"	1559.076667
"EG11338"	4520.99
"EG11339"	844.1196667
"EG11340"	404.265
"EG11341"	664.692
"EG11342"	147.848
"EG11343"	184.9043333
"EG11344"	1764.026667
"EG11345"	1947.81
"EG11346"	149.6056667
"EG11347"	1137.186667
"EG11350"	1005.98436385
"EG11351"	414.9883333
"EG11352"	632.3543333
"EG11353"	588.369
"EG11354"	856.8613333
"EG11355"	84.7959
"EG11356"	258.2096667
"EG11357"	274.32
"EG11358"	1061.235
"EG11359"	148.888
"EG11360"	824.8693333
"EG11361"	588.581
"EG11362"	247.7986667
"EG11363"	800.594
"EG11364"	56.31373333
"EG11366"	1017.585333
"EG11367"	362.5686667
"EG11368"	1476.216667
"EG11369"	1235.876667
"EG11370"	725.891
"EG11371"	491.11
"EG11372"	757.552
"EG11373"	94.07256667
"EG11374"	702.1116667
"EG11375"	3214.933333
"EG11376"	834.8383333
"EG11377"	796.9443333
"EG11378"	1078.976667
"EG11379"	60.13463333
"EG11380"	643.9796667
"EG11381"	1466.623333
"EG11383"	602.8496667
"EG11384"	6256.41
"EG11385"	1680.963333
"EG11386"	1005.98436385
"EG11387"	1133.78
"EG11388"	291.3756667
"EG11389"	266.1663333
"EG11390"	5433.646667
"EG11391"	3590.04
"EG11392"	893.713
"EG11393"	748.2096667
"EG11394"	1515.34
"EG11395"	935.046
"EG11396"	1368.566667
"EG11398"	5406.203333
"EG11399"	4804.64
"EG11400"	253.407
"EG11401"	876.5473333
"EG11402"	1112.2
"EG11403"	767.3276667
"EG11404"	1331.193333
"EG11405"	610.8213333
"EG11406"	940.9006667
"EG11407"	611.8163333
"EG11408"	355.1743333
"EG11409"	730.962
"EG11410"	1573.01
"EG11411"	1005.316333
"EG11412"	1375.183333
"EG11413"	1757.163333
"EG11414"	1376.786667
"EG11415"	6343.033333
"EG11417"	493.274
"EG11418"	1061.466667
"EG11419"	201.966
"EG11421"	256.2253333
"EG11422"	639.8226667
"EG11423"	1005.98436385
"EG11424"	1005.98436385
"EG11425"	789.8506667
"EG11426"	1005.98436385
"EG11427"	2377.75
"EG11428"	715.7546667
"EG11429"	204.1866667
"EG11430"	1392.096667
"EG11431"	446.9636667
"EG11432"	389.7583333
"EG11433"	869.866
"EG11434"	912.4746667
"EG11435"	963.5876667
"EG11436"	1005.98436385
"EG11437"	2498.986667
"EG11438"	803.6056667
"EG11439"	163.1736667
"EG11440"	2218.406667
"EG11441"	815.0346667
"EG11442"	1613.133333
"EG11443"	2092.316667
"EG11444"	223.0933333
"EG11445"	183.1756667
"EG11447"	2312.703333
"EG11448"	586.8323333
"EG11449"	1005.98436385
"EG11450"	1581.533333
"EG11451"	1160.39
"EG11452"	1004.589667
"EG11453"	718.4443333
"EG11454"	709.6306667
"EG11455"	699.4593333
"EG11456"	505.3493333
"EG11457"	563.5526667
"EG11458"	318.057
"EG11459"	1301.596667
"EG11460"	217.4166667
"EG11462"	1005.98436385
"EG11463"	477.116
"EG11464"	36.06496667
"EG11465"	55.8089
"EG11466"	221.5256667
"EG11467"	858.0553333
"EG11468"	288.7786667
"EG11469"	347.0953333
"EG11470"	755.948
"EG11471"	523.8076667
"EG11472"	525.333
"EG11473"	1290.473333
"EG11474"	1060.792667
"EG11476"	727.7093333
"EG11479"	658.03
"EG11481"	1005.98436385
"EG11484"	896.4823333
"EG11485"	1132.883333
"EG11486"	464.913
"EG11487"	1192.986667
"EG11488"	142.64
"EG11489"	313.201
"EG11490"	2394.33
"EG11491"	165.5103333
"EG11492"	1196.62
"EG11493"	473.9773333
"EG11494"	673.0473333
"EG11495"	1603.833333
"EG11496"	168.279
"EG11497"	550.1123333
"EG11498"	91.74866667
"EG11499"	1157.445667
"EG11500"	540.6723333
"EG11501"	75.6659
"EG11502"	1729.826667
"EG11503"	605.9553333
"EG11504"	4705.176667
"EG11505"	1028.274333
"EG11506"	2147.123333
"EG11507"	1915.98
"EG11508"	5934.023333
"EG11509"	13.33601333
"EG11510"	1681.693333
"EG11511"	643.246
"EG11512"	478.1093333
"EG11514"	269.2716667
"EG11515"	97.9086
"EG11516"	736.9036667
"EG11517"	841.9706667
"EG11519"	335.5256667
"EG11520"	49.92093333
"EG11521"	749.7546667
"EG11522"	44.63126667
"EG11523"	133.5096667
"EG11524"	35.95676667
"EG11525"	1005.98436385
"EG11526"	1005.98436385
"EG11527"	639.9806667
"EG11528"	2579.76
"EG11529"	1094.093333
"EG11530"	981.675
"EG11531"	1667.896667
"EG11532"	1149.726667
"EG11533"	484.4706667
"EG11534"	987.032
"EG11535"	251.0173333
"EG11536"	402.277
"EG11537"	3376.62
"EG11538"	866.9743333
"EG11539"	3027.98
"EG11540"	2965.426667
"EG11541"	258.4026667
"EG11542"	1197.086667
"EG11543"	1206.33
"EG11544"	1007.833333
"EG11545"	299.9706667
"EG11546"	476.4863333
"EG11547"	690.7026667
"EG11548"	155.6463333
"EG11549"	499.6593333
"EG11551"	316.6026667
"EG11552"	102.4394667
"EG11553"	1426.363333
"EG11554"	3031.59
"EG11555"	349.4263333
"EG11556"	4525.703333
"EG11557"	1209.436667
"EG11558"	335.7956667
"EG11559"	557.8483333
"EG11560"	630.1093333
"EG11561"	82.88843333
"EG11562"	667.6713333
"EG11563"	560.3676667
"EG11564"	232.9003333
"EG11565"	239.4373333
"EG11566"	2314.77
"EG11568"	345.1906667
"EG11569"	1931.743333
"EG11570"	1346.563333
"EG11571"	511.5596667
"EG11572"	600.275
"EG11573"	731.9283333
"EG11574"	1220.47
"EG11575"	2697.743333
"EG11576"	3922.81
"EG11577"	4377.766667
"EG11578"	365.5953333
"EG11579"	268.613
"EG11580"	1069.116667
"EG11581"	2103.123333
"EG11583"	156.273
"EG11585"	2418.396667
"EG11586"	2182.243333
"EG11587"	1565.076667
"EG11589"	2584.5
"EG11590"	1486.666667
"EG11591"	776.878
"EG11592"	1303.076667
"EG11594"	147.921
"EG11595"	1729.843333
"EG11596"	2130.463333
"EG11597"	1988.773333
"EG11598"	1370.25
"EG11599"	117.2563333
"EG11600"	1113.916667
"EG11601"	975.9816667
"EG11602"	1749.41
"EG11603"	1434.363333
"EG11604"	1005.98436385
"EG11605"	2647.903333
"EG11606"	652.167
"EG11607"	1338.41
"EG11608"	1043.076667
"EG11609"	1698.533333
"EG11610"	146.6416667
"EG11611"	102.5095
"EG11612"	1603.82
"EG11613"	253.8983333
"EG11614"	443.221
"EG11615"	471.6903333
"EG11616"	304.6346667
"EG11617"	537.7406667
"EG11618"	592.0716667
"EG11619"	912.1416667
"EG11620"	1962.193333
"EG11621"	1613.98
"EG11622"	180.298
"EG11623"	1289.173333
"EG11624"	1740
"EG11625"	2373.21
"EG11626"	917.2936667
"EG11627"	774.4283333
"EG11628"	2731.51
"EG11629"	1704.86
"EG11630"	592.0886667
"EG11631"	817.6056667
"EG11632"	924.879
"EG11634"	113.4986667
"EG11635"	1005.98436385
"EG11636"	449.045
"EG11637"	393.2376667
"EG11639"	923.6736667
"EG11640"	493.248
"EG11643"	241.1986667
"EG11644"	858.4773333
"EG11645"	256.9533333
"EG11646"	185.4426667
"EG11647"	2050.116667
"EG11648"	358.2573333
"EG11649"	244.5866667
"EG11650"	399.8016667
"EG11651"	201.167
"EG11652"	988.4573333
"EG11653"	1307.476667
"EG11654"	575.5653333
"EG11656"	690.6313333
"EG11657"	594.3976667
"EG11658"	945.0826667
"EG11659"	1912.466667
"EG11660"	2357.45
"EG11661"	752.678
"EG11662"	780.8293333
"EG11663"	3981.426667
"EG11664"	914.9503333
"EG11665"	466.7603333
"EG11666"	2098.59
"EG11667"	284.8193333
"EG11668"	559.2223333
"EG11669"	128.9426667
"EG11670"	720.046
"EG11671"	214.6943333
"EG11672"	167.3713333
"EG11673"	996.8983333
"EG11674"	309.1313333
"EG11675"	2303.57
"EG11676"	2416.813333
"EG11677"	568.5463333
"EG11678"	112.2726333
"EG11679"	1057.38
"EG11680"	1475.316667
"EG11681"	3938.236667
"EG11682"	2317.196667
"EG11683"	73.48573333
"EG11684"	523.2383333
"EG11685"	366.846
"EG11686"	648.2513333
"EG11687"	1098.91
"EG11688"	222.928
"EG11689"	215.351
"EG11690"	260.4646667
"EG11691"	520.262
"EG11692"	56.3403
"EG11693"	265.721
"EG11694"	67.0155
"EG11695"	444.6696667
"EG11696"	989.6006667
"EG11697"	293.7513333
"EG11698"	1572.083333
"EG11699"	2530.79
"EG11700"	1425.42
"EG11701"	802.3793333
"EG11702"	1073.096667
"EG11703"	2501.323333
"EG11704"	1984.28
"EG11705"	124.5434333
"EG11706"	172.0576667
"EG11707"	153.371
"EG11708"	256.356
"EG11709"	66.3767
"EG11710"	190.2526667
"EG11711"	92.14816667
"EG11712"	1229.686667
"EG11713"	466.1283333
"EG11714"	161.1926667
"EG11719"	177.2856667
"EG11720"	213.0233333
"EG11721"	108.0727667
"EG11722"	694.6936667
"EG11723"	588.5476667
"EG11724"	599.3413333
"EG11725"	424.7603333
"EG11726"	128.3813667
"EG11727"	282.1493333
"EG11728"	74.0019
"EG11729"	146.6566667
"EG11730"	479.1086667
"EG11731"	475.2726667
"EG11732"	111.26
"EG11733"	623.3333333
"EG11734"	666.93
"EG11735"	611.3683333
"EG11736"	1463.483333
"EG11737"	2228.713333
"EG11738"	1347.64
"EG11739"	293.7573333
"EG11740"	765.506
"EG11741"	89.19066667
"EG11742"	113.6723333
"EG11743"	116.88
"EG11744"	85.14316667
"EG11746"	990.4953333
"EG11747"	2568.376667
"EG11748"	301.4496667
"EG11749"	278.3856667
"EG11750"	154.833
"EG11751"	901.62
"EG11752"	1474.866667
"EG11753"	486.735
"EG11754"	1278.976667
"EG11757"	856.2733333
"EG11758"	1621.053333
"EG11759"	921.616
"EG11760"	134.8923333
"EG11761"	975.904
"EG11762"	694.5643333
"EG11763"	11.87786667
"EG11764"	631.223
"EG11765"	317.2613333
"EG11766"	30.474
"EG11767"	726.7143333
"EG11768"	218.1876667
"EG11769"	176.6073333
"EG11770"	48.0335
"EG11773"	1547.073333
"EG11774"	2539.2
"EG11775"	675.911
"EG11776"	585.7333333
"EG11777"	235.1603333
"EG11778"	147.018
"EG11779"	2163.663333
"EG11780"	333.5273333
"EG11781"	239.823
"EG11782"	1700.133333
"EG11783"	525.802
"EG11784"	1302.092667
"EG11785"	212.11
"EG11786"	782.3086667
"EG11787"	361.546
"EG11788"	506.5176667
"EG11789"	123.5946667
"EG11790"	321.8606667
"EG11791"	32.79736667
"EG11792"	103.0880333
"EG11793"	744.4793333
"EG11794"	778.619
"EG11795"	323.4353333
"EG11796"	417.6486667
"EG11797"	1005.98436385
"EG11798"	171.6383333
"EG11799"	415.3536667
"EG11800"	73.09803333
"EG11801"	164.4263667
"EG11802"	1363.826667
"EG11803"	289.449
"EG11804"	195.129
"EG11805"	359.0406667
"EG11806"	347.5523333
"EG11807"	1998.603333
"EG11808"	1254.376667
"EG11809"	1620.5
"EG11810"	862.219
"EG11811"	429.698
"EG11812"	89.49463333
"EG11814"	762.5613333
"EG11815"	521.7026667
"EG11816"	1479.67
"EG11817"	1097.626667
"EG11819"	1847.87
"EG11820"	1081.316667
"EG11821"	1378.83
"EG11822"	1396.5
"EG11823"	912.3686667
"EG11824"	1769.366667
"EG11825"	315.7856667
"EG11826"	208.6376667
"EG11827"	593.0953333
"EG11828"	313.434
"EG11829"	342.068
"EG11830"	1601.333333
"EG11831"	1126.603333
"EG11832"	167.669
"EG11833"	157.452
"EG11835"	1075.1
"EG11836"	616.8993333
"EG11837"	1757.143333
"EG11838"	87.15196667
"EG11839"	75.83003333
"EG11840"	761.3173333
"EG11841"	49.27793333
"EG11842"	264.1723333
"EG11843"	208.658
"EG11844"	210.7356667
"EG11845"	192.2796667
"EG11846"	501.5786667
"EG11847"	1294.656667
"EG11848"	119.2503333
"EG11849"	377.2803333
"EG11850"	1213.85
"EG11851"	386.5
"EG11852"	1634.433333
"EG11853"	726.792
"EG11854"	113.9496667
"EG11855"	190.546
"EG11856"	951.8103333
"EG11857"	401.1663333
"EG11858"	345.4303333
"EG11859"	747.0563333
"EG11860"	22.0703
"EG11861"	609.98
"EG11862"	154.055
"EG11863"	375.5713333
"EG11864"	221.9203333
"EG11865"	123.0866667
"EG11866"	483.559
"EG11867"	561.2026667
"EG11868"	253.129
"EG11869"	217.393
"EG11870"	399.871
"EG11871"	1994.73
"EG11873"	1347.296667
"EG11874"	581.209
"EG11875"	596.153
"EG11876"	938.8783333
"EG11877"	1008.039
"EG11878"	2357.246667
"EG11879"	1684.896667
"EG11880"	1517.696667
"EG11881"	1585.51
"EG11882"	527.7273333
"EG11883"	450.5463333
"EG11884"	699.9243333
"EG11885"	2307.72
"EG11886"	926.8066667
"EG11887"	594.9146667
"EG11888"	535.6583333
"EG11889"	112.3113
"EG11890"	1096.086667
"EG11891"	1002.608667
"EG11892"	787.5
"EG11893"	1040.59
"EG11894"	1655.056667
"EG11895"	1180.72
"EG11896"	1191.256667
"EG11897"	1848.703333
"EG11899"	195.2683333
"EG11900"	44.8194
"EG11901"	24.28726667
"EG11902"	197.7433333
"EG11903"	222.8826667
"EG11904"	122.039
"EG11905"	122.0383333
"EG11906"	266.6883333
"EG11908"	104.2187667
"EG11909"	101.6799667
"EG11910"	254.4073333
"EG11911"	381.094
"EG11912"	147.245
"EG11913"	215.5003333
"EG11914"	1005.98436385
"EG11915"	643.8373333
"EG11916"	988.4046667
"EG11917"	428.599
"EG11918"	330.9873333
"EG11919"	225.0546667
"EG11920"	117.6956
"EG11921"	476.4546667
"EG11922"	1187.346667
"EG11923"	112.436
"EG11924"	563.2823333
"EG11925"	340.4066667
"EG11926"	316.3556667
"EG11927"	61.9369
"EG11928"	444.9406667
"EG11929"	798.8643333
"EG11930"	24.402
"EG11931"	54.6307
"EG11932"	1600.223333
"EG11933"	454.3683333
"EG11934"	368.968
"EG11935"	982.321
"EG11936"	780.7403333
"EG11937"	203.7576667
"EG11938"	139.6233333
"EG11939"	1142.106
"EG11940"	760.6323333
"EG11941"	4.4962
"EG11942"	504.0476667
"EG11943"	234.6583333
"EG11945"	59.1352
"EG11946"	85.9939
"EG11947"	1222.123333
"EG11948"	271.54
"EG11949"	265.2723333
"EG11950"	631.1593333
"EG11951"	321.2096667
"EG11952"	1005.98436385
"EG11953"	1005.98436385
"EG11954"	1005.98436385
"EG11955"	872.8166667
"EG11956"	470.4086667
"EG11957"	546.603
"EG11958"	106.2317
"EG11959"	191.366
"EG11961"	183.5873333
"EG11962"	470.9366667
"EG11963"	595.362
"EG11964"	1091.796667
"EG11965"	936.3126667
"EG11966"	39.1546
"EG11967"	189.4523333
"EG11969"	723.783
"EG11970"	688.5766667
"EG11971"	1272.36
"EG11972"	222.676
"EG11973"	45.21346667
"EG11974"	656.0686667
"EG11975"	77.98133333
"EG11976"	32.1878
"EG11977"	852.5426667
"EG11978"	2647.863333
"EG11979"	1568.626667
"EG11980"	1262.363333
"EG11981"	1287.87
"EG11982"	695.0933333
"EG11983"	1550.716667
"EG11984"	1524.536667
"EG11985"	1692.64
"EG11986"	2504.14
"EG11987"	297.9376667
"EG11988"	169.3073333
"EG11989"	45.27943333
"EG11990"	26.45853333
"EG11991"	800.5433333
"EG11992"	77.27333333
"EG11995"	71.9126
"EG11998"	187.721
"EG11999"	568.8243333
"EG12002"	651.6683333
"EG12003"	103.7126667
"EG12004"	96.49713333
"EG12005"	217.094
"EG12006"	280.8506667
"EG12007"	398.9693333
"EG12008"	653.9893333
"EG12009"	658.855
"EG12010"	734.453
"EG12011"	643.9846667
"EG12012"	425.065
"EG12013"	430.331
"EG12015"	812.143
"EG12016"	381.6246667
"EG12017"	404.386
"EG12019"	638.8476667
"EG12020"	608.499
"EG12021"	434.0383333
"EG12022"	296.519
"EG12023"	176.002
"EG12024"	205.2036667
"EG12025"	483.687
"EG12026"	1350.09
"EG12027"	596.75
"EG12028"	339.0963333
"EG12029"	218.6196667
"EG12030"	170.9223333
"EG12031"	82.25213333
"EG12032"	1005.98436385
"EG12033"	320.8733333
"EG12034"	351.9196667
"EG12035"	1134.059667
"EG12036"	194.725
"EG12037"	340.142
"EG12038"	173.5616667
"EG12040"	366.9556667
"EG12041"	296.4953333
"EG12042"	1438.093333
"EG12043"	1949.156667
"EG12044"	1162.62
"EG12045"	255.5676667
"EG12048"	887.446
"EG12049"	785.3533333
"EG12051"	823.267
"EG12052"	332.7296667
"EG12053"	565.454
"EG12054"	658.4833333
"EG12055"	173.9336667
"EG12057"	591.7253333
"EG12058"	584.3493333
"EG12059"	331.9453333
"EG12060"	559.0523333
"EG12061"	687.2636667
"EG12062"	523.3763333
"EG12064"	812.5316667
"EG12067"	665.5666667
"EG12068"	187.0443333
"EG12069"	476.007
"EG12070"	950.7983333
"EG12073"	192.608
"EG12075"	270.1976667
"EG12076"	1034.751333
"EG12077"	232.1
"EG12078"	675.5766667
"EG12079"	377.8473333
"EG12080"	111.4907333
"EG12081"	206.708
"EG12082"	3099.016667
"EG12083"	3400.923333
"EG12084"	3144.733333
"EG12086"	4062.75
"EG12087"	2384.923333
"EG12088"	2175.9
"EG12089"	2492.856667
"EG12090"	2112.803333
"EG12091"	1575.193333
"EG12092"	2075.303333
"EG12093"	1386.523333
"EG12094"	371.6596667
"EG12095"	2320.823333
"EG12096"	718.115
"EG12097"	633.1676667
"EG12098"	1316.126667
"EG12099"	2705.966667
"EG12100"	1871.79
"EG12101"	966.6203333
"EG12102"	655.8376667
"EG12103"	1001.473333
"EG12104"	548.473
"EG12105"	732.98
"EG12106"	57.9395
"EG12107"	201.437
"EG12108"	336.044
"EG12110"	408.7703333
"EG12111"	6321.203333
"EG12112"	38.40906667
"EG12113"	326.706
"EG12114"	990.4153333
"EG12115"	336.831
"EG12116"	130.86
"EG12117"	5308.186667
"EG12119"	1299.283333
"EG12120"	1047.433333
"EG12121"	1669.423333
"EG12122"	247.473
"EG12123"	840.5176667
"EG12124"	3773.076667
"EG12125"	1489.11
"EG12127"	387.371
"EG12128"	1305.89
"EG12129"	1475.59
"EG12130"	2037.413333
"EG12131"	1664.34
"EG12132"	4066.05
"EG12133"	778.6756667
"EG12134"	261.7876667
"EG12136"	238.6423333
"EG12137"	1180.786667
"EG12138"	491.758
"EG12139"	1320.806667
"EG12140"	450.1643333
"EG12141"	505.4703333
"EG12142"	427.0163333
"EG12143"	573.846
"EG12144"	1134.97
"EG12146"	1005.98436385
"EG12147"	848.0346667
"EG12148"	406.172
"EG12150"	949.8996667
"EG12151"	831.782
"EG12152"	58.06596667
"EG12153"	616.399
"EG12154"	29.09553333
"EG12155"	43.13453333
"EG12158"	1343.966667
"EG12159"	1909.18
"EG12161"	280.733
"EG12162"	2059.75
"EG12163"	921.335
"EG12164"	537.665
"EG12165"	1319.573333
"EG12166"	721.862
"EG12167"	1886.623333
"EG12168"	459.3786667
"EG12169"	228.606
"EG12171"	286.7146667
"EG12172"	2073.566667
"EG12173"	108.6701333
"EG12176"	1459.123333
"EG12177"	809.6286667
"EG12178"	705.0233333
"EG12179"	4403.746667
"EG12180"	265.8496667
"EG12181"	3136.696667
"EG12182"	2267.416667
"EG12183"	420.505
"EG12188"	1416.756667
"EG12189"	374.6123333
"EG12190"	441.6173333
"EG12191"	448.193
"EG12192"	489.187
"EG12193"	1786.03
"EG12194"	873.9083333
"EG12195"	129.4883333
"EG12196"	62.26243333
"EG12197"	3564.916667
"EG12198"	337.8583333
"EG12200"	151.6743333
"EG12201"	632.8416667
"EG12202"	285.339
"EG12203"	77.48166667
"EG12204"	6113.256667
"EG12205"	200.3073333
"EG12207"	456.0806667
"EG12208"	885.1833333
"EG12209"	305.3333333
"EG12210"	1319.3
"EG12211"	1005.98436385
"EG12212"	506.5846667
"EG12213"	454.4686667
"EG12214"	496.8066667
"EG12215"	1014.31
"EG12216"	466.8713333
"EG12217"	317.6106667
"EG12219"	332.8636667
"EG12220"	284.783
"EG12221"	557.883
"EG12223"	536.894
"EG12224"	1929.773333
"EG12225"	61.11466667
"EG12226"	36.61753333
"EG12227"	65.83353333
"EG12228"	136.0323333
"EG12229"	404.025
"EG12230"	1237.17
"EG12231"	511.157
"EG12232"	470.8093333
"EG12233"	1759.89
"EG12234"	619.7263333
"EG12235"	556.7026667
"EG12236"	316.1973333
"EG12237"	302.5133333
"EG12238"	32.609
"EG12240"	393.6446667
"EG12241"	188.6116667
"EG12242"	565.0173333
"EG12243"	1333.2
"EG12244"	611.409
"EG12245"	1315.6
"EG12246"	389.049
"EG12247"	327.1536667
"EG12248"	599.5853333
"EG12249"	1832.186667
"EG12251"	237.403
"EG12252"	292.644
"EG12253"	259.1036667
"EG12254"	590.9763333
"EG12256"	696.5363333
"EG12257"	328.7903333
"EG12258"	192.494
"EG12259"	149.6256667
"EG12260"	443.0003333
"EG12261"	191.2956667
"EG12262"	875.8213333
"EG12263"	573.4063333
"EG12264"	546.9996667
"EG12265"	290.142
"EG12266"	132.1289333
"EG12267"	294.998
"EG12268"	50.04613333
"EG12269"	710.0833333
"EG12270"	676
"EG12271"	445.663
"EG12272"	1159.45
"EG12273"	1273.376667
"EG12274"	108.6756667
"EG12275"	69.43756667
"EG12276"	162.1313333
"EG12277"	515.199
"EG12278"	531.719
"EG12279"	335.382
"EG12280"	35.3247
"EG12281"	109.3721333
"EG12282"	260.396
"EG12283"	113.2826667
"EG12284"	270.67
"EG12285"	179.192
"EG12286"	709.3756667
"EG12287"	346.992
"EG12288"	113.766
"EG12289"	192.5653333
"EG12290"	93.74163333
"EG12291"	50.2332
"EG12292"	812.4093333
"EG12293"	1326.07
"EG12294"	3355.216667
"EG12295"	2559.61
"EG12296"	1728.066667
"EG12297"	698.5133333
"EG12298"	204.4686667
"EG12301"	284.307
"EG12302"	943.0213333
"EG12303"	1081.963333
"EG12304"	380.6156667
"EG12305"	645.0546667
"EG12308"	344.511
"EG12309"	1056.598667
"EG12310"	1261.003333
"EG12311"	1938.473333
"EG12312"	1193.957333
"EG12313"	775.805
"EG12314"	659.5813333
"EG12315"	129.391
"EG12316"	3099.566667
"EG12318"	2136.47
"EG12319"	5210.873333
"EG12320"	1331.456667
"EG12321"	502.2713333
"EG12322"	364.5096667
"EG12323"	1116.396667
"EG12325"	69.14183333
"EG12326"	106.0102
"EG12327"	105.0969333
"EG12328"	417.763
"EG12329"	873.3246667
"EG12330"	572.519
"EG12331"	807.9116667
"EG12332"	1905.746667
"EG12333"	808.2736667
"EG12334"	613.7333333
"EG12335"	333.0763333
"EG12336"	1972.34
"EG12337"	254.7126667
"EG12338"	452.7076667
"EG12339"	369.3313333
"EG12340"	508.6423333
"EG12341"	2229.723333
"EG12342"	369.4543333
"EG12343"	1330.896667
"EG12344"	302.3093333
"EG12345"	1963.466667
"EG12347"	945.614
"EG12352"	1043.066667
"EG12354"	1556.583333
"EG12356"	575.8943333
"EG12357"	516.295
"EG12358"	375.0073333
"EG12359"	52.6208
"EG12360"	389.0506667
"EG12361"	629.3976667
"EG12362"	613.6006667
"EG12363"	125.555
