"Gene"	"M9 Glucose minus AAs"	"N-limited Glucose minus AAs"	"M9 Glucose plus AAs"	"M9 Glycerol plus AAs"	"P-limited Glucose plus AAs"
"EG10613"	8.4468720544	9.09831933729	4.52892120193	15.8910294104	3.22602279957
"EG10614"	1.38076519003	2.56209081091	2.36855659844	1.89606210429	5.48500028107
"EG10615"	5.26425985681	4.15260316589	4.76895430467	2.02250729624	8.62038497458
"EG10616"	3.17492518075	2.55303077994	3.66448498291	4.42423609376	17.330962697
"EG10617"	1.04125288155	1.21479274913	0.195008521181	1022.13856556	1.89213111861
"EG10618"	5.65609226351	7.24229543331	11.1301270255	7.82529638608	2.40481263373
"EG10619"	8.095814988	6.88049725698	5.0877107121	10.6631898193	14.0231323185
"EG10620"	3.06098959652	6.57232009365	12.4688387175	12.5478067603	11.0446476372
"EG10621"	8.17447333247	8.40599704398	15.516255314	24.4358058808	7.43161466237
"EG10622"	12.8490934859	17.2318559077	12.4298285942	7.37483925723	13.1212886701
"EG10623"	7.64476610041	6.11656217495	4.11471749861	8.53619539842	14.4495212219
"EG10624"	1.32661110478	0.774568983371	4.90050319593	5.7984619797	2.02315202592
"EG10625"	1.91800223497	2.10727829281	3.68590418215	4.30979891217	2.9398915099
"EG10626"	0.0784763021555	0.452284235852	2.60898721793	1.85880001704	2.22773918806
"EG10627"	1.31004161893	2.41817027178	4.08739326752	0.750643066533	2.43387299655
"EG10628"	31.1761815066	27.564365827	10.5829003503	14.1247168702	18.9294567255
"EG10629"	6.83352432351	2.68200780946	7.76295305237	1.63251894119	2.25655365621
"EG10630"	55.9217120953	70.4754105675	77.0692083985	28.0707327801	40.5038738134
"EG10631"	8.48399993537	4.3237166065	5.04636499968	4.57786993371	2.32182862417
"EG10632"	14.0226488098	16.9323647404	4.84029242953	6.55603814993	8.12466413521
"EG10633"	13.7738579174	11.1793562186	3.88572638297	26.679511478	13.6453782516
"EG10634"	9.38064941107	2.95203968526	20.2147942667	22.8246080843	4.21300683954
"EG10635"	4.50072165806	4.40820390446	6.49220454109	25.2857537543	3.30568454686
"EG10636"	21.1391355065	23.819759633	19.185521428	9.98472611759	4.8671897696
"EG10637"	1.07205520847	0.804661413266	0.157288821387	28.683876397	0.244000621584
"EG10638"	0.0958585589988	0.264992811223	3.40115453535	0.781318311147	0.199924344024
"EG10639"	0.40959216708	0.487056393039	0.640241839724	1.37215117243	0.397293040463
"EG10640"	0.679485793327	0.273603307729	1.04005813299	2.17621463172	0.874752610742
"EG10641"	0.471039393257	0.616021720396	0.67523765446	1.39705630166	1.0537157792
"EG10642"	0.302150409565	0.187192263017	2.07254184598	0.360998120955	0.405143336775
"EG10643"	4.36216355302	3.51562760969	4.36380440709	12.485156472	16.4355234161
"EG10644"	0.332913537324	0.286940940497	0.171542919799	0.684173299196	1.17087600254
"EG10645"	0.728036443685	0.210450968161	0.190568369184	0.411127307939	0.80090846127
"EG10646"	2.46851877044	4.1916652884	0.791259327486	4.36068361881	3.43240440556
"EG10647"	0.225106263796	0.373584488436	0.534629987312	0.640155304073	1.78503816859
"EG10648"	0.231917772785	0.349552947825	0.22208237961	0.617141040066	2.6756423478
"EG10649"	20.3854029272	8.90669427285	34.2668786566	3.15577454676	21.5272615979
"EG10650"	169.881267858	188.498293505	34.8374298033	179.267903261	7.06824068799
"EG10651"	12.9587910325	11.0594183645	7.68055101561	17.6574542613	8.65218649071
"EG10652"	3.81866344681	1.66667232632	5.43753004222	4.34422597133	22.0192166303
"EG10653"	0.207342454247	0.379298879513	33.5457119266	0.396308226006	0.851554016686
"EG10654"	1.13772553955	0.687192588241	0.712179698765	1.24494901234	0.476361742796
"EG10655"	0.306990917347	0.799545045635	12.6232052096	1.39689787148	1.01162451697
"EG10656"	4.40886537823	3.40346894212	9.04409400788	5.03622134376	3.64111832592
"EG10657"	30.5555199344	27.4430969158	7.02862334624	354.698432492	338.245909604
"EG10658"	37.326298958	42.9949240991	65.3680500798	51.9830696012	10.0699757608
"EG10659"	72.902641266	38.2654575628	14.7736456233	799.816149064	10.573980995
"EG10660"	10.4440521189	16.7013069313	23.7982389066	21.0715845008	30.294609173
"EG10661"	8.09425747202	3.64388362099	15.8910066145	16.8811678202	23.2186800427
"EG10662"	4.19995909028	4.04164769659	1.60195314018	5.21387532008	1.3840345239
"EG10663"	72.8502172856	68.0514886071	10.3723836317	38.2946466763	24.8206432353
"EG10664"	1.22445374079	0.513370597132	1.18887895235	4.3019568865	1.6910713882
"EG10665"	21.1042810342	11.000398596	66.3900183643	52.0745839771	24.5997310608
"EG10666"	19.0575021179	29.3438490893	49.9707177651	63.6714661004	20.7564361327
"EG10667"	83.2572536037	105.202101059	33.428439316	60.6443984203	10.912911069
"EG10668"	3.05920347858	1.61970818462	1.41525616174	6.80122910387	1.64211672646
"EG10669"	564.383737676	124.292074457	716.536246704	3530.14448109	759.17699286
"EG10670"	353.711999558	239.797205424	139.643825987	2056.82531048	424.850621384
"EG10671"	779.81956574	1471.34490359	342.982660237	1713.22394169	907.452368268
"EG10672"	10.0109267789	4.25189634908	27.5345891941	28.527451466	13.6125699914
"EG10673"	2247.71807003	2341.35531652	1811.41268217	1256.67245619	273.880547739
"EG10674"	340.806292381	524.986592441	134.5164699	34.1879819217	125.734284497
"EG10675"	32.6183749914	47.1282312038	25.4773701571	28.7044312389	20.1908920319
"EG10676"	27.3852974425	72.0748828151	16.7499909774	28.8814512276	33.0929829844
"EG10677"	28.1404031198	80.0898539429	15.0893766797	38.7025305891	42.1176888006
"EG10678"	38.9951840782	102.160537746	25.4734803878	40.705263685	40.2062983996
"EG10679"	7.01569895045	7.9058192835	8.84232015329	17.43899267	218.25214968
"EG10680"	99.3256048778	75.4340873933	16.6224650287	129.784982219	711.815268861
"EG10681"	10.7159844188	8.05911970462	28.9518310431	26.3080233302	13.5642300103
"EG10682"	2.0937668662	2.04714848509	2.5773648015	2.444090132	9.22455046926
"EG10683"	5.52177221944	7.58259545626	6.14966715441	1.15233288738	4.64684727136
"EG10684"	45.9330377877	84.7896869621	248.950456269	138.998729794	123.435085738
"EG10685"	2.03842175796	1.70700656511	4.75613562499	4.81438828652	1.4248947891
"EG10686"	4.81515760317	5.95627569068	2.68419688051	8.19744288239	5.1987479467
"EG10687"	2.51085942325	1.83665883604	3.94390517254	17.076579633	4.3127183821
"EG10688"	7.36888087591	15.2978908904	30.2574714926	23.4553054268	15.158052178
"EG10689"	12.360552499	10.5449465633	8.3877936509	2.98555710435	3.46493311768
"EG10690"	25.289327337	28.3324589233	9.302045042	32.2289353038	13.3198693903
"EG10691"	4.44272060041	2.95626174078	2.7165544212	22.8347956744	16.7444172058
"EG10693"	8.50032448087	9.58842424437	20.2837505936	33.1457395911	17.5498722062
"EG10694"	9.11937898105	6.38466759223	6.80840927555	27.3616913352	34.7849424522
"EG10695"	38.7574890514	27.7393031432	25.0156582398	11.7695079491	28.2496635494
"EG10696"	29.6073558273	24.8748867975	16.2541067866	28.144759425	28.241553484
"EG10697"	5.79023888482	4.58135432814	25.9479765744	82.1188704369	12.7078903222
"EG10698"	23.9699732958	16.6527782044	16.9688895473	80.1689850888	5.47389068336
"EG10699"	21.1685450107	21.2856919235	142.855151544	66.6993952993	62.7418811912
"EG10700"	1.20336925477	1.38210038106	2.01029653119	1.85944679139	21.0376675202
"EG10701"	62.5672368339	85.3450614484	256.574213573	166.509590274	225.318224502
"EG10702"	15.2828950586	16.4646364822	28.3521862532	75.8286106585	72.0838617879
"EG10703"	119.317146273	119.258797039	144.962469398	157.392804924	37.4063047001
"EG10704"	8.9053127628	19.7162289617	39.7033511869	23.4984198252	30.420382412
"EG10705"	5.10913440842	5.41444551301	5.30996388217	6.82482178107	7.55159940167
"EG10706"	5.05079924896	7.68235787308	16.9250104012	15.7783149393	12.5335370391
"EG10707"	94.5510751493	69.7393289515	66.0952004133	26.8705191943	8.03808688205
"EG10708"	7.63302864814	10.6467506472	1.01058705876	5.84394476902	0.274203543619
"EG10709"	56.0905631596	24.1643850409	37.4746199182	44.8539933394	5.48353583952
"EG10710"	44.5476205741	4.03032440423	19.1382285691	16.7776670444	17.4372522246
"EG10711"	7.58261319797	9.37198385242	15.3338078953	4.57045750919	0.903782143735
"EG10712"	6.17167406868	4.25722529394	0.79659554564	5.68417480643	32.0352642218
"EG10713"	0.0904807714379	0.160980619952	0.124280770838	0.653463365461	0.221450227666
"EG10714"	0.175281069524	0.190923335399	0.0971187074324	0.129552782036	0.239617034731
"EG10715"	0.357363964794	0.362531281409	0.0575606057415	0.127477174427	0.120663333287
"EG10716"	0.240629514676	0.36664323713	0.46603429416	0.639424908283	0.319926804129
"EG10717"	0.323658168443	0.335062039032	0.175818457507	0.510731661443	0.450049675036
"EG10718"	0.0896433117044	0.255232567149	0.218543382421	0.173584859171	0.185676035072
"EG10719"	0.205151773085	0.0964026106147	0.0582730069014	0.24777302113	0.243837589391
"EG10720"	0.262451525683	0.227680060611	0.209057416356	0.225415239059	0.258102892919
"EG10721"	0.513106109884	1.15864971842	1.72728513666	1.59880090485	0.339324274601
"EG10722"	0.293047459183	0.168751306168	0.5520816244	0.36641580661	0.196399669042
"EG10723"	0.222886750017	0.447768098462	0.599703334992	1.97918729112	0.634086542464
"EG10724"	1.24655101112	1.17918674235	2.79370574208	5.06974831854	6.42842863563
"EG10725"	0.511657271358	1.21178420659	0.587091963268	2.12054610262	1.10511701341
"EG10727"	3.19796125889	5.82068201244	1.87894751479	7.76187981935	5.00005570502
"EG10728"	6.74548855236	4.65129787945	1.74391405847	20.5865706863	7.35079350161
"EG10729"	0.555883872765	0.852496037136	0.851673073035	0.192809811299	0.20684902707
"EG10730"	1.04187641782	1.07389123751	1.08026682506	2.90383091335	1.39312991976
"EG10731"	28.3072076497	25.3939791717	4.73809067558	87.3961181541	16.5664035428
"EG10732"	11.5438970657	12.6374582026	5.02930919445	9.3207051956	4.99554588909
"EG10733"	1.08548183925	0.753758431683	0.926181618259	4.37658520919	2.64614176176
"EG10734"	11.668173645	7.65177226813	4.01842201036	61.8248124099	19.6942520016
"EG10735"	6.56626348263	7.01911727665	4.48097106589	22.4406182817	3.03394200999
"EG10736"	3.47343047145	4.64957102215	0.588625543109	0.138731623408	34.6491698005
"EG10737"	0.0809446106915	0.274538600807	0.184548430861	0.438690190605	0.157958887056
"EG10738"	3.71569855478	1.1778969239	3.57181795869	4.58104185966	4.78207186723
"EG10739"	7.47702706428	5.07212294442	8.42015426541	16.1882932545	7.03715988331
"EG10740"	6.54323900628	5.61566145199	5.25712878892	16.4303579652	7.99891361394
"EG10741"	9.44768991465	7.35306153857	12.5339181956	13.2833086693	9.01363962522
"EG10742"	5.43594763067	1.46729245892	33.2490426167	26.3761909458	11.0161807512
"EG10743"	68.9076625897	75.0663301362	23.5539610945	62.5847118114	92.0604513093
"EG10744"	137.180789605	127.356397029	0.77611900505	23.9659028147	48.6001955232
"EG10745"	115.90223665	96.208412123	11.224646522	29.9668795828	32.9632512735
"EG10746"	14.4038203613	14.3522267071	6.10959328679	8.13489570677	5.3982260012
"EG10747"	0.871097728922	0.226235150526	1.39679114521	1.37822171414	3.62646882932
"EG10748"	2.3557410575	4.27820478978	0.178082742941	3.04722372059	0.571640309402
"EG10749"	6.08566989438	4.67922633064	8.85119128498	17.5840158351	3.04886128634
"EG10750"	3.5550377382	4.66346425025	3.59802471781	8.33630626177	1.57061109869
"EG10751"	23.9255058539	33.2109856698	79.5032481023	23.6224887278	3.56444778753
"EG10752"	48.7836575025	44.4317438371	13.0248070521	33.4613948404	30.2183093892
"EG10753"	0.341959705229	0.317884523058	0.809461938574	2.85213143631	2.44205449229
"EG10754"	24.5026375037	33.2554330813	4.1021976797	14.8569225303	143.82150554
"EG10755"	54.2931223781	0.793942984939	93.9708115989	189.741395814	43.5381029859
"EG10756"	44.0513352437	30.8658146483	31.0352908745	43.4191314753	50.7124466679
"EG10757"	4.48583624014	5.58819712638	2.74422371598	33.3554387904	3.2355930528
"EG10758"	91.3022481484	81.4098169367	26.9289102879	18.6728991319	59.593716216
"EG10759"	7.05049854218	5.65088570255	27.0212092794	5.55122909754	9.95735943779
"EG10760"	6.63518207964	10.2996016643	12.8230270351	37.1896654504	17.4757365255
"EG10761"	4.59117188417	9.16231027853	3.78972533174	4.85997022247	7.4400189256
"EG10762"	15.0818865826	33.3161699274	71.682239731	73.0620333061	7.07793321599
"EG10763"	2.79380086322	3.64805757676	1.38792795562	1.91978291221	0.921903771189
"EG10764"	638.982345398	694.333766911	169.978851414	453.211998157	35.5369408927
"EG10765"	3.41348475462	4.49585671035	6.05360187106	11.4278827861	5.29074780568
"EG10766"	416.416644918	491.034189826	409.708998235	255.483784792	104.611065621
"EG10767"	11.0552389938	9.52124430961	8.84529209486	15.5059773549	10.9254375734
"EG10768"	12.265241723	1.47211508042	13.1627446098	27.1893013612	14.963512008
"EG10769"	5.12470143651	8.34134377743	6.75088450896	6.60535490669	5.52576886686
"EG10770"	39.4008570648	53.1439368498	19.7620271551	42.7916193946	17.4239900494
"EG10771"	18.4564713107	19.1023322158	3.71282041446	5.28091610329	3.60232254293
"EG10772"	3.90859393133	1.61233269003	6.14974338733	5.54902207871	0.639534645921
"EG10773"	29.3069550046	29.9440255928	11.335260141	24.8572549278	2.82179127919
"EG10774"	87.8772787577	97.5137141943	12.1117838349	126.193174808	42.9017627494
"EG10775"	19.4778584518	20.3252640055	10.6488510142	10.239768105	9.67620945825
"EG10776"	12.3493377264	4.09111744433	3.64512158142	17.1396526993	16.5010405275
"EG10777"	9.12287051993	4.66031122029	11.4047244817	10.5156355492	3.79266667707
"EG10778"	5.22454162997	1.86941056307	0.527698496618	6.85609551494	8.28185199276
"EG10779"	6.46040677692	7.22008550803	2.29001606763	5.55430670411	4.22989636319
"EG10780"	3.35711127211	3.50165108247	7.98162170761	54.8408578057	2.2551556273
"EG10781"	3.48866167463	8.49035010998	0.76011926038	46.7550966326	14.9569003749
"EG10782"	4.56562311629	3.88661790764	1.0318026184	9.42923200072	1.87328012143
"EG10783"	7.73829702282	16.3692356438	8.34733910736	23.4793372277	3.8411717904
"EG10784"	5.20583937132	1.67175179976	2.02381271449	18.3447237129	4.76973110493
"EG10785"	8.05225207897	6.30658304869	2.96184031305	7.92489511876	3.55138982231
"EG10786"	2.04591747879	3.84264956811	1.15941904561	3.32894403878	2.7410657836
"EG10787"	149.612267156	141.320717669	149.332348494	41.8078759236	3.12297005482
"EG10788"	707.260650052	678.893003116	516.787867247	420.150127669	153.196212473
"EG10789"	154.968613559	135.196978517	24.1702934428	51.464773646	135.101389347
"EG10790"	89.9694875786	66.2616685819	175.886756149	436.563690296	87.4840392854
"EG10791"	19.6036151708	43.5102350736	30.343243345	84.1098880545	125.796989525
"EG10792"	19.6566801521	18.671622873	7.11568718279	30.584245822	12.5400361185
"EG10793"	34.1632269524	40.2218410505	13.4465390069	44.1229042458	27.7754952465
"EG10794"	48.587443219	39.8386753126	53.8261802615	47.2591996454	17.5736566543
"EG10795"	11.6347052511	11.4340192426	108.817561381	46.018120537	16.4974276893
"EG10796"	22.2652031879	31.158852922	17.4252771198	41.107469637	18.1916432783
"EG10797"	13.8664663359	18.7484333432	15.602655933	35.6069362065	28.7993978827
"EG10798"	50.8444660924	73.3637412925	14.9990555974	58.5743519847	33.2452095777
"EG10799"	20.195891103	23.1187625863	47.3556598017	55.3962743283	10.4850259334
"EG10800"	6.76513935727	10.0701993282	7.35861737851	30.2896175397	29.4334432957
"EG10801"	1.72841889984	1.15843524204	2.33403037112	176.234853929	0.934442138391
"EG10802"	4.77726946383	7.58914361791	1.88554395953	19.8343565982	1.37655608797
"EG10803"	12.2857038746	11.7362634643	22.0437793657	91.4122080067	7.01411353368
"EG10804"	41.5324688742	35.4569089723	14.1321960503	73.2465534827	110.287386655
"EG10805"	76.9683620004	112.58993223	488.882978375	3.19604832462	24.4633067068
"EG10806"	31.2780068713	49.6797556365	24.2010317124	21.5681258813	33.590731017
"EG10807"	27.2177116373	29.6506522964	5.13409139121	6.86889176432	2.39047754852
"EG10808"	1.67324759774	3.54505463051	0.909357269358	0.443870277596	0.200071462233
"EG10809"	17.4835143882	26.4849020074	8.98629090467	6.76196587613	3.44695806908
"EG10810"	23.6065043271	26.8651396956	38.4076849641	15.3189751669	33.3535662936
"EG10811"	264.132810132	335.927812345	462.74301197	0.453017516218	22.2887167298
"EG10812"	6.69310323343	4.8632040594	11.5628534996	11.0501888219	0.433168585349
"EG10813"	1.01290837361	0.39806836515	0.425481848418	0.712350155003	1.04616006901
"EG10814"	2.48882120759	5.77989575367	8.6181675152	17.4054687424	0.264105452424
"EG10815"	49.3592047848	70.0586203875	107.401230494	276.811585322	3.22292968793
"EG10816"	3.70331131692	1.22891415892	11.8532780151	31.6378732751	0.964659921078
"EG10817"	21.0796838839	33.6389734479	50.9409218343	110.384323873	7.22386404657
"EG10818"	2.12112259507	3.26881633674	5.57309404221	24.6408720749	0.825950254757
"EG10819"	0.336044019934	1.35913045854	0.869142205472	5.00841448598	1.0216233993
"EG10820"	10.2003377122	13.5793584533	2.63003873989	14.88840357	3.40856962718
"EG10821"	39.616913067	28.7812784296	27.9132549149	46.7411548348	19.2151771229
"EG10822"	2.97564121717	1.51603837133	0.614692202109	3.71745256639	0.800228225779
"EG10823"	19.6959408552	16.5609953182	45.7785301121	9.08920448242	2.74621098425
"EG10824"	0.96435332218	0.713514346971	0.681232811404	3.93464983999	2.01753176266
"EG10825"	2.37559874348	3.74106595683	2.34458278378	6.7741068068	2.06464001947
"EG10826"	5.87461680225	4.19132501404	3.66404597315	2.27399944884	1.22947823486
"EG10827"	0.87108428027	0.566235039537	0.583620238968	0.417762719735	0.510190712708
"EG10828"	4.63505043015	3.890463379	11.5315226449	9.90506377785	2.40772066555
"EG10829"	1.87007839675	2.03291004556	3.45429958795	8.5093758974	1.27139450604
"EG10830"	9.74870633948	11.8065598936	15.5118403887	8.19305101677	5.22881998575
"EG10831"	0.289282774	1.45293215717	0.702624197799	3.2932966781	1.10105573126
"EG10832"	4.69640852709	3.37156495167	3.64771596528	8.77605068031	4.2739782666
"EG10833"	4.07580389739	4.56132905084	1.14255321685	8.75251231381	2.04659794049
"EG10834"	30.807093812	19.2349062013	5.81258258981	53.164213835	11.3127013619
"EG10835"	13.5777567282	8.54584083458	10.7495308095	22.9746209983	2.85435722361
"EG10836"	53.7006021846	58.2857448082	33.5809540815	32.8567999358	530.931591929
"EG10837"	1.62118461729	2.92203495245	5.03720463584	0.701738077918	1.90767033403
"EG10838"	18.9468878888	10.4190002001	14.6711919728	44.184319931	32.5537612645
"EG10839"	6.97802711158	4.36707209352	3.76913964498	6.14482682506	6.62398793049
"EG10840"	4.64810929877	3.84998468049	8.60422981	17.4401643315	0.398930608001
"EG10841"	141.728737687	164.938463519	263.525745319	165.737213885	157.432999982
"EG10842"	0.565049487508	0.395744745175	0.259533125696	0.411122735121	0.767970209926
"EG10843"	0.597390851955	0.552761380103	0.296020658063	0.265240438093	0.681231108607
"EG10844"	11.1105553778	27.9970148911	24.2457583141	33.5545129585	57.429905069
"EG10845"	26.6573174277	70.7840600648	119.760424814	98.7888871084	48.3164771629
"EG10846"	0.113992675203	0.0722105947905	0.763517825594	0.446910844949	0.846372053729
"EG10847"	0.213854553377	0.242006308458	0.41383370251	0.111511718368	0.168374354738
"EG10848"	0.193134849263	0.15261326941	0.610270188796	0.82874119201	0.361366605172
"EG10849"	1.43015827912	1.59191469935	0.889391619779	0.837165559094	0.277652810779
"EG10850"	6.04801811257	9.93180053028	7.37707064649	6.93302122479	9.26792968809
"EG10851"	30.7834532538	25.9741270884	14.0665484071	34.5318124231	12.648953501
"EG10852"	1.23739651823	2.78988321679	3.94343604487	3.55081705292	2.20257090086
"EG10853"	9.57780404425	13.8624113387	3.06581809039	6.39628826925	12.4212155605
"EG10854"	7.64485209994	3.37273477512	6.31940209936	13.5232143847	5.2845671122
"EG10855"	0.189886922492	19.3573541142	7.58178641746	22.176361067	29.3931138439
"EG10856"	14.9599006709	24.5509701125	16.719910469	0.760877101333	16.6587920433
"EG10857"	18.7669157467	18.9147776327	7.82828003225	26.6683700425	18.7874145526
"EG10858"	5.5071733067	5.99317172483	1.78573860349	3.65057020067	7.65171354687
"EG10859"	5.30083736813	15.2822631496	17.0293199724	5.60898691595	9.75437767484
"EG10860"	2.22370483953	2.05153278388	3.95616958223	2.02907641387	8.2330212646
"EG10861"	10.5196910479	15.4638173736	3.6891503918	19.5987640376	6.99073007942
"EG10862"	125.516972316	139.974603265	29.2954795436	153.720145334	3.15758103987
"EG10863"	8.86096755891	13.5807101572	6.59871241557	11.4584982133	3.16219980762
"EG10864"	985.954313781	1049.74155199	1031.01479481	641.396951866	100.615283831
"EG10865"	648.742680402	657.380037511	248.489073394	667.445530285	40.0200389514
"EG10866"	937.882623486	1070.90570786	370.500842058	1046.24080849	93.8534876351
"EG10867"	615.801333209	695.522236531	223.942532439	533.298017731	58.9329480879
"EG10868"	1119.24886857	1252.97605665	429.973018967	659.569248682	75.2311653267
"EG10869"	568.886841989	574.379296839	114.081235097	635.538400012	42.2642886572
"EG10870"	597.071387748	651.96713039	487.551311606	191.950267812	24.3867736232
"EG10871"	1482.82280439	1537.68943757	1105.14786481	647.17671905	139.520576949
"EG10872"	771.734404397	777.782147965	280.774679928	692.838695215	106.010956408
"EG10873"	1264.15388856	1319.61219394	1202.06856489	554.538785725	135.015932559
"EG10874"	754.022801853	569.023207725	530.64507898	708.366438533	6.53868380053
"EG10875"	758.090061641	1082.06443779	224.877477103	453.625363014	49.2437488963
"EG10876"	202.150163472	300.502275796	533.064969381	364.776551429	79.0513549393
"EG10877"	889.214061245	807.798876132	577.318499359	122.146813667	52.6305888913
"EG10878"	544.128560399	564.1809933	409.166873815	577.306874852	42.5977419797
"EG10879"	622.17595352	586.197911617	125.056838353	410.457457915	37.4504149666
"EG10880"	190.100066071	266.651615084	305.563869338	206.272334062	48.6704137575
"EG10881"	800.736214541	881.16755537	570.922208884	418.490433035	292.141192055
"EG10882"	787.663587574	430.486361792	1033.40724959	1122.63591591	85.2856085838
"EG10883"	671.271086963	467.801156284	2775.32032459	2224.95967581	104.817474666
"EG10884"	874.921490431	1016.78183151	234.65036616	393.937582808	93.6821160071
"EG10885"	151.038860987	30.7791589715	393.375471573	465.714508746	47.1255395913
"EG10886"	814.561769439	1029.22137882	321.848205247	975.469375475	88.2322015547
"EG10887"	844.359492357	667.953586519	274.117933848	57.15189722	39.531226265
"EG10888"	244.188455918	357.263845328	336.596262097	340.658141523	30.7766130028
"EG10889"	690.865143764	607.759289927	256.058963206	514.535492784	156.718289311
"EG10890"	1145.0550035	1339.74368388	1171.33406217	413.006262096	14.9499396575
"EG10891"	552.747705433	654.771037374	285.813725334	504.729412934	23.7902024565
"EG10892"	469.46719439	537.282853202	127.164936465	382.015511436	74.8125544155
"EG10893"	819.091230497	796.85891448	209.827064697	697.411984232	57.8896791945
"EG10894"	12.2114874413	18.5123751726	44.4803872575	80.9059997988	22.3530061156
"EG10895"	77.0065108807	75.262632144	90.8830135104	59.4074810873	19.5125466623
"EG10896"	6.79110798054	2.83458021642	25.4999321808	28.7192872282	19.8421991766
"EG10897"	25.3376827924	31.4264595057	46.4458087398	86.2141262894	49.7577196162
"EG10898"	42.5000320319	38.297787694	8.8603520342	28.5287491846	14.4056967639
"EG10899"	43.8376597432	71.7317136914	73.3724622838	49.0759509608	48.0995890301
"EG10900"	446.984637597	456.202123305	149.119693749	743.115989032	39.4194165897
"EG10901"	400.457112446	337.14490822	91.8365713758	165.851253716	39.6433468688
"EG10902"	743.279127714	605.636747554	206.003157187	341.685426728	37.6247811045
"EG10903"	450.006105728	292.136282454	2495.79969436	1476.56893803	97.8080417923
"EG10904"	512.708801573	566.644936028	463.572761426	364.231172695	21.0206964862
"EG10905"	897.774565431	702.826157432	478.00179078	873.176454422	46.7188614678
"EG10906"	646.95411648	362.296644203	321.743712036	1128.03249525	54.3357534536
"EG10907"	262.800860088	240.294223402	1798.38564602	1007.07219555	16.3923884911
"EG10908"	810.029282078	878.234155139	829.207196891	336.602809239	9.58839401273
"EG10909"	1148.64081729	1073.75422234	538.609893051	1532.06776614	118.715787504
"EG10910"	882.175508281	920.439302194	747.122735579	524.695184764	94.0807680655
"EG10911"	1249.29191745	1156.66001489	756.704470425	816.914401741	39.2789432885
"EG10912"	840.680135277	229.765782805	1760.24323463	1534.52711724	144.224125159
"EG10913"	862.198502743	330.314292247	2739.21717041	1760.52536111	84.8055111101
"EG10914"	558.354464811	671.940265668	319.440134166	287.554078104	63.2250461696
"EG10915"	605.919231118	644.150196419	626.582271517	309.148193725	39.5778586891
"EG10916"	901.801924605	759.229226365	391.214594316	128.827942826	46.9174157628
"EG10917"	863.895860158	825.174161392	288.271966725	675.715766507	62.470996068
"EG10918"	515.999033357	211.098722351	1195.46575172	1156.25155708	72.87470024
"EG10919"	722.119854234	816.912743646	120.61248598	548.379209836	57.7275800974
"EG10920"	1122.94385392	1279.44071464	352.275600428	1004.43709647	93.7531657061
"EG10921"	17.0070423156	34.2321043811	75.0971645952	86.4202232854	4.47348672216
"EG10922"	6.10937546263	9.30327881466	11.3071553988	13.8327684468	5.13017239574
"EG10925"	8.99864061456	14.2045664521	18.2481905279	9.5469189969	6.89239495483
"EG10926"	8.3510021682	8.00212589899	5.55682062364	4.40559328279	7.50888358968
"EG10927"	1.33054146998	1.2504615308	2.99231978906	0.106382768028	1.55162196534
"EG10928"	4.27513519903	4.11340738723	1.15960317494	6.50463548633	3.73660318248
"EG10929"	27.642212312	13.4129368642	1.18590465187	491.348636745	608.489124093
"EG10930"	0.111388823497	2.12151225387	2.74242578994	16.1186189534	16.7800958868
"EG10931"	87.8832326457	197.554075294	12.2994208965	57.1890095415	5.73058430209
"EG10932"	88.2192101838	202.033154181	9.30070241863	43.6882629865	5.43111008819
"EG10933"	146.381443027	278.24199419	10.8624536226	130.999602496	8.27917771058
"EG10934"	73.3144745573	189.436586702	15.38059027	64.1291975026	5.03141576928
"EG10935"	11.8795327603	9.49700021638	0.474356363929	17.357481865	8.07761742739
"EG10936"	15.9175889733	9.15379839575	12.4791533408	23.6277096278	24.653248368
"EG10937"	51.3595890329	35.1497110424	87.2478767579	75.3554862089	20.2142867886
"EG10938"	14.2289216992	16.781929715	7.8857638421	40.5331482245	7.17782382829
"EG10939"	16.7813389365	36.9758288457	18.3405851718	79.3163621819	10.9185769801
"EG10940"	2.03680715173	21.2971047753	10.6152908971	22.8200409468	22.3863550028
"EG10941"	0.523217061394	1.08155404858	11.8093376992	4.32743171523	1.01781644874
"EG10942"	1.9180113373	4.52091902641	8.0551216105	6.01344760211	2.33617160614
"EG10943"	10.9093569042	6.28989725221	35.4817102412	57.085384787	3.5660265371
"EG10944"	219.553777607	172.269841488	34.9499069488	153.431526864	103.218895708
"EG10945"	5.93938804003	2.81615291488	3.18545847459	14.6342827293	2.76508464427
"EG10946"	153.327389597	126.776217787	83.7441749337	113.881853042	15.1215875841
"EG10947"	5.35069207891	11.7059678371	45.4611722442	53.5789583936	98.4545479161
"EG10948"	2.59451399945	9.1908717345	11.2145983371	39.0011047599	1.10990144157
"EG10949"	28.3420584593	33.194169194	10.3925340242	18.0487286209	49.9540824135
"EG10950"	3.56175385777	1.75620125365	2.70784200118	6.32019915272	3.73507265391
"EG10951"	5.16313802288	5.83986853819	3.48587779619	9.76357492059	3.49882410294
"EG10952"	218.925338699	359.244048562	484.375850728	56.6565685239	21.0619234345
"EG10953"	511.904622184	699.133732328	1064.40586259	353.264105626	214.517329875
"EG10954"	11.0835755248	167.889613089	32.6140211996	19.5580281579	0.556132217493
"EG10955"	29.1716914399	26.1177762477	10.5842023823	18.2744801309	14.3697920049
