Parameter	Factor	ppGpp	Ribosomes	Elongation Rate	Average AA	Average tRNA	AA_0	AA_1	AA_2	AA_3	AA_4	AA_5	AA_6	AA_7	AA_8	AA_9	AA_10	AA_11	AA_12	AA_13	AA_14	AA_15	AA_16	AA_17	AA_18	AA_19	tRNA_0	tRNA_1	tRNA_2	tRNA_3	tRNA_4	tRNA_5	tRNA_6	tRNA_7	tRNA_8	tRNA_9	tRNA_10	tRNA_11	tRNA_12	tRNA_13	tRNA_14	tRNA_15	tRNA_16	tRNA_17	tRNA_18	tRNA_19
kMtf	2	1.0363900725888082	0.985918075614698	0.9957705467844926	1.0543513511063254	0.917328147998171	1.0422925157249567	1.04768973984609	1.1285747752805648	1.0575527661149602	1.048706307700382	1.0752113054585803	1.0532001063046745	1.055580843999259	1.057329980431113	1.0607020672679237	1.0509455629666236	1.043264599833777	1.0850932274460525	1.0447045791558045	1.0537344465193355	1.050792711814589	1.0941200111265903	1.055157259089159	1.0412211142750771	1.0908908225220952	0.9424616446769738	0.934846368314535	1.1870726450830573	0.91915115402916	0.9333400831432666	0.8835838933604546	0.9263850226758246	0.922492257829033	0.9195341036612288	0.9135824149864744	0.9299363184195018	0.9411356639443712	0.8580407054820203	0.9391354397985794	0.9255243500377023	0.9301724996411149	0.8300810016999848	0.9231959366246856	0.9439009714430479	0.8406395389464394
kMtf	5	1.1809242057938332	0.9366435462971454	0.9786182272982695	1.2652165508616422	0.744257216309542	1.2063734372900223	1.2327100993238753	1.6274022209463754	1.2808383933624217	1.2376706129903234	1.3670062033932773	1.2595988584069737	1.2712160680414064	1.2797512731816751	1.2962059375402035	1.2485974353408633	1.211116885045218	1.415226702259564	1.2181435061171761	1.2622062612736977	1.247851572459774	1.4592744100457318	1.2691491142943432	1.201145353880199	1.443517041635499	0.7923322871397552	0.7724756980206648	1.8392138545785335	0.7355382334236293	0.7687048844069583	0.6685364622273279	0.7519300047170512	0.7429798461662506	0.7363801502492217	0.7236094403106399	0.7603667481491221	0.788777105323758	0.6322920923180592	0.7834932855610013	0.7499247184318286	0.7609372589607534	0.6025948041702773	0.7445751507274605	0.7962395032790351	0.6126100984231699
kMtf	10	1.4909535887297551	0.8574888616296252	0.9399447542875993	1.6975970267723077	0.5714017839804497	1.5428220835269162	1.6120954210860932	2.650252463785323	1.7386871881508603	1.6251430565897154	1.9653340813993732	1.6828208885559564	1.713377609939177	1.7358277387924914	1.7791083960967344	1.653883864411299	1.5552987823319724	2.092168254774409	1.5737809109031262	1.6896791350974676	1.651922022362153	2.208026738837711	1.707940906304951	1.5290706430249421	2.166580206247685	0.6148585810557413	0.5917280894765639	1.9784626291684548	0.5534685907486051	0.5875458554495894	0.49847033799155244	0.5697154727771403	0.5607037712116477	0.5542755664743757	0.5423482928369822	0.5785270692939795	0.6105768143574979	0.47684114939215444	0.6043279469185748	0.5676666185952536	0.5791342282657321	0.46564229692574877	0.5622850769864552	0.6196372986029798	0.4684498207582864
krta	0.1	1.0575103685007372	0.9346281999784085	1.0878081326650022	1.004828455265019	0.920016672578858	1.003757174680407	1.0042366522774528	1.0114223020773436	1.0051128619787364	1.0043269619442474	1.0066816080270136	1.0047261811925141	1.004937680726973	1.0050930701854082	1.00539263901139	1.0045258924889373	1.0038435325084636	1.0075594963826462	1.0039714571248264	1.0047736508095604	1.0045123135265959	1.0083614161197203	1.0049000503691683	1.0036619937167985	1.0080745420604391	0.9305024047869214	0.9296460072918497	0.08206158006597684	0.9277241888988815	0.9294710246021979	0.9223857075611234	0.9286377205359405	0.9281522946790784	0.9277738090239012	0.9269859309010825	0.9290685091885067	0.9303565887301675	0.9173807051881467	0.9301340330975005	0.9285316045714971	0.9290967624652169	0.9101549735149758	0.9282410921655364	0.9306591587576334	0.9131543422766171
krta	0.2	1.0500907414903313	0.9424476542568087	1.07674539977867	1.0040769882761915	0.9293617042369597	1.0031724343052586	1.0035772893643085	1.0096446149144058	1.0043171319191286	1.0036535438665215	1.0056417293101008	1.0039906314245985	1.004169214651523	1.0043004203820174	1.0045533664122188	1.003821514253286	1.003245352005253	1.006382989265294	1.0033533673294928	1.0040307132026223	1.003810048625623	1.0070601038261184	1.0041374408192807	1.0030920666407885	1.0068178768379517	0.9388063289708616	0.9380484855464398	0.16827292869079294	0.9363456852148091	0.9378935646195357	0.9316023418626519	0.937155462555272	0.9367252466136039	0.936389685642498	0.9356908294892432	0.9375371036982028	0.9386773374308067	0.9271411029419805	0.9384804254485426	0.9370614309939725	0.9375621285488085	0.9206820520841291	0.9368039580264761	0.9389449757751872	0.9233654699269261
krta	0.5	1.0295153123037404	0.965016881542474	1.0457091193523345	1.0021474460601218	0.9566542588642214	1.0016709961098957	1.0018842428358476	1.0050800465671519	1.0022739353912455	1.001924407883986	1.0029716321360194	1.0021019598658834	1.0021960238712553	1.0022651330297716	1.002398365680749	1.0020128818556755	1.001709403585462	1.0033620712696647	1.0017662978090422	1.0021230718854635	1.0020068426386632	1.003718723508399	1.002179287843027	1.0016286645620036	1.0035911368301484	0.9627864611419951	0.9623184889208379	0.45130517985666363	0.9612629961679565	0.9622226838971594	0.9582981472676411	0.9617656047357103	0.9614987251269949	0.9612903357442111	0.96085571476221	0.9620020687622703	0.9627068905100794	0.9554834087700842	0.9625853561302082	0.9617073018230246	0.9620175646215787	0.9513745970012977	0.9615475776549199	0.962871949226115	0.9530857818060532
krta	0.9	1.0054792430949233	0.9932447006598308	1.008615911866541	1.0003221747778634	0.9915239093244933	1.0002506944460177	1.0002826872014798	1.0007621438796106	1.0003411515861955	1.0002887130410665	1.0004458248993569	1.0003153506230096	1.0003294627586439	1.0003398309947689	1.000359819482755	1.0003019865210105	1.0002564566023573	1.0005044012908937	1.0002649922690796	1.0003185179948713	1.0003010804757149	1.0005579087376948	1.0003269519034084	1.0002443435730815	1.0005387672977817	0.9928093030505175	0.9927169240084175	0.8829946387238043	0.9925074921870776	0.9926979740535002	0.9919126599712379	0.9926073969802591	0.992554387137712	0.9925129344216177	0.9924263154889875	0.9926542900498633	0.9927936177200786	0.9913411133482448	0.9927696425607337	0.9925958239674532	0.9926573604929327	0.990498253100345	0.9925640972359212	0.9928261444643304	0.9908503221382101
krta	1.1	0.9947138522734983	1.0066424699177907	0.9916199157269324	0.9997323636830954	1.0083866078764137	0.999791743665781	0.9997651667149622	0.9993668735256407	0.9997165993110171	0.9997601609428726	0.9996296453285367	0.9997380326299066	0.9997263094279051	0.9997176963497968	0.9997010915574056	0.9997491344270659	0.9997869569400548	0.999580984878505	0.9997798662099382	0.9997354014377817	0.9997498870950036	0.9995365352909861	0.9997283952399943	0.9997970194488509	0.9995524364254949	1.007073063104739	1.0071649533248557	1.1204052605826438	1.00737382188977	1.007183822195479	1.0079703299660154	1.0072740967871279	1.0073269919635728	1.0073683854922937	1.0074549630217247	1.0072273430605605	1.00708865417964	1.0085468277629865	1.0071124943071528	1.007285640948521	1.0072242830187408	1.0094010491066114	1.007317299551166	1.0070563281909402	1.009043747479462
krta	2	0.9546901528222608	1.061835795914178	0.9250936476704973	0.9999259782003507	1.0801968842539456	0.999942401282362	0.9999350507338577	0.9998248923704501	0.9999216181523383	0.9999336662571053	0.9998975687619395	0.9999275460953573	0.9999243037382671	0.9999219215670077	0.9999173290788512	0.9999306165867421	0.9999410773885916	0.9998841104460995	0.9999391162623504	0.9999268183705909	0.9999308247566794	0.9998718167540477	0.9999248806239693	0.9999438604376883	0.9998762146272746	1.0659627970145438	1.0668684998143056	2.3305254865170255	1.0689521803978226	1.0670553625659767	1.0750496086293453	1.0679532693843952	1.068482227023327	1.0688975472594122	1.0697699251717678	1.067487450056148	1.0661159480712599	1.0810863262157338	1.0663505480471493	1.0680685390128963	1.067457020345004	1.0901966351984527	1.068385151350183	1.0657986556874417	1.0863667927358682
krta	5	0.8896896817801164	1.199637012803121	0.7724646005555852	1.041519329368611	1.2732185943898322	1.032307511314323	1.036430483807182	1.098219056839784	1.0439649098585562	1.0372070462043512	1.0574543760004824	1.0406398864248385	1.0424585465014031	1.0437947225129418	1.0463706802589599	1.0389176269887548	1.0330500923060444	1.0650032366116362	1.034150101310898	1.0410480721808317	1.0388008630594703	1.071898851844407	1.0421349673995026	1.0314890611989018	1.0694320549297522	1.2147846117311047	1.218443384636978	6.273501173700945	1.2271347526891658	1.2192083384039363	1.2538806229322321	1.2229263322594306	1.225146184928691	1.2269028324222535	1.2306277899690985	1.2209891073332744	1.2153972410183818	1.2812490321847019	1.216340624185236	1.223408327624787	1.2208631712488465	1.3230201192417124	1.2247372818360998	1.2141309582477284	1.3054387369406781
krta	10	0.8739365777373469	1.3464556537334127	0.6231234246884446	1.1758650771766552	1.471615990441847	1.1368462280121805	1.1543100574590006	1.416030316020672	1.1862239134898334	1.157599372239962	1.2433617659290892	1.1721399843344906	1.179843352430886	1.1855030444160102	1.1964141276639217	1.1648449443145028	1.1399916059862623	1.275336767761875	1.1446509553184585	1.1738689523479249	1.164350362891131	1.3045447934835288	1.1784727560303907	1.1333794885186685	1.2940960857473562	1.375839667133265	1.3832014084127409	8.909082713112573	1.4006306805423698	1.38474024168763	1.452934906499563	1.3922092435934674	1.3966565536761302	1.4001677075968317	1.407585921852705	1.3883201862392072	1.3770718930182895	1.5043055068646585	1.3789700208694355	1.3931757837435277	1.3880671490476408	1.5795133977660016	1.3958381698490177	1.374525486725499	1.548255608902738
e	0.1	9.973193398296994	0.906107153547468	0.13468771065168877	0.6204733298633681	0.9697993839759949	0.7046782365952912	0.6669903773867348	0.10217299690824111	0.5981185845116322	0.6598918625762948	0.4748120520617427	0.6285124519875537	0.6118881745736103	0.5996742583248056	0.5761275597701345	0.6442555349787192	0.6978903470256623	0.40580829331010926	0.6878352275053479	0.6247812472668308	0.6453228678708433	0.34277582117163113	0.6148459944373267	0.7121596404176533	0.36532468714242644	0.9441462170330914	0.9517348421170371	0.005562934125464094	0.9684304503982756	0.9532737225711455	1.0127031196861171	0.9605498206643482	0.9647495727670691	0.9680048992560515	0.9747289499520939	0.9567990266861435	0.9454451182627873	1.0518837896885582	0.9474221604322827	0.9614703003832166	0.9565522368403744	1.105294711856209	0.9639834117217744	0.9427467025296498	1.083529514304249
e	0.2	7.514340993229014	0.7949705522792887	0.3093056523666494	0.667783018211547	0.8390343813906393	0.7414892671675498	0.7085020582657268	0.21393792884772753	0.648219262370137	0.702288847587514	0.5402890456423551	0.6748228225976437	0.6602717136541888	0.6495809368110261	0.6289705882335538	0.6886025836685208	0.7355480567050433	0.47988982941967445	0.7267471007753695	0.6715569301075736	0.6895368074742578	0.4247172473293099	0.6628606749036965	0.7480374500960872	0.44445436893107526	0.8223362513980548	0.8277362154984798	0.015927641846783046	0.8395467980553638	0.8288288468108908	0.8703988041132912	0.8339839592088673	0.836951178188254	0.8392469540309487	0.8439774185863211	0.8313288002211625	0.8232619363484012	0.8971327906050932	0.8246697975332304	0.8346348190919954	0.8311539296140769	0.9327052025218147	0.836410321795061	0.8213382138824502	0.9183313937483063
e	0.5	2.501366781074823	0.729351968265283	0.8021905531784911	0.8106779842138622	0.7396793768277284	0.8526821342170483	0.8338822829169993	0.55212959330139	0.7995268179083059	0.8303413207856766	0.738017405649843	0.8146882685119766	0.8063955395306315	0.8003028389915405	0.7885569708590199	0.8225414241677831	0.8492961340522577	0.7035959807840299	0.8442803376232155	0.8128270229576408	0.8230738439063556	0.672153195119364	0.8078709963941222	0.8564140758376539	0.6834013589146182	0.7379591613686592	0.7395793713275646	0.14402665997226874	0.7430340344579454	0.7399040928897455	0.75148697107456	0.7414220542051984	0.7422852432300786	0.7429478345640067	0.7442986403986113	0.7406431262989218	0.7382387239816396	0.7581493153025688	0.7386624628089801	0.7416120528630088	0.7405916091934652	0.7660664380087014	0.7421284761376018	0.7376569033511393	0.7629975970812122
e	0.9	1.1542015499572922	0.9450337301396685	0.9818324158003987	0.9647107721140662	0.945491477439266	0.9725403288987636	0.9690360209453244	0.9165190109739249	0.9626321583998267	0.9683759840935919	0.9511668276151217	0.9654582519711634	0.9639124873612562	0.9627768086174748	0.9605873811531499	0.9669220811495688	0.9719091744390832	0.9447506964634855	0.9709742251248221	0.9651113157272618	0.9670213242967388	0.9388897892386325	0.9641875124363882	0.9732359680899244	0.940986435784323	0.946353690672636	0.9465846850434322	0.7341997437597781	0.9470569839462875	0.9466302682391293	0.9480831471502273	0.9468401196560565	0.946957027431962	0.9470455468635006	0.947222652477936	0.9467331070879387	0.9463939661098826	0.9487375271779647	0.9464546821279455	0.9468660052975335	0.9467259793395889	0.9492817993322736	0.9469359281616192	0.94630995201409	0.9491061347571608
e	1.1	0.8783996694126323	1.053153249158598	1.0138825440120403	1.0346579617753582	1.0534475048076373	1.0269684628540694	1.0304100845152724	1.0819876517555913	1.0366993925169627	1.0310583143958358	1.0479596274351786	1.0339238531006412	1.0354419665299577	1.0365573298532438	1.0387075920696276	1.0324862094130318	1.027588327000961	1.054260984577871	1.0285065516133074	1.0342645832270823	1.0323887415621562	1.0600170498345087	1.0351718612000247	1.0262852675012386	1.0579579088390791	1.051915292718559	1.0517108189916717	1.327795700125011	1.0513076532263101	1.051670996227071	1.05052967331338	1.0514900835794527	1.0513911332950605	1.0513171506164758	1.0511717426444969	1.0515818300993491	1.0518793315588	1.0501629877289345	1.0518253619031284	1.0514680562027268	1.0515879792451657	1.0500963945807869	1.0514088892375906	1.0519544884320473	1.0500665555510127
e	2	0.4145249509463135	1.4186903390286458	1.0643294752206152	1.3961999015526074	1.46594398144001	1.3082957502539507	1.3476393842561052	1.9372593738960013	1.4195369536300846	1.355049762758086	1.548260737070496	1.3878077812503005	1.4051624195622592	1.4179129339100411	1.4424941162647822	1.371373049998918	1.315381859805519	1.6202960487765026	1.3258787408215744	1.3917029105549987	1.3702588254183803	1.6860977396777925	1.4020746527217924	1.3004856564784522	1.6625582290464351	1.4115743521793775	1.4119660801948581	7.114304680101922	1.4145092113754316	1.4121068252714204	1.4302653907985068	1.4130366877527765	1.413763481782906	1.4144179303775084	1.416010206594612	1.4125037851541569	1.4116047437830235	1.4523969193749031	1.4116805100586	1.4131844052150628	1.4124726735211848	1.4913745259739597	1.4136208868338953	1.4115591037310666	1.4744466699809864
e	5	0.23440242938230663	1.74519261877309	1.0843692677193875	3.5793346434596485	1.8960910942687492	3.0070624016013476	3.26319671109827	7.101731711060298	3.7312631525862057	3.3114396417940273	4.569278746319956	3.5247003852357413	3.6376822830106232	3.720690484485525	3.8807185185427393	3.417707252673417	3.0531942803607657	5.038241927094197	3.1215309103144007	3.550058395714808	3.4104534451066724	5.466623086356555	3.6175803510744884	2.9562172525623986	5.313376525058507	1.7570225223636036	1.7684262331452223	12.129874378496156	1.796380564262996	1.7708586676232398	1.8799523526588333	1.782794617713635	1.7899609672308114	1.7956323077146574	1.80762247293928	1.7765579321821376	1.7588961615415717	1.9592908201814305	1.7618141239441363	1.7843496763835665	1.7761535617777116	2.07183389815184	1.7886403905649744	1.755045271373907	2.0254695899174053
e	10	0.19548180531734072	1.8533214635698307	1.0889936841788739	7.564659115574922	2.0342515953704483	6.108170873747294	6.7600573902106795	16.52950182149447	7.951331799064772	6.882840311380004	10.084162828439021	7.425609539855676	7.713159415154687	7.924423333738733	8.331710199578973	7.1533016596174726	6.225580944795357	11.277719690857243	6.3995042527034265	7.4901481325229575	7.134840017435116	12.367991379458367	7.661998050431788	5.978765082384639	11.977963984332256	1.8763535099463162	1.8915449617972981	13.161686088477152	1.9265231608917477	1.894692768300898	2.024096496975349	1.909808985052922	1.9186786014049066	1.9256131616681718	1.940076008326619	1.9019723327515596	1.8789087518683272	2.113390607475998	1.8828366181029679	1.9117449416102599	1.9014598499672486	2.238112256639077	1.917053736854817	1.8736250227174345	2.186903963710345
f	0.1	0.008201743767399653	2.9945364522814635	1.1521310108284697	1.5759899769401127	3.394562516099395	1.4481990980088277	1.5053945491713876	2.3625627950640586	1.6099158967307658	1.5161673731396195	1.7970496040068231	1.5637894087052984	1.5890188122383473	1.6075549651644738	1.6432900769646457	1.5398973621626453	1.458500420310173	1.9017720104719706	1.473760140705633	1.5694519717895037	1.5382775559143171	1.9974322670509044	1.5845299512100433	1.4368453264810168	1.963211322583371	3.126309525348888	3.1538665947217477	22.009613655118418	3.2152401786019267	3.159483507873471	3.3815035489863208	3.1861569754162256	3.2016326537776556	3.2136649841457037	3.2386128291414975	3.1723839068112745	3.1310085261536464	3.531879468654517	3.1381754358058744	3.1895441088505296	3.1714793641840107	3.7411446278972647	3.1988053494991124	3.121255427139531	3.655285134104005
f	0.2	0.04651839776041393	2.5738984515490984	1.1462739381067937	0.8319258300386108	2.855499860822525	0.869216140282495	0.8525259579058324	0.6023999731013786	0.8220258890550388	0.849382359917249	0.7674192550128917	0.8354858982140566	0.8281237903145522	0.8227148235171848	0.8122871030675709	0.8424577672086667	0.866210102235217	0.736860753696789	0.8617571618047954	0.8338335236898992	0.8429304386315694	0.7089466514176462	0.8294336691054703	0.8725293037141071	0.7189324785059104	2.6704335344616092	2.6898488035161656	15.619952531494322	2.7327516968460976	2.6937924509654896	2.8477999280886697	2.7124684135692267	2.723270569249662	2.731654921568113	2.7490047821508394	2.7028349095606585	2.6737529821782	2.9512252416528266	2.678808444307114	2.71483456541519	2.7022015150307768	3.0947815630695055	2.7212987029557882	2.66685869042181	3.0359137959233777
f	0.5	0.3080554605991969	1.5590191309156625	1.1113943154053842	0.9263692124043947	1.6397092229375212	0.9427076338512227	0.9353937868277902	0.8258958354426403	0.9220292190518284	0.9340162753489849	0.8981031417046308	0.9279270414770565	0.9247011423431761	0.9223310888455192	0.9177620161342633	0.9309819909560688	0.9413903078999095	0.8847146688249767	0.9394389490203666	0.927203006742097	0.9311891089370512	0.8724857785173721	0.9252750966909506	0.9441595782417391	0.8768603093352149	1.592690767167028	1.5993197641253611	4.051425353499989	1.613807004735777	1.6006606274299784	1.6516210757705638	1.6069851245775704	1.6106242390258343	1.6134393604019905	1.6192387716974317	1.6037280226677173	1.5938274172857323	1.6844297832024144	1.5955559041712368	1.6077834331050882	1.603513482165919	1.7283040036176351	1.609960969229524	1.5914651374668345	1.710533767361978
f	0.9	0.8430996306633031	1.0659518337503944	1.0268010841381583	0.9903240526195997	1.0743580598225997	0.9924708374601638	0.9915099918595766	0.9771103618450232	0.9897541178795053	0.9913290164676765	0.9866104407854506	0.9905290039942365	0.9901051710592597	0.9897937794980328	0.9891934607546885	0.9909303710672137	0.9922977813264187	0.9848512028783553	0.9920414277332652	0.990433877604643	0.9909575825288243	0.9832442017251307	0.9901805801377428	0.9926615746514449	0.9838190808842036	1.0698624475488545	1.0706181341963448	1.2505316192343343	1.0722539505297175	1.0707704360290828	1.076426114943031	1.0714863193262802	1.0718963942554411	1.0722127008260804	1.072861822165234	1.07111815148138	1.069992346753044	1.0799379141252072	1.0701896246018396	1.0715763918189072	1.0710938628253892	1.0844886350606018	1.071821753236539	1.069722228337803	1.0826647569778318
f	1.1	1.1628495946084505	0.9467196728073739	0.9716286799370526	1.0081227536339954	0.94016291471276	1.0063205730640221	1.0071271826689523	1.019215368190391	1.0086012018209474	1.007279107691322	1.011240252400272	1.0079507012800801	1.0083065000848321	1.0085679067291737	1.0090718616456622	1.007613762092381	1.0064658500362913	1.0127170954980178	1.0066810534679036	1.0080305578766886	1.0075909186446037	1.0140661390535473	1.008243195754805	1.0061604532170765	1.0135835401312003	0.9435797718864772	0.9429774156752138	0.8175350531620382	0.9416782905293235	0.9428561860251066	0.9383938251641405	0.9422871143359758	0.9419616981715185	0.9417109702766882	0.9411971839424091	0.9425796231044622	0.9434761294331109	0.9356604375557166	0.943318807269211	0.9422156020811542	0.9425989320145901	0.9321589573665721	0.9420208994253048	0.9436916951107823	0.9335569489849992
f	2	2.725840765904074	0.7481551033517849	0.7043883729164436	1.0414224415566977	0.7188496915535739	1.0322314385383176	1.0363452591252453	1.0979862618680745	1.0438627416091222	1.0371200851332094	1.057321577362374	1.0405452184194706	1.042359779634961	1.0436929388072151	1.0462630698273903	1.0388268312027444	1.0329723817088428	1.0648531854345065	1.03406995492398	1.0409524850262493	1.0387103294158815	1.0717329409082914	1.0420369304647177	1.0314147863662022	1.0692718323607575	0.7335063395758411	0.7307390541088423	0.2565435941552456	0.7248160511458652	0.7301837360134051	0.7101068813325577	0.727584181614685	0.7261029542855822	0.7249642969609672	0.7226380073975995	0.7289189015286178	0.7330292347660144	0.6981393920504804	0.7323057874176342	0.7272583439512623	0.7290071180396626	0.6831444979869399	0.7263721413824372	0.734022014759406	0.6890880120361146
f	5	7.591964106107678	0.834307702127172	0.2487682815606493	1.0225292234070418	0.8105133726433489	1.0175276791453243	1.0197669423035416	1.0532798510864476	1.0238580957989478	1.0201886538116363	1.0311815988099349	1.0220527221955176	1.0230402067540183	1.0237656926309797	1.0251642823551204	1.021117541131981	1.017931033715786	1.0352795065270206	1.0185284945063455	1.022274359728835	1.021054137093401	1.0390224475127516	1.0228645145645963	1.0170830831529902	1.0376835224339414	0.8244061795615155	0.8224740504123479	0.0704733940940342	0.8182692135694921	0.822083868560574	0.807395556736299	0.8202462831066772	0.8191909836727369	0.818375631964771	0.8166986127621141	0.821192063712069	0.8240745086778182	0.7980602568228183	0.8235704419177199	0.8200146570297074	0.8212544032718726	0.7856851288714022	0.8193832145805597	0.8247639913047115	0.7906846803921158
f	10	9.78935233670495	0.932340647202012	0.1091103255404343	1.004998540075601	0.9172150795186216	1.003891005438211	1.0043863597284222	1.0118337563918034	1.005292037622038	1.0044796861416545	1.0069141147410463	1.004892305487261	1.0051109366102553	1.0052715765058977	1.0055812884655453	1.00468528231616	1.0039802007817273	1.0078220279341625	1.0041123488847081	1.0049413740954933	1.004671247562507	1.008651524211355	1.0050720360647176	1.0037927121739434	1.0083547623493194	0.9280702134552177	0.9271837305967318	0.04975183737734805	0.9251943270705726	0.9270025982702754	0.919667642854649	0.9261399971364164	0.9256374964448523	0.9252456933966893	0.9244300815355645	0.9265859336301493	0.9279192762953319	0.9144856763751913	0.9276889032998723	0.926030149066725	0.9266151802072703	0.9070037826379039	0.9257294178319712	0.9282324720060005	0.9101095671834643
kSpoTdeg	0.1	1.3383327503694935	0.8666140291172498	1.018922257887017	1.4208394026097413	0.9332520377089552	1.3274658040479974	1.3692578150659986	1.9955580756811642	1.4456288490038733	1.377129301576853	1.5823608782551781	1.411925567184097	1.4303599793141069	1.4439037890534479	1.4700142970200523	1.3944682648446927	1.334992923015284	1.6588774684716971	1.346143051745715	1.4160630470758937	1.3932847117454705	1.7287725676583092	1.427080099506518	1.3191696179659096	1.70376871248046	0.8737083676178078	0.8774123105589949	5.714563310358272	0.887058316939476	0.8782214060384954	0.9190289111992843	0.8822796328356944	0.8847807053634834	0.8867911226099455	0.8911238307148299	0.8801415031227183	0.8743064185348031	0.9518362719577993	0.8752462028501434	0.8828184574976672	0.8800041780400073	1.0004795569543716	0.8843164331302247	0.8730818832293664	0.9802231963402879
kSpoTdeg	0.2	1.1099343326059774	0.9416052159827121	1.0252399372493506	1.1273952241575886	0.9879439104154883	1.0991302707344148	1.1117809370971932	1.3013690149726285	1.1348990882554177	1.1141636916027005	1.1762893007982946	1.1246967991727235	1.1302770593808604	1.1343768963035272	1.142280800015746	1.1194123284289759	1.1014087590866066	1.199451739489086	1.104783956758138	1.125949250235775	1.1190540574497134	1.2206098014721884	1.1292842099759535	1.0966189903102523	1.2130408406505775	0.943714058745293	0.9452597948146425	5.126022349618007	0.949692955789121	0.9456109787322314	0.9669385954869052	0.9474337353113512	0.9486022907935816	0.9495637678017748	0.9516965380527997	0.9464612582975992	0.9439560465177833	0.9871484605307979	0.9443425668901939	0.9476827677347786	0.9463996952137638	1.019998232426929	0.948382989547398	0.9434641233812827	1.0059832468571803
kSpoTdeg	0.5	1.021819817748932	0.9813599698874472	1.0181180261992813	1.0148670774852415	0.9914380597776605	1.0115685460542043	1.0130448837631756	1.0351698919830925	1.01574278128983	1.0133229521597138	1.0205730360540781	1.0145521700294715	1.0152033886476617	1.0156818412771933	1.0166042300541565	1.013935470171879	1.0118344465233804	1.0232761022497736	1.012228333404022	1.0146983315730227	1.013893659805185	1.0257452569199612	1.0150875227206957	1.0112754786687768	1.0248619560227303	0.9808845813608448	0.9809389422353701	2.1910607035813188	0.9812204201038885	0.9809556747716857	0.9829640967044612	0.9810603542207197	0.981139694391179	0.9812105575769344	0.9813824044197602	0.9810011534471624	0.9808905342919874	0.985592793697952	0.9809022660631059	0.9810765699798227	0.9809976476147885	0.9906129665929466	0.981124200517021	0.9808797334936415	0.9883796974462975
kSpoTdeg	0.9	1.0033103904838458	0.9966871204312284	1.0036331683089943	1.0015358817116393	0.9975584797264525	1.00119511843087	1.0013476352983348	1.0036333162312736	1.001626348547386	1.0013763618698552	1.0021253504501288	1.0015033493862013	1.0015706252019534	1.0016200529825054	1.001715342729573	1.0014396396198735	1.0012225879633265	1.0024045976618787	1.0012632794614873	1.0015184489807134	1.0014353202923116	1.0026596800413499	1.0015586553740998	1.0011648423501975	1.0025684283683045	0.9965457272512231	0.9965313789397562	1.1235321705216432	0.9965151412927661	0.9965290075193425	0.9965683328068125	0.9965202171204642	0.996516942592913	0.9965152988371413	0.9965143464325481	0.996524251432009	0.9965429560659737	0.9967229085433554	0.9965389889813187	0.9965193875472793	0.9965245538580556	0.9970804294533845	0.9965174426738188	0.9965488600121017	0.9969152864759008
kSpoTdeg	1.1	0.9968768617864194	1.0032420520834335	0.9963811818754812	0.9987038609869545	1.0026033196639637	0.9989914329915428	0.998862723169189	0.9969338244782848	0.9986275155271784	0.9988384806576684	0.9982064050802281	0.9987313151950026	0.9986745407645061	0.9986328283889652	0.9985524128479416	0.9987850802168022	0.9989682513021874	0.9979707468242486	0.9989339115233362	0.998718572564242	0.99878872532106	0.9977554814030115	0.9986846421679876	0.9990169831423591	0.9978324891911452	1.003391226815576	1.0034098729262753	0.9007711687750267	1.0034385613821806	1.003413221390041	1.0034369334050044	1.0034271045223297	1.0034336690508958	1.0034380366490425	1.0034450882879276	1.003420347938998	1.0033946717298512	1.003348311997066	1.0033997135982857	1.003428633425307	1.0034198736071829	1.003107792727068	1.0034325498660808	1.003387397040941	1.003221709032488
kSpoTdeg	2	0.9724819275045443	1.0311517618515693	0.9646660927585293	0.9912145350697262	1.029164738269645	0.9931637501892324	0.9922913317070574	0.9792169071022803	0.9906970517190402	0.9921270115742334	0.9878426888565887	0.9914006246631868	0.9910157972927908	0.9907330632582669	0.990187992159879	0.9917650537165013	0.9930066205011331	0.9862453545254845	0.9927738592619673	0.9913142528045094	0.9917897608932026	0.9847862465209192	0.9910842664347146	0.9933369337379834	0.9853082192531601	1.0327780750257904	1.0330397682693915	0.47481375142197246	1.0335454073239334	1.033090380587881	1.0344416683961426	1.033318605026587	1.033442088976521	1.0335336957497097	1.03371166943637	1.0332032320808677	1.0328243042856031	1.0347316082299394	1.0328935266489283	1.0333461830205046	1.033195471538593	1.0344284445352605	1.0334200084408076	1.0327275962422948	1.0346452356517815
kSpoTdeg	5	0.9058670075705176	1.1216829652768405	0.869314856167165	0.9754720728776175	1.1257514852114625	0.9809140407112382	0.9784783557437408	0.941976197112538	0.9740273227516534	0.9780195941919044	0.9660582943545514	0.9759916115496042	0.9749172210356111	0.9741278625221071	0.9726060913366807	0.9770090524970719	0.9804753539520871	0.9615987344180716	0.9798255132247718	0.9757504719807192	0.9770780318863296	0.9575250853926824	0.9751083784266886	0.9813975478880983	0.9589823686664127	1.1285582328705481	1.1298046769453718	0.18212851834474406	1.132405963773195	1.1300525111050301	1.1384023879054908	1.131202028415389	1.1318489120846607	1.1323420334733785	1.1333378635014106	1.130614038153458	1.128774460406514	1.1426771173181602	1.1291012878841105	1.13134484453694	1.1305750092601397	1.1470528213955824	1.1317318021933205	1.1283239172390862	1.1454647373764428
